,score
0,-80
1,-20
2,20
3,0
4,-20
5,20
6,-60
7,60
8,-40
9,100
10,134
11,80
12,20
13,20
14,-100
15,122
16,134
17,-20
18,40
19,0
20,60
21,20
22,60
23,0
24,-60
25,-80
26,-60
27,20
28,-40
29,20
30,80
31,-40
32,112
33,-80
34,114
35,-20
36,20
37,-40
38,60
39,20
40,0
41,-40
42,102
43,0
44,20
45,0
46,-60
47,-20
48,180
49,-20
50,60
51,-20
52,0
53,138
54,40
55,40
56,-20
57,-40
58,-20
59,-40
60,0
61,-100
62,80
63,-80
64,138
65,80
66,80
67,140
68,20
69,-60
70,-20
71,122
72,-20
73,-40
74,40
75,156
76,-40
77,40
78,20
79,-80
80,-40
81,-60
82,-20
83,-80
84,0
85,0
86,-20
87,116
88,-80
89,100
90,20
91,40
92,-40
93,20
94,-80
95,-80
96,40
97,60
98,148
99,-80
100,20
101,-20
102,60
103,0
104,-20
105,60
106,20
107,20
108,0
109,80
110,0
111,104
112,-80
113,108
114,20
115,20
116,-100
117,-40
118,-20
119,80
120,-60
121,132
122,0
123,-80
124,112
125,-60
126,40
127,0
128,-40
129,160
130,80
131,80
132,80
133,-80
134,-20
135,80
136,60
137,60
138,118
139,60
140,40
141,-20
142,0
143,104
144,-100
145,-40
146,20
147,-40
148,-60
149,20
150,60
151,144
152,60
153,-40
154,124
155,60
156,-20
157,20
158,60
159,120
160,-40
161,60
162,-60
163,0
164,60
165,126
166,20
167,112
168,-60
169,-80
170,-40
171,-40
172,108
173,-100
174,-20
175,-40
176,-80
177,20
178,0
179,20
180,108
181,20
182,60
183,130
184,-100
185,0
186,108
187,-20
188,40
189,80
190,20
191,-40
192,-20
193,128
194,146
195,20
196,80
197,80
198,60
199,-40
200,110
201,40
202,136
203,140
204,-80
205,60
206,80
207,-60
208,40
209,0
210,-20
211,60
212,0
213,40
214,0
215,40
216,-60
217,0
218,60
219,0
220,40
221,122
222,-40
223,-20
224,0
225,-40
226,0
227,80
228,-60
229,100
230,-20
231,120
232,118
