,score
767,165
768,114
769,150
770,126
771,168
772,-48
773,-36
774,9
775,9
776,27
777,3
778,-9
779,51
780,69
781,63
782,78
783,39
784,42
785,18
786,174
787,159
788,63
789,75
790,108
791,-12
792,-57
793,117
794,72
795,90
796,-42
797,24
798,6
799,81
800,99
801,3
802,60
803,114
804,87
805,141
806,39
807,141
808,57
809,60
810,210
811,36
812,129
813,48
814,-24
815,135
816,138
817,93
818,105
819,243
820,39
821,99
822,-3
823,120
824,12
825,24
826,144
827,30
828,87
829,-27
830,3
831,159
832,12
833,165
834,39
835,60
836,57
837,120
838,42
839,75
840,93
841,3
842,63
843,126
844,-6
845,153
846,-9
847,90
848,9
849,-72
850,27
851,165
852,93
853,78
854,144
855,-33
856,105
857,93
858,75
859,0
860,165
861,105
862,102
863,42
864,6
865,-42
866,96
867,105
868,69
869,99
870,-24
871,33
872,24
873,114
874,33
875,-15
876,162
877,9
878,15
879,3
880,99
881,-36
882,75
883,138
884,78
885,126
886,60
887,108
888,-75
889,135
890,99
891,36
892,69
893,117
894,66
895,63
896,159
897,78
898,-27
899,99
900,-18
901,132
902,-27
903,-27
904,105
905,90
906,120
907,57
908,0
909,-18
910,120
911,63
912,9
913,-9
914,93
915,54
916,150
917,-39
918,-3
919,63
920,-30
921,102
922,51
923,90
924,51
925,84
926,111
927,24
928,102
929,111
930,120
931,102
932,183
933,141
934,108
935,45
936,87
937,162
938,72
939,45
940,15
941,-3
942,147
943,9
944,12
945,129
946,24
947,-3
948,78
949,0
950,159
951,153
952,54
953,9
954,108
955,-18
956,111
957,75
958,-39
959,225
960,60
961,138
962,72
963,99
964,66
965,165
966,6
967,18
968,48
969,102
970,87
971,-27
972,-69
973,60
974,6
975,111
976,84
977,75
978,-12
979,132
980,54
981,-45
982,105
983,75
984,162
985,-18
986,243
987,63
988,93
989,12
990,129
991,159
992,114
993,90
994,108
995,96
996,-15
997,-24
998,81
999,-84
