,score
0,184
1,100
2,132
3,176
4,-28
5,0
6,260
7,188
8,68
9,-32
10,56
11,100
12,76
13,188
14,40
15,156
16,68
17,88
18,124
19,88
20,128
21,44
22,-12
23,64
24,76
25,224
26,92
27,136
28,144
29,180
30,128
31,36
32,-44
33,44
34,204
35,192
36,152
37,196
38,28
39,80
40,184
41,-96
42,180
43,172
44,24
45,80
46,188
47,100
48,160
49,60
50,148
51,168
52,200
53,64
54,140
55,96
56,88
57,-100
58,124
59,72
60,100
61,-16
62,132
63,56
64,96
65,24
66,124
67,124
68,76
69,116
70,16
71,216
72,-40
73,172
74,-44
75,136
76,124
77,72
78,32
79,108
80,76
81,92
82,92
83,152
84,148
85,404
86,72
87,20
88,200
89,264
90,92
91,84
92,156
93,172
94,132
95,32
96,120
97,40
98,64
99,152
100,108
101,104
102,40
103,180
104,148
105,48
106,-8
107,128
108,140
109,24
110,64
111,180
112,276
113,40
114,136
115,44
116,60
117,24
118,20
119,-20
120,248
121,68
122,-32
123,220
124,216
125,168
126,132
127,132
128,100
129,144
130,148
131,0
132,-28
133,92
134,152
135,20
136,128
137,16
138,100
139,48
140,180
141,176
142,60
143,88
144,80
145,80
146,80
147,12
148,112
149,144
150,96
151,44
152,144
153,16
154,84
155,140
156,144
157,68
158,160
159,188
160,120
161,228
162,20
163,236
164,20
165,-16
166,-16
167,68
168,224
169,24
170,204
171,172
172,140
173,172
174,84
175,96
176,160
177,108
178,216
179,168
180,72
181,204
182,48
183,-48
184,-28
185,188
186,100
187,100
188,0
189,92
190,140
191,60
192,60
193,-28
194,168
195,64
196,60
197,88
198,56
199,60
200,200
201,8
202,-56
203,184
204,24
205,100
206,100
207,48
208,108
209,212
210,100
211,44
212,116
213,172
214,176
215,184
216,100
217,144
218,24
219,76
220,220
221,172
222,256
223,144
224,128
225,104
226,120
227,292
228,116
229,168
230,56
231,208
232,120
233,100
234,28
235,108
236,92
237,336
238,148
239,104
240,108
241,-36
242,160
243,56
244,16
245,144
246,32
247,108
248,-8
249,-20
250,176
251,44
252,160
253,32
254,192
255,128
256,248
257,44
258,112
259,140
260,160
261,212
262,-40
263,-92
264,108
265,208
266,116
267,136
268,72
269,160
270,84
271,140
272,180
273,124
274,212
275,144
276,164
277,72
278,-84
279,332
280,164
281,256
282,72
283,28
284,-28
285,104
286,168
287,84
288,184
289,216
290,52
291,224
292,68
293,188
294,228
295,76
296,200
297,96
298,132
299,164
300,104
301,48
302,144
303,140
304,68
305,40
306,156
307,112
308,176
309,76
310,60
311,140
312,168
313,184
314,20
315,136
316,180
317,84
318,104
319,144
320,188
321,20
322,148
323,148
324,208
325,220
326,144
327,72
328,56
329,-8
330,108
331,168
332,164
333,88
334,88
335,4
336,108
337,80
338,-16
339,140
340,220
341,216
342,220
343,156
344,140
345,20
346,96
347,52
348,44
349,124
350,180
351,152
352,28
353,68
354,172
355,220
356,164
357,156
358,120
359,172
360,88
361,76
362,92
363,16
364,128
365,12
366,220
367,-8
368,204
369,-4
370,144
371,292
372,180
373,16
374,160
375,-28
376,136
377,188
378,128
379,144
380,88
381,-56
382,172
383,0
384,108
385,88
386,168
387,-60
388,104
389,212
390,96
391,56
392,4
393,108
394,132
395,172
396,116
397,124
398,136
399,136
400,224
401,64
402,8
403,140
404,256
405,176
406,196
407,132
408,180
409,136
410,72
411,-48
412,216
413,264
414,144
415,152
416,172
417,180
418,104
419,4
420,112
421,140
422,176
423,152
424,-36
425,44
426,16
427,204
428,56
429,44
430,40
431,88
432,68
433,92
434,4
435,168
436,144
437,560
438,20
439,116
440,224
441,96
442,16
443,152
444,184
445,0
446,100
447,128
448,136
449,112
450,92
451,-4
452,72
453,148
454,0
455,44
456,120
457,164
458,140
459,140
460,40
461,104
462,100
463,108
464,172
465,20
466,-84
467,148
468,-124
469,248
470,36
471,116
472,236
473,220
474,184
475,88
476,252
477,204
478,76
479,152
480,-32
481,376
482,108
483,152
484,160
485,256
486,216
487,180
488,-44
489,-32
490,268
491,40
492,116
493,176
494,236
495,188
496,-36
497,108
498,128
499,212
500,84
501,144
502,68
503,140
504,240
505,128
506,96
507,276
508,-24
509,156
510,-48
511,56
512,200
513,216
514,212
515,80
516,140
517,88
518,192
519,160
520,76
521,52
522,100
523,124
524,56
525,204
526,152
527,-24
528,136
529,4
530,-32
531,-112
532,68
533,168
534,132
535,180
536,60
537,204
538,-44
539,92
540,196
541,28
542,224
543,72
544,224
545,104
546,84
547,44
548,196
549,28
550,228
551,-108
552,124
553,244
554,216
555,276
556,88
557,192
558,188
559,140
560,148
561,-16
562,56
563,184
564,100
565,180
566,96
567,116
568,224
569,24
570,104
571,160
572,212
573,168
574,104
575,228
576,196
577,80
578,160
579,220
580,0
581,120
582,64
583,0
584,164
585,200
586,184
587,96
588,96
589,208
590,64
591,-40
592,-40
593,48
594,176
595,100
596,168
597,112
598,32
599,72
600,-52
601,80
602,160
603,-28
604,196
605,44
606,176
607,36
608,188
609,76
610,132
611,32
612,104
613,128
614,-72
615,212
616,132
617,124
618,112
619,148
620,148
621,224
622,40
623,132
624,276
625,100
626,188
627,136
628,100
629,-4
630,-8
631,108
632,148
633,164
634,148
635,84
636,40
637,152
638,200
639,112
640,60
641,28
642,200
643,-32
644,20
645,136
646,4
647,100
648,48
649,60
650,220
651,-28
652,356
653,140
654,-24
655,144
656,28
657,132
658,92
659,140
660,112
661,224
662,36
663,192
664,164
665,128
666,136
667,120
668,52
669,108
670,60
671,100
672,152
673,12
674,24
675,136
676,168
677,256
678,-8
679,76
680,168
681,120
682,32
683,132
684,32
685,208
686,92
687,216
688,216
689,28
690,136
691,156
692,252
693,-32
694,208
695,144
696,116
697,100
698,184
699,112
700,36
701,156
702,104
703,92
704,172
705,232
706,120
707,100
708,144
709,28
710,0
711,104
712,212
713,192
714,68
715,56
716,200
717,52
718,44
719,56
720,100
721,-44
722,16
723,204
724,152
725,180
726,64
727,128
728,188
729,-36
730,128
731,212
732,136
733,40
734,176
735,220
736,116
737,56
738,208
739,164
740,136
741,172
742,-32
743,132
744,24
745,156
746,176
747,156
748,136
749,92
750,204
751,32
752,-36
753,188
754,40
755,128
756,168
757,180
758,132
759,64
760,104
761,-4
762,20
763,124
764,80
765,36
766,-12
767,108
768,128
769,96
770,144
771,-56
772,212
773,108
774,44
775,276
776,144
777,64
778,160
779,60
780,52
781,176
782,136
783,192
784,148
785,80
786,160
787,76
788,220
789,56
790,64
791,0
792,92
793,180
794,52
795,52
796,180
797,24
798,8
799,52
800,132
801,152
802,64
803,108
804,80
805,124
806,-16
807,256
808,88
809,-40
810,68
811,12
812,56
813,-16
814,216
815,168
816,-4
817,132
818,180
819,188
820,168
821,92
822,112
823,32
824,116
825,96
826,124
827,176
828,144
829,240
830,88
831,44
832,56
833,88
834,88
835,-36
836,164
837,144
838,184
839,40
840,212
841,64
842,192
843,-28
844,120
845,184
846,-12
847,160
848,-36
849,208
850,152
851,228
852,-16
853,160
854,212
855,120
856,212
857,-44
858,220
859,16
860,52
861,4
862,-24
863,80
864,172
865,172
866,92
867,44
868,56
869,292
870,200
871,176
872,208
873,-16
874,20
875,148
876,228
877,-56
878,232
879,52
880,148
881,124
882,132
883,224
884,244
885,216
886,184
887,116
888,120
889,-24
890,200
891,44
892,100
893,304
894,136
895,132
896,76
897,228
898,16
899,124
900,168
901,20
902,88
903,160
904,36
905,36
906,-40
907,-80
908,100
909,112
910,32
911,212
912,92
913,148
914,192
915,132
916,-12
917,-20
918,380
919,176
920,104
921,44
922,164
923,108
924,300
925,164
926,84
927,128
928,12
929,208
930,140
931,88
932,40
933,-4
934,-68
935,188
936,216
937,216
938,176
939,16
940,44
941,44
942,192
943,52
944,64
945,92
946,144
947,36
948,92
949,112
950,-20
951,152
952,144
953,196
954,-40
955,4
956,220
957,60
958,52
959,88
960,196
961,320
962,4
963,-12
964,-8
965,220
966,228
967,156
968,124
969,16
970,8
971,184
972,204
973,184
974,40
975,8
976,60
977,36
978,208
979,192
980,176
981,160
982,116
983,52
984,204
985,72
986,132
987,24
988,140
989,80
990,-20
991,140
992,468
993,192
994,4
995,92
996,48
997,96
998,116
999,116
