,score
0,-42
1,-44
2,-14
3,98
4,-66
5,2
6,-6
7,-14
8,6
9,0
10,-80
11,-100
12,-8
13,72
14,-30
15,-42
16,86
17,-16
18,74
19,-4
20,-32
21,-18
22,16
23,8
24,-48
25,-22
26,-56
27,-60
28,-70
29,-100
30,-54
31,-94
32,-40
33,-62
34,-8
35,-100
36,-30
37,-4
38,-12
39,-100
40,-30
41,2
42,34
43,78
44,48
45,-14
46,-38
47,-10
48,-24
49,2
50,-38
51,-34
52,-80
53,-22
54,-40
55,-24
56,-26
57,-16
58,-16
59,-60
60,-80
61,66
62,-88
63,-34
64,-80
65,-100
66,-38
67,-44
68,-96
69,-56
70,2
71,-12
72,6
73,22
74,-80
75,-24
76,-100
77,42
78,-32
79,-44
80,10
81,-22
82,-44
83,-6
84,102
85,-34
86,-76
87,-14
88,120
89,-40
90,24
91,-38
92,-52
93,-80
94,-40
95,-60
96,102
97,10
98,36
99,36
100,20
101,-62
102,-22
103,8
104,-44
105,-96
106,-72
107,-80
108,-26
109,48
110,-80
111,72
112,-40
113,-64
114,-92
115,-100
116,-94
117,-32
118,-28
119,-12
120,-56
121,4
122,-42
123,90
124,80
125,-100
126,-42
127,-100
128,-26
129,-16
130,-26
131,-36
132,-100
133,-8
134,22
135,14
136,4
137,-96
138,-10
139,-4
140,-24
141,-40
142,-24
143,-50
144,0
145,-58
146,-6
147,52
148,-26
149,-32
150,-80
151,-14
152,-12
153,56
154,-26
155,-40
156,-32
157,-34
158,-42
159,-100
160,-22
161,-40
162,-16
163,-60
164,-36
165,-38
166,-38
167,132
168,10
169,-22
170,32
171,-60
172,-44
173,-56
174,-60
175,-48
176,-60
177,66
178,-100
179,-36
180,-100
181,0
182,-36
183,-56
184,-38
185,30
186,-22
187,-70
188,-18
189,72
190,-60
191,4
192,8
193,-28
194,-6
195,30
196,-100
197,-80
198,-40
199,-4
200,100
201,10
202,28
203,-26
204,-20
205,-20
206,-40
207,-56
208,-30
209,-42
210,-28
211,36
212,56
213,58
214,-14
215,82
216,134
217,-48
218,-100
219,136
220,-28
221,30
222,-80
223,-14
224,128
225,76
226,36
227,8
228,-18
229,38
230,110
231,-80
232,68
233,-6
234,-100
235,10
236,44
237,-26
238,-100
239,-32
240,-54
241,-24
242,-40
243,-20
244,124
245,-56
246,-38
247,4
248,-12
249,2
250,-100
251,16
252,50
253,-34
254,-14
255,-32
256,-38
257,76
258,-40
259,-20
260,40
261,-96
262,54
263,-32
264,-26
265,-10
266,-2
267,-4
268,92
269,-38
270,-18
271,-22
272,-100
273,-24
274,-98
275,52
276,-100
277,-52
278,-52
279,-4
280,-60
281,-60
282,66
283,-100
284,42
285,-32
286,-24
287,-22
288,-22
289,52
290,-10
291,6
292,0
293,12
294,34
295,-50
296,-8
297,8
298,-56
299,-100
300,-34
301,-12
302,-100
303,90
304,-28
305,62
306,-50
307,0
308,26
309,-16
310,4
311,-80
312,114
313,-80
314,96
315,-66
316,-76
317,-68
318,-60
319,-18
320,-22
321,10
322,-28
323,122
324,16
325,-80
326,-100
327,28
328,58
329,-36
330,102
331,-60
332,22
333,-16
334,-62
335,2
336,36
337,-36
338,-60
339,-80
340,8
341,94
342,-80
343,-100
344,-16
345,134
346,-64
347,8
348,-66
349,-40
350,-72
351,-8
352,-72
353,-42
354,4
355,-8
356,-10
357,-18
358,-24
359,34
360,-58
361,2
362,18
363,18
364,28
365,32
366,-40
367,-16
368,-56
369,10
370,26
371,-44
372,-52
373,46
374,-40
375,18
376,-20
377,-30
378,60
379,-50
380,24
381,-44
382,12
383,-70
384,56
385,6
386,-20
387,4
388,-16
389,-12
390,-60
391,-24
392,8
393,-18
394,-40
395,2
396,-74
397,-50
398,-74
399,-72
400,-16
401,-46
402,14
403,12
404,-60
405,-4
406,12
407,30
408,80
409,-48
410,54
411,-4
412,-36
413,-34
414,32
415,2
416,-48
417,-66
418,-74
419,-2
420,-42
421,-30
422,10
423,-42
424,-48
425,68
426,-100
427,-36
428,-14
429,-40
430,116
431,-2
432,58
433,66
434,-16
435,-58
436,-46
437,-60
438,94
439,-50
440,-28
441,-2
442,70
443,-14
444,30
445,-50
446,4
447,-84
448,-40
449,-30
450,-30
451,-40
452,-8
