,score
0,-30
1,-40
2,-40
3,60
4,84
5,52
6,92
7,2
8,12
9,-4
10,58
11,-26
12,92
13,-32
14,80
15,102
16,62
17,-24
18,30
19,58
20,-34
21,0
22,-58
23,-30
24,-12
25,12
26,62
27,24
28,64
29,-24
30,90
31,48
32,12
33,-100
34,-46
35,-18
36,-60
37,84
38,22
39,76
40,-80
41,42
42,4
43,-44
44,-8
45,24
46,0
47,16
48,-36
49,24
50,38
51,12
52,52
53,64
54,40
55,98
56,66
57,24
58,48
59,50
60,88
61,86
62,30
63,72
64,48
65,78
66,54
67,28
68,60
69,-44
70,-36
71,42
72,8
73,38
74,-2
75,80
76,48
77,38
78,86
79,62
80,72
81,80
82,-30
83,46
84,8
85,-14
86,-48
87,52
88,84
89,2
90,46
91,4
92,-34
93,102
94,64
95,-4
96,-24
97,0
98,58
99,10
100,24
101,-26
102,-80
103,38
104,-30
105,60
106,10
107,-16
108,38
109,74
110,-46
111,-12
112,24
113,86
114,14
115,-26
116,96
117,48
118,-38
119,8
120,8
121,-26
122,30
123,-54
124,64
125,92
126,54
127,74
128,26
129,6
130,-88
131,-36
132,70
133,46
134,-52
135,52
136,56
137,44
138,78
139,-32
140,132
141,30
142,16
143,76
144,40
145,0
146,76
147,4
148,78
149,70
150,14
151,34
152,30
153,-28
154,16
155,90
156,68
157,-40
158,-80
159,-100
160,106
161,8
162,-14
163,-34
164,14
165,-60
166,-6
167,-38
168,-10
169,-68
170,-24
171,-24
172,-2
173,90
174,-16
175,-22
176,84
177,34
178,74
179,-56
180,-60
181,20
182,-60
183,56
184,52
185,70
186,88
187,-50
188,46
189,106
190,-10
191,-36
192,76
193,-8
194,24
195,92
196,20
197,-8
198,20
199,74
200,18
201,102
202,108
203,98
204,86
205,-18
206,-80
207,28
208,32
209,92
210,34
211,0
212,90
213,-100
214,20
215,72
216,-6
217,-30
218,-100
219,28
220,68
221,100
222,-20
223,60
224,2
225,-18
226,-78
227,0
228,70
229,34
230,34
231,56
232,74
233,-50
234,-14
235,90
236,90
237,-28
238,-40
239,4
240,48
241,-12
242,64
243,82
244,70
245,20
246,42
247,-60
248,62
249,8
250,-14
251,46
252,26
253,-42
254,-36
255,62
256,-32
257,90
258,0
259,52
260,-52
261,-62
262,102
263,12
264,2
265,-8
266,22
267,48
268,-42
269,40
270,10
271,-100
272,-26
273,102
274,-24
275,84
276,-24
277,-58
278,22
279,2
280,-58
281,34
282,-46
283,-4
284,-82
285,-8
286,10
287,4
288,0
289,50
290,12
291,88
292,16
293,30
294,52
295,88
296,-40
297,102
298,38
299,48
300,18
301,-38
302,64
303,42
304,86
305,18
306,-22
307,64
308,32
309,72
310,38
311,98
312,-12
313,-40
314,64
315,46
316,-2
317,-48
318,98
319,96
320,30
321,28
322,90
323,10
324,-18
325,92
326,58
327,-42
328,90
329,56
330,32
331,96
332,50
333,-52
334,8
335,32
336,54
337,98
338,108
339,82
340,54
341,-16
342,94
343,6
344,102
345,54
346,36
347,-14
348,-62
349,-56
350,-70
351,82
352,22
353,66
354,0
355,100
356,112
357,82
358,-22
359,6
360,88
361,62
362,28
363,-38
364,12
365,-46
366,106
367,28
368,-76
369,70
370,-2
371,46
372,12
373,-46
374,-28
375,12
376,80
377,90
378,-42
379,-4
380,18
381,-4
382,-28
383,78
384,-16
385,78
386,28
387,70
388,32
389,42
390,-12
391,-2
392,-2
393,36
394,84
395,60
396,142
397,82
398,12
399,40
400,-34
401,42
402,58
403,-38
404,90
405,62
406,8
407,14
408,-20
409,50
410,30
411,96
412,18
413,-26
414,48
415,24
416,38
417,-40
418,52
419,44
420,98
421,86
422,-28
423,-4
424,4
425,70
426,6
427,4
428,50
429,14
430,-42
431,-26
432,34
433,112
434,-10
435,70
436,2
437,30
438,64
439,8
440,-30
441,76
442,84
443,72
444,78
445,56
446,106
447,34
448,52
449,-10
450,98
451,88
452,-24
453,68
454,70
455,54
456,-16
457,66
458,-4
459,-30
460,-8
461,-46
462,-2
463,-28
464,2
465,-14
466,40
467,14
468,38
469,60
470,-18
471,-26
472,38
473,90
474,-80
475,18
476,88
477,42
478,-34
479,-60
480,122
481,78
482,-60
483,0
484,102
485,100
486,32
487,40
488,-34
489,82
490,58
491,-2
492,-36
493,44
494,46
495,76
496,2
497,2
498,-42
499,36
500,-20
501,102
502,46
503,10
504,14
505,78
506,40
507,-24
508,14
509,-32
510,-22
511,10
512,-42
513,-28
514,82
515,40
516,-22
517,72
518,-64
519,32
520,62
521,84
522,30
523,-14
524,58
525,36
526,-6
527,64
528,34
529,46
530,14
531,60
532,-30
533,100
534,70
535,84
536,90
537,12
538,72
539,-36
540,126
541,30
542,4
543,-22
544,64
545,38
546,96
547,36
548,-54
549,18
550,60
551,88
552,10
553,34
554,10
555,70
556,28
557,88
558,56
559,-60
560,90
561,40
562,-20
563,46
564,34
565,2
566,-2
567,48
568,32
569,42
570,40
571,-4
572,2
573,88
574,-16
575,92
576,-80
577,50
578,-4
579,32
580,-50
581,122
582,94
583,106
584,32
585,106
586,-24
587,106
588,-28
589,60
590,60
591,-20
592,26
593,60
594,-30
595,56
596,72
597,-16
598,52
599,54
600,100
601,-56
602,44
603,30
604,-100
605,-6
606,44
607,20
608,66
609,14
610,86
611,4
612,38
613,4
614,-56
615,-50
616,54
617,84
618,-64
619,14
620,-4
621,32
622,70
623,12
624,-26
625,28
626,38
627,-76
628,-2
629,-20
630,58
631,54
632,28
633,52
634,28
635,-18
636,74
637,56
638,108
639,32
640,12
641,-10
642,42
643,74
644,22
645,50
646,-36
647,38
648,20
649,80
650,2
651,-46
652,30
653,76
654,8
655,98
656,8
657,78
658,110
659,-10
660,66
661,46
662,-36
663,58
664,-50
665,64
666,82
667,54
668,-10
669,18
670,40
671,102
672,172
673,22
674,34
675,40
676,26
677,38
678,-40
679,10
680,60
681,64
682,52
683,76
684,-40
685,72
686,50
687,38
688,24
689,66
690,4
691,46
692,92
693,-2
694,10
695,60
696,-10
697,8
698,6
699,90
700,74
701,-8
702,16
703,98
704,2
705,56
706,-30
707,-100
708,84
709,76
710,16
711,16
712,8
713,-14
714,40
715,-100
716,50
717,96
718,58
719,-16
720,-18
721,62
722,4
