,score
0,80
1,-80
2,16
3,100
4,30
5,128
6,10
7,18
8,-64
9,62
10,20
11,94
12,-34
13,-58
14,-30
15,8
16,-78
17,76
18,-58
19,20
20,76
21,-18
22,80
23,-80
24,-76
25,10
26,-6
27,24
28,-80
29,8
30,40
31,-70
32,6
33,82
34,-40
35,42
36,24
37,-20
38,30
39,72
40,-80
41,94
42,14
43,70
44,-40
45,-80
46,24
47,90
48,98
49,0
50,86
51,32
52,-60
53,-80
54,78
55,-4
56,76
57,44
58,66
59,58
60,108
61,76
62,112
63,82
64,0
65,56
66,18
67,-14
68,-80
69,0
70,-100
71,-74
72,110
73,0
74,78
75,132
76,60
77,-80
78,-2
79,-80
80,-40
81,50
82,20
83,0
84,112
85,76
86,78
87,4
88,58
89,-28
90,96
91,72
92,36
93,-80
94,48
95,-62
96,52
97,112
98,140
99,82
100,120
101,-100
102,72
103,0
104,4
105,-20
106,24
107,-80
108,-38
109,-40
110,-10
111,88
112,78
113,-12
114,-24
115,62
116,44
117,6
118,-60
119,96
120,38
121,106
122,96
123,72
124,-100
125,76
126,66
127,-4
128,-74
129,-100
130,48
131,76
132,-60
133,-20
134,-40
135,-100
136,-14
137,-28
138,-22
139,44
140,-60
141,-2
142,-40
143,88
144,40
145,8
146,42
147,40
148,78
149,66
150,-28
151,-40
152,0
153,12
154,64
155,-56
156,134
157,-40
158,84
159,-42
160,-80
161,-100
162,-12
163,76
164,-100
165,-80
166,20
167,60
168,-60
169,-60
170,100
171,-12
172,22
173,-2
174,-20
175,46
176,-80
177,102
178,100
179,96
180,20
181,34
182,40
183,68
184,-28
185,26
186,84
187,8
188,-10
189,40
190,88
191,-40
192,-40
193,28
194,86
195,-20
196,0
197,104
198,8
199,0
200,-90
201,80
202,-46
203,82
204,-80
205,2
206,-64
207,-24
208,0
209,-24
210,96
211,68
212,42
213,-60
214,66
215,20
216,-40
217,92
218,24
219,104
220,76
221,4
222,72
223,-20
224,78
225,48
226,-100
227,10
228,0
229,40
230,76
231,114
232,20
233,-6
234,50
235,68
236,90
237,28
238,24
239,24
240,114
241,-8
242,-12
243,-28
244,68
245,66
246,92
247,-60
248,68
249,-100
250,84
251,0
252,76
253,102
254,-40
255,-6
256,54
257,0
258,88
259,30
260,0
261,-76
262,-80
263,-40
264,-40
265,0
266,-30
267,0
268,-44
269,-52
270,98
271,118
272,64
273,-58
274,0
275,-100
276,-60
277,60
278,100
279,80
280,-64
281,94
282,-20
283,68
284,70
285,124
286,66
287,68
288,112
289,2
290,62
291,46
292,-100
293,110
294,124
295,-40
296,-52
297,56
298,-40
299,60
300,70
301,84
302,64
303,2
304,80
305,28
306,-40
307,86
308,32
309,50
310,-80
311,-100
312,-80
313,-100
314,42
315,116
316,-8
317,132
318,34
319,-34
320,54
321,12
322,80
323,32
324,-20
325,86
326,86
327,36
328,-50
329,96
330,-80
331,82
332,110
333,-80
334,-18
335,-56
336,136
337,82
338,66
339,2
340,72
341,-80
342,42
343,22
344,40
345,-80
346,4
347,92
348,-20
349,62
350,-40
351,4
352,36
353,26
354,-62
355,0
356,-20
357,-60
358,28
359,36
360,40
361,42
362,-20
363,4
364,136
365,-44
366,-74
367,114
368,-20
369,-20
370,0
371,-14
372,62
373,-16
374,40
375,-36
376,62
377,12
378,-10
379,0
380,-48
381,108
382,26
383,122
384,24
385,-14
386,30
387,16
388,82
389,-6
390,32
391,-20
392,-40
393,-2
394,32
395,76
396,10
397,34
398,-20
399,-80
400,84
401,-80
402,-100
403,58
404,120
405,-80
406,40
407,10
408,142
409,18
410,-76
411,-60
412,-60
413,-24
414,-20
415,-20
416,-20
417,-20
418,30
419,-32
420,-18
421,62
422,56
423,-10
424,0
425,32
426,-12
427,-20
428,-48
429,70
430,14
431,-62
432,-40
433,0
434,140
435,76
436,-40
437,68
438,8
439,26
440,-6
441,106
442,-24
443,-12
444,82
445,124
446,40
447,20
448,-100
449,14
450,96
451,34
452,88
453,76
454,24
455,126
456,-72
457,20
458,0
459,-96
460,-10
461,24
462,-8
463,56
464,52
465,-70
466,28
467,-20
468,24
469,-36
470,-20
471,26
472,26
473,52
474,-66
475,-42
476,-20
477,100
478,88
479,16
