,score
0,0
1,80
2,-100
3,20
4,-100
5,0
6,120
7,-40
8,-20
9,20
10,-60
11,20
12,-80
13,-20
14,-80
15,20
16,60
17,40
18,-100
19,-60
20,-40
21,-60
22,-80
23,-40
24,60
25,-100
26,-80
27,-80
28,0
29,-60
30,60
31,100
32,40
33,0
34,-20
35,100
36,-80
37,80
38,-60
39,80
40,100
41,-32
42,100
43,-80
44,-100
45,60
46,-100
47,-80
48,-40
49,0
50,-20
51,-60
52,-80
53,-100
54,100
55,-40
56,-60
57,-20
58,-40
59,-20
60,-80
61,-60
62,40
63,0
64,-80
65,-60
66,-60
67,-20
68,-60
69,-60
70,40
71,0
72,120
73,100
74,100
75,-60
76,0
77,-20
78,-80
79,0
80,-100
81,-20
82,-20
83,60
84,188
85,-80
86,-60
87,-80
88,100
89,-60
90,-60
91,-100
92,80
93,-60
94,-60
95,120
96,20
97,0
98,-40
99,0
100,-80
101,-60
102,60
103,-20
104,40
105,20
106,-60
107,-60
108,120
109,40
110,-40
111,-80
112,0
113,146
114,60
115,-80
116,100
117,-100
118,40
119,210
120,140
121,40
122,-100
123,40
124,-60
125,160
126,40
127,100
128,80
129,-80
130,0
131,120
132,140
133,-60
134,-20
135,-80
136,0
137,-80
138,-80
139,0
140,-40
141,-40
142,-20
143,-100
144,-40
145,20
146,20
147,20
148,40
149,-40
150,68
151,-20
152,-80
153,66
154,-60
155,20
156,60
157,20
158,-20
159,-40
160,-40
161,0
162,-40
163,-60
164,80
165,60
166,0
167,0
168,-20
169,-40
170,-60
171,-100
172,120
173,0
174,-20
175,-60
176,-60
177,-40
178,-20
179,-20
180,-20
181,40
182,-20
183,20
184,140
185,100
186,40
187,-80
188,128
189,-60
190,-100
191,20
192,-80
193,140
194,100
195,-40
196,20
197,-20
198,-80
199,-60
200,20
201,-100
202,-100
203,-28
204,-60
205,-60
206,80
207,-80
208,20
209,80
210,20
211,40
212,-40
213,-100
214,40
215,40
216,-40
217,-20
218,0
219,120
220,20
221,140
222,-100
223,-20
224,20
225,-40
226,80
227,-80
228,0
229,40
230,-60
231,40
232,0
233,-20
234,-80
235,80
236,0
237,-40
238,-80
239,-100
240,80
241,-60
242,0
243,40
244,166
245,-60
246,-100
247,60
248,-60
249,60
250,0
251,0
252,0
253,160
254,-60
255,-20
256,80
257,0
258,120
259,120
260,-20
261,0
262,120
263,186
264,100
265,40
266,-40
267,-100
268,-80
269,120
270,-100
271,20
272,-40
273,-20
274,-20
275,20
276,0
277,-80
278,40
279,-80
280,-20
281,-40
282,80
283,-40
284,-60
285,40
286,40
287,-80
288,-100
289,-60
290,0
291,-40
292,60
293,20
294,-80
295,-60
296,80
297,-100
298,-100
299,-20
300,-100
301,-40
302,-60
303,-60
304,-100
305,40
306,-60
307,180
308,20
309,-34
310,-80
311,-20
312,20
313,-40
314,0
315,0
316,-20
317,160
318,60
319,-80
320,40
321,-80
322,60
323,-80
324,-80
325,100
326,-80
327,100
328,-40
329,-40
330,-60
331,-80
332,-20
333,-60
334,-80
335,-20
336,-40
337,20
338,20
339,-40
340,20
341,-40
342,-20
343,-20
344,-60
345,40
346,-80
347,-40
348,-60
349,-40
350,-60
351,-40
352,-40
353,0
354,4
355,20
356,20
357,-60
358,-100
359,-80
360,100
361,80
362,-60
363,-100
364,60
365,40
366,-80
367,-100
368,-40
369,224
370,-20
371,100
372,60
373,140
374,-80
375,120
376,20
377,-80
378,-40
379,-40
380,-80
381,-60
382,-80
383,-100
384,-100
385,166
386,40
387,-60
388,-20
389,-80
390,-60
391,0
392,140
393,-20
394,160
395,-80
396,-80
397,-40
398,-40
399,-80
400,-40
401,-80
402,16
403,0
404,-40
405,60
406,60
407,-40
408,-40
409,60
410,-100
411,-100
412,-40
413,100
414,-100
415,-40
416,-20
417,204
418,-100
419,-20
420,-40
421,-40
422,100
423,-20
424,120
425,20
426,-20
427,20
428,-80
429,40
430,-80
431,-60
432,-80
433,20
434,-40
435,0
436,-40
437,-80
438,40
439,-80
440,-80
441,-40
442,120
443,-40
444,-100
445,-60
446,40
447,-20
448,-60
449,0
450,-40
451,20
452,-60
453,40
454,80
455,-40
456,60
457,0
458,60
459,60
460,120
461,42
462,-60
463,40
464,-80
465,0
466,-50
467,20
468,-20
469,0
470,-40
471,100
472,-40
473,80
474,40
475,40
476,0
477,-20
478,-40
479,-100
480,-40
481,0
482,20
483,100
484,-20
485,-20
486,160
487,-40
488,-80
489,0
490,20
491,-80
492,-20
493,-40
494,40
495,-80
496,60
497,-14
498,-60
499,-40
500,40
501,-100
502,80
503,-100
504,-40
505,-40
506,190
507,-60
508,120
509,60
510,-80
511,-20
512,-40
513,-80
514,40
515,40
516,-40
517,80
518,40
519,-60
520,40
521,-40
522,-20
523,-60
524,-80
525,140
526,60
527,46
528,-20
529,-60
530,40
531,0
532,-100
533,-20
534,-80
535,80
536,-60
537,-80
538,80
539,-20
540,20
541,-40
542,160
543,0
544,-80
545,-80
546,40
547,-80
548,0
549,100
550,0
551,60
552,100
553,-20
554,64
555,0
556,-40
557,-60
558,0
559,60
560,140
561,-100
562,-40
563,120
564,60
565,80
566,0
567,-20
568,122
569,-100
570,-100
571,-40
572,-80
573,-60
574,-40
575,-60
576,-40
577,140
578,60
579,-80
580,-60
581,60
582,20
583,40
584,74
585,-80
586,0
587,-100
588,40
589,-60
590,-60
591,120
592,0
593,-60
594,20
595,-40
596,120
597,-60
598,40
599,-80
600,20
601,-80
602,0
603,80
604,20
605,-40
606,40
607,-40
608,140
609,60
610,140
611,20
612,20
613,0
614,0
615,40
616,-20
617,-100
618,-60
619,-20
620,40
621,152
622,80
623,-60
624,-60
625,0
626,-40
627,-20
628,-100
629,-40
630,0
631,-80
632,-60
633,-40
634,0
635,20
636,-80
637,120
638,-40
639,80
640,20
641,-80
642,-40
643,-100
644,92
645,60
646,-20
647,-80
648,-40
649,140
650,-40
651,20
652,120
653,40
654,-40
655,-100
656,-100
657,0
658,-100
659,-80
660,100
661,-40
662,80
663,20
664,-60
665,-40
666,-40
667,80
668,80
669,0
670,128
671,140
672,-100
673,-60
674,-80
675,-80
676,60
677,40
678,-20
679,-40
680,-60
681,60
682,0
683,-40
684,-60
685,-40
686,-80
687,20
688,-40
689,-20
690,20
691,-60
692,20
693,-100
694,-20
695,20
696,20
697,0
698,60
699,-60
700,-60
701,-40
702,-60
703,100
704,-100
705,0
706,170
707,60
708,120
709,46
710,-40
711,-20
712,60
713,40
714,80
715,-40
716,-40
717,100
718,-20
719,120
720,-80
721,120
722,120
723,-80
724,-100
725,0
726,0
727,140
728,20
729,60
730,-40
731,20
732,120
733,-20
734,120
735,-80
736,20
737,60
738,-100
739,20
740,20
741,0
742,-100
743,-60
744,166
745,-80
746,-20
747,-40
748,-20
749,-20
750,20
751,140
752,-40
753,-20
754,40
755,-20
756,140
757,-60
758,-40
759,80
760,60
761,-80
762,0
763,-20
764,100
765,-80
766,-40
767,140
768,20
769,-40
770,40
771,20
772,40
773,-20
774,20
775,80
776,-40
777,150
778,120
779,-100
780,180
781,-40
782,80
783,20
784,20
785,120
786,-100
787,34
788,152
789,-20
790,20
791,20
792,-60
793,-100
794,-40
795,-100
796,-80
797,-40
798,140
799,-60
800,-60
801,80
802,-40
803,0
804,0
805,-40
806,0
807,-60
808,80
809,0
810,80
811,110
812,110
813,0
814,-100
815,160
816,20
817,0
818,0
819,60
820,-60
821,60
822,-20
823,-60
824,60
825,120
826,80
827,40
828,20
829,120
830,-80
831,140
832,146
833,40
834,20
835,80
836,-40
837,40
838,0
839,-60
840,40
841,160
842,100
843,-80
844,-100
845,-100
846,120
847,-40
848,20
849,-20
850,-80
851,-80
852,-40
853,54
854,20
855,20
856,0
857,-100
858,0
859,20
860,-40
861,140
862,40
863,-40
864,-60
