,score
0,-18
1,-72
2,58
3,-8
4,30
5,-14
6,76
7,-16
8,2
9,92
10,52
11,92
12,-18
13,30
14,60
15,38
16,14
17,84
18,16
19,26
20,68
21,110
22,16
23,16
24,-26
25,10
26,74
27,-24
28,34
29,80
30,84
31,-2
32,10
33,-10
34,12
35,16
36,-60
37,-34
38,50
39,64
40,4
41,24
42,-76
43,20
44,-38
45,166
46,4
47,38
48,-80
49,38
50,16
51,72
52,-100
53,6
54,46
55,62
56,106
57,-4
58,-20
59,14
60,32
61,14
62,-34
63,-16
64,-52
65,-36
66,-8
67,-20
68,88
69,2
70,88
71,8
72,0
73,20
74,84
75,32
76,-20
77,62
78,-20
79,-8
80,92
81,104
82,-2
83,62
84,112
85,-58
86,56
87,20
88,-94
89,52
90,-26
91,10
92,30
93,36
94,42
95,82
96,56
97,-94
98,54
99,-56
100,74
101,110
102,26
103,44
104,94
105,74
106,0
107,94
108,62
109,88
110,-40
111,64
112,84
113,-6
114,-26
115,74
116,-28
117,-32
118,68
119,62
120,-30
121,-2
122,-4
123,14
124,82
125,38
126,-24
127,38
128,14
129,-60
130,-14
131,-34
132,48
133,84
134,-44
135,-42
136,44
137,-24
138,12
139,100
140,-36
141,30
142,-28
143,-24
144,38
145,6
146,72
147,88
148,32
149,60
150,34
151,-58
152,12
153,56
154,60
155,82
156,-16
157,90
158,4
159,-32
160,94
161,-6
162,36
163,-16
164,62
165,-52
166,106
167,-22
168,6
169,-4
170,22
171,68
172,100
173,20
174,68
175,-72
176,6
177,62
178,76
179,94
180,26
181,-12
182,-62
183,-2
184,82
185,18
186,42
187,24
188,10
189,4
190,26
191,18
192,72
193,-60
194,16
195,-100
196,36
197,-4
198,-10
199,34
200,58
201,18
202,26
203,-10
204,76
205,-8
206,-58
207,12
208,32
209,-20
210,40
211,72
212,10
213,-44
214,26
215,22
216,82
217,40
218,52
219,-28
220,-2
221,46
222,32
223,-2
224,30
225,48
226,108
227,34
228,78
229,74
230,-10
231,94
232,-40
233,30
234,74
235,-6
236,-100
237,-2
238,-28
239,-100
240,50
241,-26
242,-36
243,4
244,-22
245,-8
246,-4
247,50
248,16
249,94
250,-14
251,84
252,80
253,-20
254,-30
255,-26
256,6
257,-60
258,-42
259,64
260,54
261,78
262,96
263,48
264,32
265,-20
266,-2
267,106
268,46
269,-8
270,-24
271,46
272,-36
273,42
274,24
275,100
276,-44
277,-40
278,-4
279,-10
280,44
281,8
282,58
283,60
284,50
285,-12
286,-2
287,114
288,46
289,-30
290,-14
291,4
292,64
293,46
294,6
295,-28
296,-12
297,-30
298,-80
299,30
300,-80
301,26
302,82
303,96
304,6
305,48
306,18
307,-12
308,10
309,-30
310,-42
311,92
312,10
313,34
314,-8
315,88
316,4
317,-4
318,64
319,-94
320,24
321,44
322,-50
323,92
324,-18
325,40
326,98
327,-38
328,40
329,-44
330,34
331,50
332,60
333,-20
334,10
335,62
336,-30
337,4
338,36
339,-40
340,64
341,-20
342,104
343,12
344,36
345,-32
346,20
347,58
348,22
349,50
350,-20
351,104
352,80
353,28
354,-2
355,70
356,0
357,48
358,-26
359,-20
360,-12
361,-2
362,22
363,96
364,-36
365,42
366,190
367,54
368,90
369,70
370,70
371,-30
372,-54
373,20
374,-18
375,0
376,-6
377,12
378,92
379,108
380,42
381,94
382,-20
