,score
0,-40
1,20
2,-40
3,60
4,20
5,-40
6,-20
7,-20
8,40
9,-20
10,140
11,60
12,40
13,-20
14,60
15,80
16,120
17,0
18,-80
19,40
20,40
21,-40
22,40
23,20
24,0
25,0
26,40
27,60
28,-40
29,-60
30,-60
31,-40
32,112
33,-40
34,20
35,-20
36,40
37,-40
38,-20
39,40
40,80
41,40
42,108
43,-80
44,60
45,106
46,-80
47,60
48,20
49,-60
50,132
51,80
52,40
53,102
54,-20
55,80
56,-80
57,-20
58,126
59,40
60,0
61,20
62,20
63,-20
64,20
65,-40
66,-100
67,80
68,40
69,-40
70,104
71,0
72,104
73,0
74,60
75,20
76,20
77,40
78,-20
79,-80
80,-80
81,0
82,20
83,-40
84,-60
85,-40
86,60
87,-60
88,80
89,0
90,-20
91,80
92,80
93,60
94,-40
95,20
96,40
97,80
98,80
99,-40
100,-80
101,60
102,20
103,80
104,80
105,80
106,20
107,-20
108,60
109,-80
110,20
111,-20
112,60
113,-20
114,40
115,-40
116,-40
117,-20
118,-40
119,40
120,80
121,-40
122,112
123,-60
124,-40
125,20
126,-60
127,120
128,-80
129,20
130,160
131,-60
132,40
133,-60
134,-40
135,0
136,-40
137,136
138,80
139,80
140,-80
141,20
142,20
143,-60
144,140
145,-20
146,148
147,-20
148,0
149,80
150,40
151,80
152,-100
153,40
154,40
155,136
156,-40
157,-100
158,20
159,132
160,40
161,-20
162,40
163,114
164,80
165,0
166,0
167,-80
168,-20
169,80
170,0
171,-40
172,-100
173,-60
174,122
175,60
176,60
177,-20
178,20
179,80
180,80
181,40
182,60
183,-60
184,-40
185,60
186,-20
187,20
188,20
189,-20
190,110
191,138
192,-40
193,40
194,100
195,128
196,20
197,40
198,60
199,116
200,140
201,-40
202,-60
203,-40
204,40
205,80
206,60
207,20
208,150
209,0
210,-60
211,20
212,-20
213,-60
214,-20
215,136
216,-20
217,40
218,40
219,-20
220,80
221,80
222,20
223,40
224,-80
225,116
226,40
227,60
228,108
229,20
230,60
231,-100
232,108
233,40
234,60
235,-40
236,-40
237,114
238,60
239,120
240,-40
241,20
242,148
243,114
244,-60
245,-60
246,40
247,104
248,60
249,20
250,80
251,-80
252,0
253,-20
254,-20
255,80
256,60
257,122
258,-60
259,40
260,40
261,-20
262,-80
263,60
264,122
265,-60
266,108
267,80
268,-60
269,-40
270,132
271,40
272,60
273,112
274,20
275,20
276,130
277,124
278,20
279,-60
280,20
281,130
282,-20
283,-60
284,40
285,-40
286,108
287,132
288,100
289,-60
290,-20
291,-40
292,128
293,-40
294,102
295,-40
296,-20
297,60
298,60
299,20
300,60
301,0
302,-20
303,80
304,80
305,80
306,20
307,60
308,112
309,-60
310,80
311,60
312,20
313,40
314,0
315,110
316,134
317,80
318,110
319,104
320,60
321,0
322,118
323,60
324,40
325,80
326,112
327,40
328,116
329,-60
330,122
331,40
332,-60
333,40
334,40
335,80
336,0
337,110
338,60
339,-60
340,0
341,-80
342,60
343,40
344,0
345,-60
346,0
347,60
348,106
349,-60
350,0
351,60
352,0
353,20
354,112
355,-60
356,60
357,-40
358,60
359,-60
360,-80
361,20
362,40
363,80
364,0
365,60
366,-40
367,60
368,136
369,118
370,-40
371,0
372,40
373,20
374,100
375,0
376,-20
377,-40
378,120
379,128
380,-80
381,80
382,0
383,-40
384,-80
385,-20
386,80
387,-40
388,108
389,-60
390,20
391,60
392,-80
393,-100
394,0
395,60
396,-60
397,40
398,126
399,20
400,-80
401,80
402,128
403,20
404,20
405,-40
406,80
407,-100
408,0
409,20
410,80
411,-20
412,80
413,60
414,114
415,130
416,-20
417,20
418,110
419,80
420,-40
421,60
422,60
423,20
424,20
425,118
426,0
427,136
428,-100
429,60
430,40
431,0
432,116
433,-40
434,60
435,178
436,-40
437,-80
438,128
439,0
440,-20
441,40
442,0
443,40
444,172
445,60
446,40
447,122
448,60
449,140
450,140
451,-80
452,60
453,0
454,122
455,80
456,20
457,144
458,0
459,60
460,158
461,126
462,60
463,-40
464,-20
465,102
466,40
467,-20
468,-60
469,60
470,-20
471,112
472,126
473,20
474,140
475,136
476,20
477,140
478,0
479,0
480,100
481,80
482,20
483,60
484,60
485,40
486,80
487,-20
488,60
489,60
490,0
491,-60
492,106
493,190
494,80
495,-20
496,146
497,20
498,114
499,0
500,-20
501,154
502,60
503,158
504,0
505,134
506,158
507,60
508,20
509,20
510,20
511,108
512,148
513,80
514,154
515,80
516,126
517,-20
518,40
519,-60
520,172
521,80
522,126
523,108
524,80
525,144
526,110
527,80
528,40
529,144
530,80
531,60
532,40
533,80
534,160
535,138
536,-20
537,40
538,40
539,60
540,40
541,-80
542,158
543,80
544,112
545,0
546,130
547,40
548,116
549,-20
550,60
551,20
552,60
553,0
554,0
555,40
556,60
557,40
558,120
559,40
560,20
561,80
562,100
563,80
564,144
565,20
566,40
567,146
568,20
569,80
570,20
571,80
572,-20
573,80
574,80
575,80
576,60
577,152
578,60
579,106
580,108
581,20
582,104
583,-20
584,40
585,0
586,20
587,20
588,40
589,140
590,140
591,-40
592,60
593,104
594,60
595,106
596,126
597,40
598,0
599,40
600,142
601,40
602,140
603,0
604,0
605,156
606,126
607,126
608,80
609,-20
610,118
611,80
612,80
613,142
614,100
615,152
616,20
617,162
618,80
619,134
620,60
621,134
622,-100
623,60
624,140
625,134
626,60
627,-40
628,102
629,102
630,0
631,20
632,40
633,-60
634,80
635,174
636,-100
637,60
638,20
639,134
640,130
641,100
642,146
643,126
644,40
645,60
646,180
647,80
648,80
649,110
650,112
651,-80
652,40
653,124
654,-40
655,60
656,0
657,100
658,40
659,134
660,60
661,80
662,138
663,60
664,80
665,114
666,-60
667,120
668,80
669,-40
670,100
671,60
672,40
673,-20
674,80
675,100
676,60
677,60
678,80
679,108
680,80
681,240
682,130
683,-40
684,60
685,80
686,80
687,40
688,102
689,136
690,40
691,124
692,80
693,118
694,130
695,60
696,20
697,60
698,80
699,162
700,142
701,20
702,130
703,20
704,20
705,80
706,104
707,80
708,-40
709,60
710,146
711,120
712,142
713,0
714,60
715,160
716,140
717,20
718,108
719,-20
720,102
721,40
722,144
723,-20
724,268
725,80
726,80
727,80
728,80
729,40
730,150
731,80
732,80
733,124
734,20
735,80
736,112
737,160
738,40
739,60
740,152
741,124
742,0
743,166
744,80
745,40
746,110
747,194
748,80
749,166
750,60
751,126
752,60
753,142
754,146
755,132
756,118
757,116
758,170
759,116
760,106
761,-40
762,142
763,40
764,20
765,80
766,60
767,166
768,0
769,40
770,-40
771,-60
772,150
773,0
774,80
775,60
776,136
777,80
778,110
779,144
780,118
781,80
782,164
783,218
784,124
785,140
786,40
787,60
788,100
789,140
790,60
791,140
792,144
793,130
794,80
795,120
796,80
797,116
798,80
799,60
800,164
801,116
802,110
803,124
804,60
805,80
806,136
807,60
808,128
809,166
810,100
811,102
812,126
813,60
814,80
815,146
816,80
817,122
818,0
819,40
820,80
821,80
822,20
823,118
824,106
825,80
826,112
827,140
828,126
829,40
830,162
831,60
832,168
833,104
834,130
835,126
836,80
837,80
838,150
839,0
840,80
841,-20
842,112
843,152
844,-60
845,80
846,152
847,40
848,120
849,80
850,162
851,146
852,60
853,140
854,126
855,140
856,80
857,110
858,136
859,108
860,80
861,20
862,154
863,20
864,112
865,80
866,120
867,20
868,100
869,116
870,80
871,40
872,40
873,122
874,40
875,136
876,60
877,-20
878,80
879,60
880,100
881,120
882,40
883,40
884,-40
885,120
886,126
887,120
888,40
889,142
890,80
891,120
892,80
893,60
894,150
895,20
896,80
897,118
898,134
899,20
900,126
901,122
902,20
903,80
904,80
905,150
906,146
907,80
908,80
909,108
910,40
911,60
912,60
913,138
914,80
915,80
916,114
917,40
918,40
919,182
920,170
921,60
922,112
923,80
924,126
925,60
926,20
927,0
928,140
929,20
930,150
931,60
932,160
933,80
934,40
935,60
936,40
937,152
938,80
939,140
940,112
941,80
942,174
943,80
944,80
945,80
946,0
947,80
948,126
949,60
950,80
951,80
952,140
953,128
954,80
955,142
956,118
957,60
958,40
959,128
960,126
961,116
962,170
963,80
964,108
965,100
966,60
967,100
968,80
969,60
970,124
971,138
972,112
973,124
974,102
975,126
976,108
977,142
978,102
979,60
980,132
981,108
982,126
983,112
984,152
985,80
986,20
987,40
988,80
989,0
990,80
991,146
992,146
993,138
994,166
995,142
996,80
997,60
998,144
999,60
1000,112
1001,140
1002,110
1003,142
1004,60
1005,172
1006,80
1007,138
1008,80
1009,154
1010,126
1011,60
1012,130
1013,142
1014,0
1015,158
1016,156
1017,118
1018,158
1019,60
1020,80
1021,80
1022,138
1023,134
1024,60
1025,108
1026,130
1027,60
1028,80
1029,142
1030,110
1031,0
1032,80
1033,60
1034,60
1035,80
1036,120
1037,20
1038,104
1039,154
1040,80
1041,202
1042,154
1043,80
1044,110
