,score
0,150
1,126
2,96
3,117
4,111
5,330
6,138
7,108
8,120
9,75
10,174
11,105
12,-30
13,-60
14,30
15,186
16,-30
17,165
18,153
19,108
20,99
21,171
22,105
23,129
24,138
25,153
26,0
27,153
28,117
29,0
30,78
31,102
32,159
33,156
34,138
35,132
36,156
37,105
38,84
39,72
40,141
41,165
42,219
43,-60
44,144
45,90
46,138
47,150
48,120
49,93
50,186
51,153
52,111
53,36
54,117
55,144
56,126
57,135
58,93
59,147
60,168
61,162
62,159
63,48
64,144
65,123
66,111
67,135
68,90
69,-90
70,135
71,174
72,135
73,99
74,135
75,159
76,117
77,-30
78,168
79,156
80,168
81,120
82,105
83,141
84,135
85,147
86,114
87,108
88,147
89,93
90,111
91,102
92,111
93,81
94,114
95,159
96,0
97,93
98,156
99,0
100,150
101,144
102,108
103,123
104,174
105,0
106,120
107,96
108,102
109,63
110,114
111,0
112,153
113,126
114,117
115,141
116,-30
117,147
118,117
119,108
120,120
121,0
122,129
123,144
124,147
125,111
126,183
127,150
128,99
129,138
130,258
131,69
132,36
133,144
134,138
135,267
136,132
137,135
138,123
139,138
140,144
141,153
142,57
143,147
144,132
145,150
146,42
147,81
148,129
149,144
150,144
151,204
152,90
153,-60
154,135
155,135
156,90
157,87
158,126
159,159
160,114
161,147
162,165
163,135
164,75
165,114
166,102
167,123
168,66
169,159
170,129
171,180
172,51
173,123
174,84
175,198
176,81
177,108
178,75
179,75
180,132
181,96
182,126
183,132
184,147
185,159
186,159
187,132
188,111
189,129
190,141
191,96
192,36
193,-90
194,150
195,126
196,117
197,84
198,81
199,195
200,132
201,162
202,132
203,165
204,267
205,51
206,153
207,153
208,222
209,108
210,105
211,-30
212,141
213,183
214,72
215,126
216,117
217,-30
218,168
219,84
220,153
221,105
222,87
223,129
224,117
225,-30
226,213
227,-30
228,66
229,132
230,99
231,117
232,291
233,144
234,36
235,171
236,69
237,66
238,147
239,105
240,156
241,150
242,150
243,189
244,156
245,99
246,144
247,126
248,0
249,72
250,159
251,171
252,75
253,162
254,78
255,213
256,78
257,153
258,147
259,30
260,165
261,150
262,33
263,132
264,159
265,129
266,150
267,123
268,150
269,108
270,138
271,159
272,123
273,138
274,114
275,282
276,0
277,111
278,84
279,162
280,0
281,150
282,-90
283,66
284,117
285,93
286,132
287,75
288,168
289,72
290,132
291,138
292,144
293,51
294,78
295,153
296,93
297,114
298,324
299,189
300,126
301,156
302,126
303,129
304,153
305,144
306,126
307,213
308,66
309,0
310,63
311,105
312,150
313,60
314,126
315,138
316,72
317,120
318,42
319,90
320,0
321,135
322,0
323,144
324,75
325,156
326,90
327,111
328,150
329,87
330,99
331,144
332,0
333,174
334,135
335,132
336,132
337,114
338,186
339,102
340,0
341,162
342,111
343,93
344,138
345,138
346,162
347,93
348,153
349,141
350,171
351,75
352,-30
353,93
354,-60
355,123
356,120
357,147
358,111
359,129
360,147
361,72
362,150
363,114
364,141
365,147
366,105
367,162
368,141
369,117
370,123
371,126
372,147
373,171
374,114
375,129
376,51
377,159
378,147
379,57
380,0
381,138
382,126
383,129
384,141
385,126
386,135
387,117
388,135
389,144
390,171
391,165
392,87
393,69
394,99
395,156
396,135
397,39
398,165
399,69
400,159
401,99
402,99
403,252
404,141
405,39
406,285
407,81
408,141
409,123
410,150
411,105
412,99
413,141
414,162
415,75
416,138
417,171
418,153
419,174
420,159
421,117
422,-60
423,96
424,108
425,171
426,84
427,129
428,102
429,153
430,135
431,162
432,168
433,129
434,156
435,141
436,135
437,141
438,129
439,99
440,111
441,114
442,138
443,150
444,141
445,105
446,156
447,132
448,111
449,120
450,156
451,147
452,147
453,36
454,117
455,150
456,39
457,150
458,0
459,282
460,126
461,90
462,0
463,105
464,78
465,126
466,141
467,102
468,159
469,153
470,168
471,54
472,135
473,237
474,123
475,108
476,-30
477,114
478,132
479,99
480,96
481,147
482,90
483,96
484,87
485,120
486,153
487,150
488,84
489,162
490,177
491,99
492,72
493,126
494,147
495,99
496,159
497,129
498,147
499,141
500,156
501,111
502,159
503,132
504,102
505,90
506,201
507,141
508,126
509,120
510,156
511,132
512,114
513,54
514,108
515,150
516,132
517,132
518,159
519,75
520,108
521,150
522,111
523,147
524,105
525,105
526,144
527,90
528,102
529,147
530,57
531,159
532,108
533,72
534,147
535,333
536,159
537,114
538,129
539,144
540,93
541,165
542,99
543,141
544,153
545,153
546,153
547,144
548,108
549,87
550,156
551,78
552,120
553,114
554,57
555,135
556,132
557,135
558,108
559,159
560,180
561,117
562,159
563,108
564,120
565,138
566,144
567,135
568,156
569,123
570,147
571,57
572,156
573,168
574,69
575,147
576,66
577,129
578,150
579,147
580,168
581,144
582,129
583,39
584,150
585,156
586,159
587,165
588,69
589,81
590,114
591,120
592,165
593,162
594,36
595,144
596,153
597,150
598,138
599,42
600,105
601,144
602,96
603,156
604,207
605,123
606,102
607,102
608,153
609,159
