,score
0,192
1,200
2,180
3,200
4,260
5,64
6,160
7,180
8,184
9,224
10,80
11,172
12,228
13,212
14,228
15,216
16,208
17,212
18,136
19,208
20,52
21,156
22,260
23,200
24,400
25,172
26,200
27,256
28,152
29,124
30,212
31,236
32,180
33,136
34,228
35,200
36,280
37,196
38,200
39,184
40,160
41,188
42,0
43,276
44,148
45,228
46,176
47,204
48,176
49,148
50,244
51,224
52,292
53,188
54,148
55,200
56,172
57,236
58,192
59,192
60,208
61,212
62,148
63,212
64,192
65,184
66,176
67,208
68,228
69,176
70,204
71,0
72,396
73,100
74,196
75,132
76,192
77,156
78,192
79,188
80,180
81,240
82,188
83,92
84,156
85,288
86,212
87,184
88,256
89,156
90,220
91,192
92,204
93,208
94,248
95,228
96,196
97,244
98,172
99,88
100,228
101,208
102,132
103,148
104,212
105,132
106,100
107,264
108,200
109,192
110,176
111,220
112,152
113,260
114,172
115,152
116,212
117,184
118,184
119,204
120,204
121,196
122,140
123,108
124,200
125,228
126,176
127,156
128,128
129,200
130,172
131,220
132,164
133,156
134,208
135,168
136,188
137,188
138,104
139,120
140,200
141,180
142,168
143,212
144,160
145,228
146,184
147,216
148,188
149,192
150,232
151,240
152,200
153,208
154,192
155,244
156,280
157,128
158,208
159,216
160,320
161,180
162,216
163,48
164,116
165,212
166,208
167,188
168,208
169,0
170,216
171,144
172,200
173,180
174,128
175,188
176,248
177,160
178,212
179,188
180,184
181,172
182,264
183,116
184,120
185,208
186,164
187,220
188,128
189,148
190,176
191,212
192,80
193,64
194,252
195,216
196,92
197,216
198,136
199,216
200,188
201,176
202,244
203,140
204,152
205,188
206,168
207,272
208,140
209,168
210,184
211,184
212,204
213,144
214,200
215,256
216,188
217,268
218,164
219,204
220,152
221,56
222,168
223,-40
224,148
225,300
226,204
227,168
228,168
229,188
230,220
231,184
232,188
233,200
234,304
235,152
236,184
237,216
238,212
239,224
240,200
241,108
242,116
243,200
244,200
245,172
246,152
247,260
248,188
249,148
250,156
251,172
252,224
253,128
254,196
255,224
256,208
257,208
258,160
259,184
260,292
261,116
262,196
263,160
264,232
265,200
266,128
267,208
268,108
269,212
270,160
271,160
272,420
273,176
274,196
275,124
276,196
277,192
278,200
279,172
280,196
281,164
282,228
283,292
284,180
285,104
286,212
287,200
288,224
289,208
290,200
291,220
292,200
293,172
294,192
295,216
296,180
297,196
298,212
299,184
300,208
301,252
302,204
303,104
304,208
305,208
306,176
307,216
308,156
309,212
310,228
311,204
312,164
313,216
314,208
315,240
316,116
317,220
318,204
319,172
320,180
321,168
322,184
323,240
324,104
325,160
326,124
327,184
328,188
329,372
330,220
331,172
332,200
333,276
334,276
335,192
336,164
337,96
338,216
339,244
340,204
341,164
342,188
343,212
344,192
345,236
346,244
347,192
348,252
349,204
350,192
351,132
352,152
353,212
354,180
355,172
356,216
357,232
358,212
359,308
360,164
361,284
362,204
363,172
364,240
365,256
366,204
367,180
368,196
369,284
370,208
371,328
372,0
373,292
374,224
375,184
376,244
377,104
378,200
379,172
380,164
381,144
382,236
383,176
384,172
385,220
386,160
387,212
388,180
389,124
390,248
391,184
392,180
393,88
394,236
395,248
396,200
397,160
398,112
399,196
400,196
401,200
402,248
403,144
404,192
405,72
406,196
407,204
408,176
409,208
410,256
411,360
412,200
413,184
414,144
415,156
416,220
417,200
418,164
419,144
420,168
421,68
422,156
423,164
424,188
425,188
426,264
427,228
428,212
429,164
430,220
431,232
432,184
433,144
434,220
435,196
436,176
437,232
438,196
439,208
440,212
441,204
442,192
443,196
444,280
445,200
446,272
447,200
448,216
449,216
450,260
451,168
452,196
453,196
454,208
455,232
456,96
457,92
458,204
459,148
460,200
461,332
462,184
463,216
464,184
465,224
466,196
467,156
468,164
469,152
470,204
471,176
472,-80
473,196
474,120
475,160
476,88
477,244
478,284
479,200
480,128
481,52
482,136
483,232
484,344
485,124
486,228
487,184
488,136
489,192
490,180
491,212
492,180
493,232
494,208
495,216
496,212
497,216
498,208
499,208
500,240
501,200
502,140
503,212
504,160
505,100
506,192
507,208
508,180
509,212
510,224
511,144
512,228
513,140
514,208
515,112
516,196
517,256
518,304
519,232
520,356
521,188
522,184
523,256
524,176
525,228
526,196
527,212
528,100
529,180
530,296
531,200
532,188
533,204
534,264
535,192
536,192
537,164
538,88
539,208
540,204
541,236
542,152
543,196
544,220
545,200
546,148
547,256
548,180
549,156
550,216
551,148
552,196
553,168
554,196
555,208
556,56
557,184
558,224
559,244
560,236
561,180
562,284
563,100
564,180
565,144
566,104
567,208
568,212
569,176
570,156
571,220
572,176
573,220
574,172
575,136
576,228
577,84
578,240
579,216
580,196
581,180
582,192
583,208
584,0
585,200
586,212
587,216
588,144
589,160
590,216
591,252
592,144
593,220
594,216
595,164
596,140
597,176
598,124
599,148
600,212
601,196
602,200
603,188
604,168
605,224
606,108
607,156
608,92
609,200
610,264
611,256
612,240
613,156
614,232
615,144
616,196
617,276
618,212
619,148
620,196
621,180
622,204
623,164
624,236
625,216
626,196
627,264
628,160
629,164
630,184
631,172
632,148
633,172
634,216
635,120
636,244
637,176
638,168
639,404
640,164
641,292
642,100
643,156
644,272
645,224
646,88
647,156
648,168
649,68
650,168
651,304
652,208
653,220
654,220
655,212
656,40
657,192
658,236
659,204
660,200
661,212
662,220
663,176
664,172
665,240
666,208
667,176
668,208
669,164
670,216
671,352
672,188
673,208
674,192
675,336
676,204
677,204
678,160
679,604
680,256
681,172
682,196
683,300
684,124
685,220
686,276
687,252
688,300
689,136
690,204
691,196
692,224
693,208
694,220
695,108
696,172
697,204
698,68
699,184
700,260
701,244
702,148
703,148
704,348
705,136
706,264
707,64
708,208
709,192
710,360
711,368
712,204
713,244
714,212
715,208
716,180
717,112
718,236
719,80
720,204
721,208
722,236
723,188
724,216
725,176
726,224
727,188
728,260
729,184
730,196
731,184
732,152
733,216
734,160
735,212
736,72
737,200
738,184
739,216
740,184
741,164
742,324
743,168
744,316
745,188
746,192
747,112
748,156
749,152
750,144
751,84
752,196
753,216
754,192
755,108
756,136
757,204
758,224
759,156
760,132
761,216
762,188
763,212
764,164
765,196
766,216
767,184
768,208
769,212
770,172
771,208
772,196
773,252
774,148
775,112
776,188
777,152
778,144
779,176
780,260
781,212
782,164
783,236
784,184
785,208
786,256
787,220
788,188
789,232
790,96
791,208
792,60
793,196
794,216
795,0
796,204
797,92
798,276
799,180
800,220
801,172
802,212
803,356
804,192
805,216
806,224
807,168
808,200
809,224
810,196
811,148
812,264
813,144
814,172
815,292
816,184
817,184
818,204
819,224
820,180
821,228
822,152
823,156
824,152
825,212
826,188
827,164
828,228
829,88
830,200
831,212
832,144
833,220
834,204
835,160
836,240
837,196
838,208
839,172
840,232
841,224
842,188
843,140
844,180
845,192
846,188
847,224
848,212
849,208
850,188
851,156
852,220
853,244
854,224
855,128
856,204
857,208
858,224
859,172
860,200
861,244
862,184
863,296
864,248
865,164
866,196
867,256
868,208
869,132
870,208
871,188
872,216
873,140
874,212
875,200
876,404
877,268
878,212
879,152
880,192
881,216
882,224
883,204
884,164
885,156
886,216
887,160
888,144
889,196
890,184
891,184
892,192
893,188
894,264
895,296
896,112
897,156
898,216
899,200
900,156
901,200
902,200
903,260
904,224
905,180
906,204
907,180
908,236
909,184
