,score
0,572
1,276
2,582
3,264
4,272
5,324
6,230
7,358
8,356
9,412
10,234
11,336
12,316
13,294
14,270
15,342
16,352
17,204
18,416
19,322
20,602
21,250
22,312
23,406
24,300
25,248
26,1070
27,400
28,320
29,-20
30,316
31,666
32,426
33,258
34,216
35,214
36,298
37,320
38,278
39,346
40,320
41,504
42,330
43,318
44,300
45,378
46,406
47,340
48,296
49,350
50,382
51,416
52,344
53,406
54,298
55,258
56,306
57,186
58,260
59,454
60,264
61,266
62,366
63,348
64,140
65,-100
66,284
67,472
68,238
69,460
70,100
71,280
72,460
73,584
74,530
75,278
76,474
77,378
78,708
79,256
80,476
81,358
82,480
83,460
84,254
85,522
86,220
87,306
88,320
89,328
90,374
91,502
92,218
93,414
94,-20
95,372
96,-100
97,316
98,506
99,830
100,300
101,308
102,252
103,212
104,414
105,334
106,424
107,500
108,254
109,578
110,354
111,432
112,334
113,196
114,338
115,358
116,272
117,444
118,480
119,-80
120,140
121,554
122,326
123,100
124,226
125,80
126,258
127,292
128,326
129,310
130,216
131,210
132,100
133,312
134,502
135,502
136,266
137,428
138,258
139,296
140,306
141,386
142,0
143,496
144,288
145,396
146,316
147,656
148,336
149,264
150,346
151,286
152,274
153,318
154,388
155,514
156,258
157,374
158,488
159,558
160,266
161,120
162,324
163,232
164,306
165,590
166,294
167,652
168,514
169,524
170,430
171,310
172,212
173,228
174,428
175,318
176,330
177,-20
178,252
179,350
180,496
181,364
182,360
183,-80
184,214
185,210
186,380
187,236
188,262
189,382
190,40
191,354
192,100
193,374
194,264
195,288
196,304
197,610
198,292
199,204
200,430
201,270
202,-100
203,270
204,262
205,180
206,262
207,588
208,352
209,354
210,280
211,220
212,382
213,272
214,320
215,498
216,224
217,390
218,260
219,280
220,500
221,360
222,396
223,294
224,264
225,400
226,210
227,348
228,350
229,410
230,472
231,378
232,642
233,514
234,384
235,424
236,402
237,234
238,458
239,260
240,272
241,362
242,170
243,268
244,350
245,120
246,578
247,392
248,410
249,334
250,376
251,390
252,242
253,300
254,310
255,274
256,492
257,342
258,-80
259,1022
260,400
261,472
262,328
263,410
264,364
265,60
266,312
267,362
268,222
269,520
270,222
271,154
272,180
273,344
274,-20
275,534
276,238
277,250
278,60
279,40
280,270
281,320
282,418
283,612
284,-40
285,352
286,570
287,334
288,294
289,260
290,632
291,434
292,590
293,294
294,346
295,516
296,274
297,506
298,350
299,426
300,60
301,266
302,250
303,60
304,478
305,378
306,462
307,226
308,572
309,470
310,432
311,650
312,228
313,336
314,302
315,336
316,434
317,192
318,276
319,342
320,602
321,304
322,166
323,410
324,552
325,466
326,538
327,530
328,244
329,342
330,294
331,298
332,522
333,288
334,470
335,-80
336,588
337,426
338,488
339,466
340,578
341,410
342,502
343,322
344,288
345,244
346,580
347,296
348,276
349,228
350,322
351,376
352,528
353,588
354,294
355,100
356,282
357,258
358,362
359,708
360,382
361,308
362,316
363,310
364,280
365,376
366,388
367,256
368,516
369,692
370,488
371,234
372,420
373,366
374,276
375,284
376,378
377,334
378,682
379,300
380,242
381,232
382,444
383,274
384,192
385,-20
386,264
387,260
388,228
389,588
390,60
391,408
392,528
393,240
394,430
395,280
396,322
397,296
398,254
399,334
400,370
401,80
402,504
403,466
404,290
405,426
406,198
407,450
408,274
409,278
410,40
411,234
412,386
413,426
414,244
415,140
416,716
417,468
418,420
419,276
420,458
421,100
422,284
423,526
424,292
425,296
426,548
427,418
428,430
429,298
430,386
431,386
432,238
433,410
434,468
435,632
436,330
437,518
438,462
439,354
440,436
441,260
442,236
443,424
444,360
445,484
446,-100
447,228
448,226
449,322
450,482
451,250
452,248
453,446
454,372
455,220
456,488
457,284
458,340
459,252
460,646
461,256
462,552
463,412
464,240
465,304
466,210
467,378
468,280
469,350
470,372
471,320
472,486
473,258
474,-20
475,502
476,650
477,224
478,352
479,264
480,342
