,score
0,-90
1,-90
2,-90
3,-60
4,-90
5,-60
6,-60
7,-30
8,-90
9,-120
10,-90
11,-30
12,-60
13,-90
14,-60
15,-30
16,-60
17,-30
18,-150
19,-90
20,0
21,-30
22,-30
23,-60
24,-90
25,-60
26,-90
27,-90
28,-60
29,-90
30,-30
31,-60
32,-30
33,-90
34,0
35,-120
36,-90
37,-30
38,-60
39,-120
40,-90
41,-90
42,-90
43,-90
44,-90
45,-60
46,-60
47,-90
48,-120
49,0
50,0
51,-150
52,-30
53,-120
54,-90
55,-150
56,-120
57,-30
58,-120
59,-90
60,-90
61,-90
62,-60
63,-30
64,-60
65,-150
66,-60
67,-30
68,-120
69,-90
70,-60
71,-60
72,-60
73,-120
74,-60
75,-60
76,-120
77,-60
78,-90
79,-30
80,-60
81,-60
82,-120
83,-60
84,-30
85,-90
86,-60
87,-60
88,-30
89,-60
90,-90
91,-30
92,-120
93,-120
94,-30
95,-90
96,-60
97,-90
98,-90
99,-60
100,-60
101,-90
102,-60
103,-90
104,-60
105,-60
106,-90
107,-90
108,-60
109,-30
110,-90
111,-120
112,-30
113,-90
114,-60
115,-30
116,-60
117,-60
118,-90
119,-30
120,-90
121,0
122,-90
123,-60
124,-150
125,-30
126,-60
127,-30
128,0
129,-30
130,-120
131,-90
132,-60
133,-60
134,-150
135,-90
136,-30
137,-60
138,-90
139,-60
140,-120
141,0
142,-60
143,-60
144,-60
145,-30
146,-30
147,-60
148,-90
149,-90
150,-90
151,-120
152,-90
153,-30
154,-60
155,-30
156,0
157,-90
158,-90
159,-60
160,-120
161,-120
162,-30
163,-90
164,-30
165,-90
166,-90
167,-90
168,-90
169,-90
170,-90
171,-90
172,-30
173,-90
174,-90
175,-60
176,-30
177,-120
178,-30
179,-60
180,-90
181,-60
182,-90
183,0
184,-90
185,-90
186,-60
187,-60
188,-90
189,-90
190,-90
191,-60
192,-90
193,-120
194,-120
195,-60
196,-30
197,0
198,-30
199,-150
200,-90
201,-30
202,-60
203,-90
204,-60
205,-120
206,-90
207,-30
208,-60
209,-120
210,-60
211,-60
212,-60
213,-60
214,-60
215,-90
216,-30
217,-120
218,-90
219,-90
220,-120
221,-30
222,-90
223,-120
224,-120
225,-60
226,-30
227,-120
228,-60
229,-60
230,-30
231,-30
232,-90
233,-60
234,-90
235,-120
236,-60
237,-90
238,-90
239,54
240,-60
241,0
242,-90
243,-30
244,-60
245,-90
246,-90
247,-120
248,-30
249,-90
250,-30
251,-60
252,-30
253,-60
254,-30
255,-60
256,-60
