,score
0,460
1,318
2,672
3,562
4,242
5,524
6,262
7,322
8,338
9,580
10,404
11,352
12,332
13,480
14,380
15,404
16,258
17,592
18,506
19,290
20,452
21,356
22,324
23,210
24,244
25,228
26,270
27,20
28,578
29,344
30,426
31,230
32,344
33,180
34,262
35,274
36,470
37,302
38,538
39,492
40,226
41,254
42,480
43,248
44,304
45,250
46,516
47,290
48,674
49,100
50,470
51,344
52,518
53,272
54,318
55,232
56,296
57,480
58,318
59,280
60,296
61,304
62,266
63,456
64,240
65,384
66,470
67,334
68,216
69,-60
70,-20
71,584
72,188
73,362
74,288
75,394
76,302
77,516
78,226
79,324
80,460
81,298
82,286
83,192
84,314
85,466
86,252
87,530
88,198
89,320
90,260
91,306
92,514
93,370
94,388
95,310
96,256
97,302
98,362
99,350
100,448
101,594
102,404
103,248
104,570
105,308
106,202
107,100
108,0
109,406
110,606
111,316
112,80
113,270
114,160
115,362
116,472
117,478
118,374
119,276
120,326
121,306
122,496
123,556
124,526
125,328
126,278
127,340
128,682
129,382
130,360
131,492
132,694
133,454
134,238
135,400
136,298
137,506
138,320
139,320
140,456
141,498
142,238
143,-20
144,202
145,300
146,450
147,288
148,470
149,454
150,466
151,412
152,492
153,376
154,80
155,244
156,384
157,334
158,512
159,278
160,346
161,452
162,396
163,660
164,412
165,430
166,302
167,456
168,378
169,260
170,440
171,282
172,306
173,488
174,254
175,408
176,554
177,284
178,400
179,230
180,246
181,288
182,336
183,298
184,326
185,290
186,338
187,304
188,60
189,508
190,400
191,476
192,308
193,392
194,506
195,258
196,504
197,256
198,290
199,234
200,486
201,330
202,250
203,40
204,276
205,544
206,304
207,336
208,192
209,402
210,172
211,430
212,296
213,182
214,240
215,322
216,232
217,316
218,314
219,464
220,-100
221,276
222,204
223,328
224,358
225,270
226,366
227,354
228,-80
229,380
230,264
231,298
232,230
233,294
234,394
235,440
236,292
237,600
238,352
239,306
240,316
241,460
242,318
243,424
244,408
245,492
246,260
247,312
248,498
249,260
250,100
251,256
252,298
253,370
254,120
255,820
256,40
257,332
258,354
259,330
260,286
261,468
262,598
263,272
264,364
265,480
266,650
267,274
268,508
269,242
270,180
271,296
272,440
273,400
274,280
275,340
276,314
277,256
278,324
279,294
280,500
281,522
282,40
283,268
284,582
285,538
286,376
287,328
288,300
289,270
290,208
291,606
292,530
293,654
294,502
295,464
296,264
297,224
298,280
299,288
300,272
301,404
302,282
303,272
304,792
305,140
306,222
307,220
308,564
309,440
310,270
311,394
312,684
313,590
314,466
315,300
316,510
317,418
318,234
319,386
320,418
321,250
322,256
323,514
324,236
325,292
326,340
327,348
328,358
329,272
330,400
331,412
332,298
333,236
334,294
335,278
336,336
337,374
338,336
339,404
340,304
341,240
342,472
343,260
344,290
345,384
346,344
347,608
348,298
349,300
350,310
351,326
352,286
353,292
354,230
355,-60
356,254
357,542
358,308
359,310
360,258
361,368
362,354
363,244
364,260
365,290
366,334
367,538
368,286
369,602
370,222
371,576
372,362
373,536
374,266
375,244
376,462
377,332
378,286
379,296
380,350
381,390
382,288
383,420
384,360
385,378
386,300
387,352
388,412
389,350
390,382
391,362
392,632
393,286
394,284
395,652
396,266
397,408
398,520
399,352
400,302
401,348
402,272
403,490
404,368
405,292
406,0
407,232
408,410
409,1092
410,380
411,236
412,420
413,588
414,160
415,464
416,244
417,232
418,424
419,264
420,276
421,542
422,318
423,458
424,334
425,476
426,510
427,478
428,192
429,340
430,276
431,340
432,200
433,-80
434,404
435,284
436,532
437,594
438,240
439,438
440,330
441,458
442,312
443,260
444,192
445,210
446,100
447,660
448,582
449,228
450,280
451,244
452,300
453,342
454,700
455,496
456,398
457,244
458,368
459,598
460,314
461,380
462,304
463,448
464,300
465,20
466,344
467,418
468,280
469,544
470,252
471,392
472,354
473,260
474,330
475,430
476,378
477,278
478,258
479,0
480,100
481,324
482,332
483,530
484,284
485,276
486,428
487,248
488,462
489,442
490,358
491,198
492,376
493,278
494,120
495,288
496,282
497,232
498,240
499,526
500,456
501,250
502,212
503,238
504,268
505,252
506,280
507,508
508,278
509,-20
510,294
511,288
512,316
513,460
514,300
515,464
516,410
517,282
518,60
519,546
520,242
521,302
522,312
523,402
524,494
525,386
526,270
527,502
528,512
529,332
530,404
531,684
532,350
533,280
534,310
535,268
536,414
537,200
538,340
539,276
540,320
541,322
542,528
543,486
544,288
545,280
546,304
547,286
548,390
549,224
550,688
551,428
552,294
553,-80
554,226
555,380
556,282
557,592
558,266
559,256
560,270
561,60
562,240
563,226
564,272
565,494
566,308
567,244
568,418
569,306
570,334
571,242
572,194
573,-100
574,658
575,280
576,212
577,336
578,80
579,252
580,290
581,246
582,336
583,274
584,340
585,-40
586,348
587,336
588,394
589,248
590,322
591,606
592,216
593,448
594,450
595,340
596,566
597,514
598,268
599,296
600,482
601,430
602,524
603,356
604,438
605,274
606,336
607,388
608,468
609,298
610,348
611,380
612,502
613,428
614,488
615,494
616,340
617,292
618,300
619,256
620,526
621,382
622,340
623,300
624,290
625,186
626,336
627,384
628,246
629,248
630,254
631,304
632,376
633,406
634,260
635,496
636,416
637,334
638,296
639,250
640,366
641,320
642,516
643,250
644,348
645,410
646,248
647,336
648,642
649,290
650,354
651,694
652,370
653,278
654,420
655,244
656,404
657,254
658,424
659,280
660,312
661,384
662,268
663,340
664,276
665,246
666,302
667,426
668,544
669,470
670,190
671,594
672,266
673,268
674,288
675,386
676,200
677,198
678,436
679,258
680,472
681,504
682,346
683,348
684,120
685,522
686,464
687,268
688,186
689,292
690,472
691,296
692,446
693,484
694,322
695,80
696,378
697,284
698,354
699,260
700,314
701,510
702,404
703,596
704,296
705,386
706,474
707,282
708,242
709,80
710,336
711,368
712,494
713,244
714,322
715,252
716,696
717,276
718,360
719,350
720,378
721,286
722,558
723,448
724,594
725,268
726,378
727,424
728,330
729,282
730,230
731,590
732,306
733,272
734,284
735,228
736,280
737,268
738,274
739,484
740,484
741,260
742,278
743,378
744,278
745,264
746,248
747,216
748,374
749,404
750,500
751,346
752,310
753,186
754,388
755,292
756,468
757,330
758,528
759,344
760,298
761,290
762,266
763,504
764,580
765,328
766,256
767,526
768,320
769,376
770,256
771,378
772,396
773,0
774,356
775,354
776,262
777,828
778,476
779,350
780,212
781,244
782,270
783,304
784,848
785,384
786,264
787,306
788,254
789,260
790,274
791,220
792,502
793,294
794,276
795,418
796,356
797,502
798,376
799,374
800,376
801,490
802,612
803,242
804,256
805,-40
806,280
807,358
808,354
809,492
810,542
811,518
812,412
813,506
814,258
815,538
816,296
817,286
818,358
819,354
820,318
821,0
822,242
823,378
824,438
825,298
826,194
827,288
828,352
829,358
830,262
831,344
832,338
833,224
834,394
835,434
836,496
837,260
838,548
839,260
840,254
841,274
842,290
843,478
844,244
845,304
846,382
847,566
848,376
849,498
850,264
851,582
852,380
853,476
854,100
855,234
856,322
857,350
858,578
859,414
860,286
861,464
862,306
863,520
864,190
865,0
866,392
867,260
868,278
869,354
870,532
871,278
872,358
873,460
874,386
875,434
876,194
877,330
878,0
879,356
880,584
881,494
882,346
883,668
884,352
885,598
886,672
887,170
888,1080
889,488
890,306
891,298
892,354
893,478
894,40
895,632
896,324
897,566
898,406
899,-20
900,218
901,382
902,348
903,288
904,418
905,468
906,390
907,346
908,406
909,304
910,346
911,396
912,488
913,588
914,358
915,192
916,300
917,470
918,512
919,246
920,488
921,314
922,402
923,412
924,276
925,296
926,340
927,240
928,312
929,486
930,450
931,376
932,508
933,350
934,292
935,342
936,454
937,576
938,290
939,248
940,390
941,320
942,322
943,140
944,334
945,368
946,290
947,274
948,490
949,264
950,256
951,326
952,280
953,208
954,270
955,230
956,458
957,226
958,286
959,354
960,358
961,340
962,312
963,350
964,428
965,386
966,510
967,268
968,292
969,330
970,514
971,586
972,406
973,200
974,426
975,466
976,206
977,-40
978,844
979,508
980,314
981,60
982,312
983,240
984,160
985,460
986,452
987,370
988,448
989,304
990,220
991,220
992,238
993,454
994,670
995,288
996,120
997,324
998,350
999,328
1000,240
1001,306
1002,598
1003,240
1004,700
1005,40
1006,362
1007,446
1008,234
1009,348
1010,294
1011,268
1012,360
1013,224
1014,466
1015,318
1016,362
1017,594
1018,-100
1019,568
1020,276
1021,250
1022,282
1023,280
1024,262
