,score
0,596
1,528
2,660
3,404
4,420
5,508
6,524
7,652
8,980
9,704
10,328
11,360
12,296
13,420
14,544
15,544
16,916
17,628
18,560
19,560
20,428
21,316
22,648
23,728
24,524
25,584
26,716
27,440
28,388
29,728
30,756
31,832
32,1008
33,684
34,568
35,248
36,532
37,740
38,368
39,556
40,592
41,968
42,432
43,524
44,1392
45,484
46,412
47,528
48,676
49,380
50,332
51,672
52,536
53,444
54,548
55,296
56,740
57,580
58,568
59,628
60,572
61,968
62,668
63,744
64,524
65,460
66,484
67,352
68,476
69,308
70,712
71,436
72,692
73,1036
74,932
75,408
76,408
77,448
78,1052
79,420
80,868
81,588
82,440
83,568
84,372
85,408
86,740
87,668
88,540
89,628
90,444
91,712
92,896
93,588
94,628
95,1080
96,976
97,412
98,420
99,536
100,532
101,868
102,652
103,364
104,524
105,1340
106,452
107,1404
108,764
109,540
110,388
111,444
112,420
113,480
114,556
115,360
116,356
117,1020
118,792
119,848
120,432
121,576
122,372
123,452
124,544
125,592
126,484
127,516
128,760
129,424
130,400
131,504
132,484
133,844
134,756
135,508
136,364
137,436
138,448
139,372
140,916
141,896
142,412
143,508
144,412
145,460
146,516
147,616
148,392
149,812
150,996
151,712
152,320
153,580
154,448
155,656
156,496
157,408
158,516
159,352
160,944
161,996
162,708
163,724
164,752
165,608
166,552
167,444
168,292
169,516
170,616
171,620
172,652
173,528
174,556
175,852
176,596
177,572
178,608
179,544
180,920
181,560
182,520
183,400
184,240
185,496
186,348
187,928
188,544
189,752
190,556
191,460
192,460
193,548
194,1048
195,324
196,624
197,396
198,356
199,436
200,384
201,444
202,564
203,512
204,696
205,316
206,484
207,620
208,568
209,500
210,780
211,604
212,328
213,468
214,264
215,404
216,556
217,564
218,364
219,696
220,464
221,524
222,592
223,280
224,756
225,768
226,652
227,1124
228,840
229,432
230,488
231,584
232,1020
233,516
234,536
235,492
236,364
237,952
238,720
239,808
240,448
241,776
242,720
243,388
244,448
245,316
246,684
247,844
248,668
249,488
250,368
251,452
252,344
253,576
254,836
255,504
256,624
257,532
258,332
259,624
260,336
261,660
262,480
263,652
264,536
265,476
266,628
267,668
268,1364
269,600
270,688
271,300
272,540
273,560
274,524
275,1204
276,548
277,540
278,468
279,500
280,820
281,488
282,736
283,616
284,1092
285,544
286,572
287,1084
288,396
289,412
290,328
291,1016
292,568
293,340
294,276
295,1036
296,312
297,720
298,840
299,608
300,700
301,1228
302,660
303,516
304,684
305,368
306,464
307,476
308,368
309,608
310,676
311,444
312,468
313,532
314,384
315,452
316,432
317,404
318,516
319,336
320,760
321,272
322,512
323,596
324,820
325,504
326,804
327,656
328,464
329,464
330,588
331,324
332,288
333,692
334,840
335,400
336,808
337,644
338,768
339,1012
340,396
341,528
342,972
343,440
344,344
345,512
346,612
347,720
348,448
349,952
350,552
351,528
352,288
353,688
354,444
355,756
356,348
357,600
358,736
359,416
360,324
361,668
362,844
363,604
364,616
365,340
366,556
367,536
368,476
369,472
370,656
371,268
372,524
373,300
374,1016
375,416
376,844
377,668
378,1016
379,484
380,752
381,968
382,524
383,548
384,1000
385,272
386,840
387,416
388,1052
389,440
390,668
391,492
392,348
393,512
394,524
395,720
396,672
397,448
398,528
399,424
400,752
401,200
402,388
403,780
404,568
405,712
406,1352
407,700
408,680
409,612
410,392
411,484
412,552
413,828
414,668
415,380
416,520
417,560
418,484
419,864
420,484
421,408
422,440
423,584
424,384
425,508
426,976
427,760
428,532
429,1032
430,1020
431,624
432,484
433,568
434,316
435,676
436,576
437,496
438,372
439,636
440,680
441,408
442,616
443,644
444,1172
445,808
446,508
447,456
448,444
449,512
450,844
451,472
452,496
453,120
454,416
455,852
456,768
457,700
458,464
459,412
460,424
461,464
462,412
463,288
464,520
465,284
466,468
467,628
468,504
469,668
470,660
471,696
472,684
473,512
474,656
475,364
476,692
477,344
478,512
479,388
480,500
481,532
482,396
483,740
484,656
485,380
486,636
487,780
488,392
489,308
490,344
491,332
492,888
493,940
494,684
495,688
496,784
497,416
498,436
499,840
500,404
501,384
502,464
503,904
504,548
505,752
506,436
507,752
508,396
509,440
510,496
511,488
512,532
513,392
514,1092
515,492
516,908
517,428
518,964
519,300
520,732
521,412
522,488
523,492
524,756
525,464
526,764
527,376
528,512
529,400
530,436
531,544
532,556
533,420
534,556
535,352
536,712
537,548
538,396
539,508
540,352
541,700
542,552
543,988
544,564
545,576
546,572
547,616
548,676
549,432
550,372
551,572
552,556
553,660
554,616
555,420
556,736
557,728
558,388
559,332
560,392
561,712
562,532
563,584
564,352
565,456
566,400
567,600
568,368
569,364
570,1268
571,1020
572,744
573,1512
574,448
575,336
576,580
577,412
578,1044
579,516
580,504
581,648
582,428
583,420
584,568
585,484
586,580
587,1088
588,484
589,520
590,528
591,488
592,556
593,392
594,648
595,848
596,872
597,984
598,440
599,452
600,980
601,452
602,244
603,432
604,956
605,444
606,436
607,444
608,536
609,488
610,524
611,532
612,604
613,524
614,352
615,964
616,484
617,640
618,688
619,504
620,696
621,452
622,544
623,576
624,288
625,532
626,728
627,592
628,448
629,544
630,804
631,404
632,424
633,1020
634,664
635,552
636,648
637,428
638,540
639,576
640,616
641,840
642,376
643,644
644,660
645,444
646,772
647,412
648,668
649,824
650,672
651,472
652,436
653,896
654,476
655,296
656,316
657,748
658,492
659,780
660,380
661,256
662,696
663,864
664,580
665,576
666,352
667,624
668,840
669,620
670,692
671,632
672,1092
673,660
674,608
675,476
676,600
677,812
678,920
679,728
680,648
681,864
682,720
683,540
684,224
685,464
686,356
687,532
688,636
689,1216
690,400
691,724
692,756
693,452
694,288
695,728
696,1080
697,484
698,344
699,256
700,340
701,336
702,724
703,368
704,552
705,608
706,688
707,476
708,648
709,336
710,480
711,968
712,672
713,972
714,960
715,480
716,464
717,452
718,680
719,544
720,616
721,892
722,340
723,644
724,520
725,380
726,696
727,744
728,448
729,688
730,484
731,524
732,304
733,328
734,460
735,408
736,468
737,616
738,532
739,520
740,636
741,956
742,1936
743,600
744,580
745,760
746,968
747,412
748,1384
749,364
750,464
751,932
752,356
753,300
754,1300
755,572
756,524
757,456
758,388
759,504
760,744
761,380
762,416
763,372
764,652
765,728
766,784
767,368
768,784
769,580
770,432
771,324
772,272
773,372
774,376
775,288
776,560
777,456
778,644
779,364
780,496
781,2140
782,440
783,316
784,588
785,1012
786,764
787,500
788,616
789,480
790,692
791,372
792,600
793,524
794,768
795,384
796,324
797,360
798,520
799,660
800,372
801,560
802,1232
803,476
804,460
805,732
806,356
807,572
808,576
809,792
810,392
811,464
812,696
813,504
814,432
815,764
816,772
817,572
818,484
819,332
820,572
821,316
822,836
823,444
824,572
825,428
826,520
827,760
828,976
829,420
830,488
831,520
832,1040
833,424
834,404
835,404
836,460
837,1224
838,336
839,480
840,632
841,732
842,412
843,660
844,488
845,392
846,352
847,1048
848,1472
