,score
0,160
1,440
2,648
3,220
4,20
5,-100
6,482
7,120
8,340
9,160
10,60
11,40
12,546
13,488
14,892
15,500
16,692
17,498
18,340
19,340
20,240
21,450
22,570
23,726
24,120
25,-20
26,600
27,384
28,500
29,260
30,280
31,432
32,480
33,120
34,784
35,1000
36,676
37,448
38,868
39,512
40,956
41,1208
42,400
43,620
44,180
45,492
46,260
47,820
48,466
49,160
50,400
51,180
52,200
53,660
54,340
55,340
56,600
57,812
58,502
59,340
60,490
61,40
62,544
63,220
64,696
65,810
66,460
67,460
68,458
69,360
70,618
71,416
72,592
73,834
74,536
75,452
76,300
77,630
78,850
79,722
80,644
81,546
82,826
83,180
84,220
85,420
86,610
87,980
88,682
89,666
90,436
91,140
92,392
93,558
94,574
95,40
96,938
97,504
98,664
99,426
100,434
101,468
102,616
103,60
104,622
105,560
106,418
107,868
108,518
109,734
110,694
111,280
112,-100
113,726
114,458
115,492
116,320
117,880
118,410
119,396
120,-40
121,446
122,500
123,452
124,428
125,440
126,1416
127,796
128,636
129,582
130,656
131,680
132,576
133,532
134,120
135,682
136,750
137,710
138,100
139,634
140,502
141,364
142,436
143,-20
144,406
145,610
146,1096
147,100
148,660
149,494
150,806
151,40
152,510
153,180
154,438
155,434
156,372
157,612
158,852
159,666
160,436
161,550
162,300
163,528
164,488
165,476
166,734
167,470
168,618
169,880
170,840
171,454
172,420
173,1238
174,712
175,520
176,542
177,592
178,-40
179,578
180,1008
181,430
182,444
183,610
184,502
185,360
186,604
187,580
188,504
189,580
190,462
191,472
192,40
193,414
194,462
195,740
196,300
197,390
198,320
199,628
200,180
201,240
202,840
203,560
204,544
205,374
206,496
207,600
208,40
209,382
210,880
211,824
212,458
213,0
214,700
215,580
216,700
217,428
218,100
219,932
220,600
221,460
222,240
223,526
224,466
225,432
226,442
227,360
228,560
229,808
230,460
231,500
232,506
233,442
234,728
235,340
236,462
237,532
238,60
239,432
240,564
241,460
242,450
243,380
244,320
245,640
246,602
247,454
248,560
249,1098
250,634
251,560
252,640
253,438
254,-80
255,476
256,440
257,404
258,516
259,220
260,400
261,220
262,492
263,760
264,240
265,796
266,280
267,480
268,220
269,456
270,748
271,812
272,40
273,610
274,508
275,-80
276,504
277,926
278,620
279,496
280,240
281,506
282,680
283,768
284,926
285,558
286,40
287,456
288,1040
289,810
290,494
291,548
292,556
293,420
294,678
295,490
296,576
297,636
298,456
299,468
300,510
301,646
302,500
303,300
304,320
305,740
306,420
307,602
308,928
309,842
310,486
311,582
312,532
313,578
314,260
315,526
316,400
317,348
318,718
319,722
320,500
321,426
322,400
323,260
324,868
325,948
326,40
327,478
328,460
329,494
330,410
331,300
332,990
333,380
334,420
335,746
336,762
337,340
338,942
339,1202
340,722
341,320
342,512
343,792
344,472
345,430
346,300
347,504
348,476
349,420
350,426
351,934
352,570
353,520
354,568
355,360
356,866
357,320
358,514
359,240
360,546
361,-40
362,382
363,590
364,384
365,220
366,462
367,454
368,1050
369,780
370,760
371,580
372,880
373,988
374,220
375,926
376,370
377,592
378,432
379,260
380,942
381,160
382,546
383,494
384,698
385,260
386,476
387,220
388,624
389,504
390,914
391,558
392,-20
393,1242
394,450
395,-40
396,260
397,-20
398,100
399,714
400,500
401,400
402,496
403,518
404,506
405,622
406,508
407,60
408,928
409,540
410,528
411,720
412,-100
413,470
414,468
415,510
416,640
417,80
418,586
419,622
420,548
421,596
422,382
423,1044
424,772
425,140
426,-80
427,412
428,540
429,160
430,826
431,558
432,602
433,504
434,440
435,160
436,442
437,634
438,582
439,470
440,400
441,200
442,422
443,640
444,460
445,630
446,506
447,300
448,604
449,808
450,40
451,420
452,780
453,650
454,450
455,456
456,490
457,614
458,574
459,566
460,120
461,698
462,460
463,638
464,802
465,180
466,240
467,744
468,200
469,360
470,500
471,812
472,140
473,1110
474,668
475,576
476,728
477,612
478,692
479,406
480,480
481,220
482,552
483,686
484,528
485,630
486,892
487,580
488,812
489,600
490,436
491,556
492,604
493,790
494,612
495,40
496,514
497,534
498,920
499,496
500,492
501,638
502,988
503,100
504,714
505,540
506,160
507,630
508,540
509,758
510,604
511,-20
512,160
513,444
514,642
515,120
516,530
517,570
518,416
519,1056
520,360
521,820
522,742
523,578
524,540
525,300
526,40
527,392
528,564
529,-20
530,506
531,380
532,832
533,458
534,668
535,524
536,534
537,794
538,450
539,456
540,442
541,486
542,1082
543,464
544,656
545,692
546,858
547,100
548,400
549,736
550,600
551,300
552,382
553,962
554,382
555,220
556,40
557,520
558,160
559,866
560,380
561,400
562,712
563,444
564,634
565,640
566,450
567,360
568,120
569,320
570,934
571,498
572,880
573,460
574,-80
575,538
576,506
577,1250
578,698
579,594
580,220
581,386
582,-60
583,240
584,340
585,570
586,120
587,348
588,694
589,460
590,696
591,950
592,512
593,526
594,600
595,420
596,806
597,938
598,576
599,558
600,604
601,522
602,564
603,548
604,550
605,680
606,612
607,120
608,446
609,454
610,654
611,960
612,260
613,606
614,918
615,600
616,816
617,552
618,300
619,654
620,530
621,498
622,544
623,430
624,754
625,496
626,496
627,662
628,676
629,476
630,160
631,674
632,442
633,386
634,60
635,-20
636,374
637,552
638,656
639,496
640,640
641,432
642,736
643,468
644,582
645,240
646,484
647,460
648,898
649,532
650,498
651,1028
652,40
653,450
654,700
655,758
656,678
657,400
658,804
659,776
660,400
661,0
662,-40
663,546
664,876
665,620
666,512
667,402
668,434
669,424
670,354
671,626
672,524
673,626
674,524
675,-20
676,260
677,720
678,834
679,422
680,972
681,440
682,750
683,572
684,428
685,460
686,680
687,756
688,-40
689,962
690,478
691,556
692,504
693,634
694,478
695,1086
696,644
697,658
698,760
699,440
700,570
701,464
702,100
703,508
704,520
705,320
706,870
707,220
708,642
709,950
710,466
711,300
712,602
713,470
714,380
715,548
716,472
717,952
718,722
719,390
720,966
721,664
722,688
723,634
724,884
725,40
726,756
727,732
728,838
729,280
730,700
731,606
732,592
733,494
734,380
735,376
736,-20
737,-20
738,656
739,444
740,708
741,420
742,426
743,664
744,180
745,490
746,430
747,628
748,798
749,438
750,512
751,708
752,320
753,788
754,456
755,400
756,414
757,384
758,-60
759,868
760,-20
761,-60
762,434
763,588
764,770
765,528
766,260
767,792
768,592
769,60
770,596
771,300
772,828
773,408
774,530
775,786
776,832
777,656
778,860
779,412
780,452
781,480
782,600
783,456
784,488
785,480
786,1082
787,626
788,592
789,526
790,370
791,438
792,1004
793,600
794,658
795,564
796,518
797,852
798,630
799,592
800,932
801,518
802,536
803,506
804,320
805,458
806,518
807,514
808,120
809,180
810,808
811,400
812,220
813,656
814,1004
815,340
816,-80
817,160
818,424
819,400
820,832
821,60
822,180
823,554
824,842
825,280
826,436
827,606
828,0
829,300
830,552
831,566
832,648
833,784
834,444
835,60
836,574
837,968
838,528
839,536
840,484
841,60
842,460
843,792
844,760
845,180
846,440
847,432
848,486
849,556
850,852
851,642
852,462
853,-80
854,654
855,578
856,754
857,666
858,946
859,644
860,550
861,608
862,396
863,280
864,532
865,650
866,412
867,462
868,-80
869,1072
870,590
871,514
872,504
873,692
874,544
875,690
876,560
877,586
878,866
879,754
880,516
881,622
882,678
883,180
884,662
885,486
886,40
887,594
888,722
889,508
890,388
891,0
892,320
893,756
894,1000
895,0
896,486
897,638
898,442
899,160
900,422
901,518
902,480
903,40
904,460
905,470
906,458
907,498
908,534
909,-80
910,764
911,526
912,854
913,556
914,260
915,702
916,280
917,340
918,738
919,460
920,60
