,score
0,120
1,105
2,-30
3,144
4,-30
5,72
6,141
7,150
8,78
9,-120
10,141
11,0
12,93
13,117
14,255
15,123
16,117
17,162
18,168
19,84
20,192
21,150
22,156
23,153
24,228
25,135
26,120
27,135
28,-30
29,-150
30,114
31,120
32,108
33,105
34,-30
35,135
36,75
37,81
38,153
39,153
40,174
41,33
42,162
43,153
44,159
45,87
46,111
47,123
48,126
49,129
50,114
51,168
52,48
53,153
54,147
55,129
56,0
57,66
58,144
59,129
60,0
61,147
62,78
63,99
64,48
65,135
66,102
67,135
68,93
69,114
70,144
71,39
72,144
73,156
74,147
75,87
76,90
77,111
78,177
79,126
80,114
81,141
82,66
83,123
84,87
85,54
86,36
87,120
88,135
89,117
90,75
91,102
92,138
93,141
94,108
95,150
96,48
97,132
98,147
99,156
100,120
101,138
102,141
103,132
104,111
105,144
106,141
107,-90
108,54
109,156
110,180
111,78
112,132
113,-30
114,123
115,102
116,162
117,120
118,171
119,138
120,159
121,0
122,147
123,132
124,51
125,165
126,126
127,93
128,147
129,117
130,132
131,138
132,84
133,126
134,189
135,150
136,141
137,153
138,159
139,72
140,108
141,132
142,153
143,144
144,153
145,141
146,99
147,147
148,126
149,69
150,123
151,144
152,141
153,156
154,144
155,156
156,63
157,36
158,60
159,99
160,63
161,99
162,60
163,264
164,123
165,120
166,75
167,162
168,75
169,48
170,159
171,216
172,114
173,30
174,120
175,0
176,69
177,117
178,138
179,60
180,126
181,141
182,51
183,66
184,102
185,138
186,105
187,48
188,129
189,102
190,108
191,120
192,93
193,99
194,93
195,60
196,-30
197,108
198,165
199,60
200,150
201,129
202,69
203,111
204,120
205,159
206,57
207,114
208,141
209,141
210,144
211,129
212,-60
213,135
214,120
215,144
216,141
217,111
218,42
219,114
220,138
221,150
222,150
223,78
224,120
225,138
226,144
227,147
228,132
229,135
230,240
231,141
232,72
233,96
234,102
235,132
236,93
237,144
238,123
239,117
240,-90
241,123
242,150
243,126
244,147
245,135
246,126
247,84
248,144
249,105
250,129
251,-30
252,108
253,144
254,129
255,126
256,60
257,90
258,135
259,180
260,114
261,144
262,81
263,108
264,138
265,30
266,159
267,138
268,117
269,54
270,153
271,156
272,159
273,90
274,153
275,138
276,132
277,96
278,111
279,108
280,0
281,120
282,162
283,159
284,114
285,183
286,135
287,153
288,171
289,102
290,81
291,60
292,159
293,90
294,141
295,168
296,96
297,108
298,162
299,162
300,273
301,96
302,231
303,138
304,144
305,-30
306,141
307,105
308,153
309,216
310,168
311,129
312,138
313,129
314,111
315,84
316,84
317,87
318,75
319,102
320,150
321,129
322,141
323,132
324,111
325,105
326,144
327,99
328,129
329,75
330,141
331,189
332,141
333,123
334,114
335,117
336,72
337,147
338,165
339,114
340,135
341,150
342,138
343,132
344,141
345,153
346,39
347,273
348,117
349,63
350,105
351,120
352,120
353,153
354,138
355,288
356,246
357,108
358,111
359,99
360,144
361,150
362,162
363,153
364,132
365,153
366,180
367,39
368,84
369,171
370,135
371,135
372,141
373,111
374,138
375,0
376,144
377,114
378,135
379,147
380,75
381,126
382,132
383,186
384,123
385,90
386,192
387,123
388,99
389,0
390,159
391,132
392,135
393,138
394,150
395,105
396,126
397,132
398,123
399,135
400,138
401,96
402,162
403,129
404,129
405,156
406,150
407,111
408,180
409,147
410,168
411,99
412,45
413,-60
414,84
415,111
416,150
417,150
418,69
419,168
420,153
421,156
422,168
423,141
424,153
425,30
426,135
427,87
428,156
429,153
430,147
431,156
432,111
433,108
434,150
435,123
436,96
437,66
438,120
439,147
440,138
441,150
442,96
443,147
444,126
445,120
446,126
447,132
448,114
449,168
450,219
451,117
452,165
453,117
454,111
455,144
456,60
457,93
458,138
459,141
460,66
461,96
462,120
463,78
464,249
465,36
466,150
467,132
468,123
469,54
470,156
471,138
472,168
473,78
474,138
475,129
476,84
477,159
478,99
479,117
480,141
481,117
482,168
483,165
484,156
485,117
486,156
487,102
488,42
489,147
490,117
491,0
492,102
493,90
494,-30
495,138
496,147
497,159
498,150
499,162
