,score
0,-80
1,-100
2,-60
3,0
4,-20
5,-60
6,20
7,200
8,-80
9,20
10,20
11,0
12,60
13,-80
14,-80
15,40
16,20
17,-80
18,20
19,20
20,40
21,-80
22,-80
23,0
24,40
25,-100
26,60
27,-20
28,-40
29,60
30,-80
31,0
32,0
33,-60
34,0
35,-60
36,100
37,-80
38,60
39,0
40,20
41,0
42,-60
43,216
44,-40
45,-40
46,20
47,-20
48,-20
49,-20
50,-60
51,100
52,-20
53,40
54,-100
55,0
56,80
57,-20
58,-80
59,-20
60,80
61,0
62,80
63,80
64,140
65,160
66,40
67,-40
68,120
69,-100
70,-40
71,-20
72,20
73,40
74,-20
75,60
76,-80
77,80
78,100
79,0
80,-100
81,-20
82,80
83,-60
84,60
85,-40
86,-40
87,60
88,40
89,0
90,100
91,40
92,0
93,0
94,-40
95,100
96,40
97,80
98,-100
99,20
100,-20
101,-100
102,-80
103,20
104,0
105,120
106,-40
107,0
108,60
109,100
110,100
111,100
112,-60
113,20
114,-60
115,40
116,80
117,0
118,20
119,-40
120,-20
121,0
122,-20
123,20
124,-40
125,-60
126,100
127,160
128,40
129,-60
130,40
131,-60
132,120
133,-40
134,0
135,0
136,-20
137,140
138,120
139,0
140,120
141,-80
142,80
143,80
144,20
145,-60
146,-80
147,60
148,100
149,-80
150,-40
151,20
152,-100
153,-40
154,-60
155,0
156,0
157,0
158,120
159,0
160,-60
161,20
162,-20
163,0
164,-60
165,-100
166,100
167,20
168,-60
169,-100
170,-80
171,220
172,80
173,-80
174,20
175,120
176,20
177,-80
178,-80
179,80
180,120
181,-80
182,60
183,-20
184,20
185,-60
186,40
187,60
188,0
189,-40
190,-80
191,0
192,-60
193,-40
194,60
195,0
196,20
197,20
198,60
199,80
200,40
201,192
202,60
203,100
204,-40
205,-40
206,-40
207,-80
208,-40
209,-20
210,-40
211,-40
212,140
213,40
214,20
215,20
216,100
217,120
218,-40
219,120
220,-60
221,212
222,-20
223,-80
224,20
225,-80
226,120
227,-60
228,40
229,40
230,-60
231,140
232,120
233,0
234,140
235,-100
236,-40
237,40
238,20
239,-40
240,80
241,60
242,-100
243,0
244,80
245,-40
246,20
247,20
248,-80
249,20
250,100
251,20
252,40
253,80
254,0
255,40
256,-80
257,-40
258,0
259,40
260,-40
261,-100
262,-100
263,0
264,80
265,-100
266,0
267,-100
268,-40
269,-60
270,-20
271,0
272,0
273,20
274,-100
275,120
276,-40
277,160
278,60
279,160
280,140
281,-40
282,80
283,80
284,80
285,-80
286,-80
287,-20
288,-60
289,202
290,-40
291,-20
292,20
293,160
294,0
295,40
296,-60
297,20
298,-40
299,-20
300,-40
301,-40
302,-60
303,20
304,20
305,-20
306,-100
307,80
308,-40
309,-40
310,160
311,-20
312,-40
313,-60
314,40
315,20
316,-20
317,0
318,-60
319,80
320,120
321,-40
322,-80
323,0
324,20
325,-20
326,0
327,-40
328,100
329,-20
330,-40
331,120
332,100
333,-40
334,20
335,0
336,0
337,-60
338,-40
339,140
340,-40
341,-60
342,60
343,140
344,0
345,-80
346,40
347,-60
348,40
349,-60
350,-80
351,20
352,20
353,80
354,120
355,160
356,60
357,80
358,0
359,40
360,-40
361,160
