,score
0,-40
1,-80
2,-20
3,-60
4,0
5,0
6,-60
7,0
8,0
9,-20
10,0
11,-40
12,0
13,-20
14,-80
15,-20
16,0
17,-20
18,-20
19,-60
20,-60
21,-20
22,0
23,-60
24,-60
25,-100
26,0
27,-60
28,-60
29,0
30,-60
31,-80
32,-20
33,-20
34,-40
35,-60
36,-40
37,0
38,34
39,-100
40,-20
41,-100
42,-20
43,-40
44,-20
45,-40
46,-20
47,-40
48,-40
49,-20
50,-40
51,-80
52,-60
53,48
54,-20
55,-60
56,-40
57,-60
58,-80
59,-20
60,-60
61,-20
62,-40
63,-40
64,-60
65,-20
66,32
67,-100
68,-100
69,-40
70,0
71,-20
72,-60
73,-100
74,0
75,0
76,-40
77,-100
78,0
79,0
80,0
81,-60
82,-40
83,-20
84,-40
85,-40
86,0
87,-20
88,-60
89,0
90,-40
91,-20
92,-40
93,0
94,-20
95,-60
96,-40
97,-60
98,-40
99,-40
100,-40
101,-80
102,-60
103,-40
104,-60
105,-80
106,-40
107,-40
108,-60
109,-60
110,0
111,-60
112,0
113,-100
114,-40
115,-20
116,-40
117,-60
118,0
119,-40
120,-20
121,-40
122,-60
123,-20
124,-20
125,-20
126,-60
127,0
128,-60
129,-60
130,-80
131,-40
132,-60
133,-20
134,-20
135,-60
136,-20
137,-20
138,-40
139,-100
140,-60
141,-60
142,-60
143,-20
144,-40
145,-60
146,-40
147,-60
148,-40
149,-20
150,0
151,-80
152,-40
153,-80
154,-60
155,-60
156,-40
157,-40
158,-40
159,90
160,-20
161,-20
162,-20
163,-40
164,-20
165,-20
166,-40
167,-20
168,-40
169,-20
170,-20
171,-20
172,-60
173,-60
174,-20
175,-40
176,-40
177,-20
178,-20
179,-60
180,-60
181,0
182,-60
183,-60
184,66
185,-40
186,-20
187,-20
188,-20
189,-20
190,-40
191,-40
192,-20
193,-40
194,0
195,60
196,-20
197,-40
198,-80
199,0
200,-40
201,-40
202,-60
203,-40
204,-20
205,-60
206,-80
207,-60
208,-60
209,-80
210,-40
211,-60
212,-20
213,0
214,-40
215,-20
216,-80
217,-20
218,-40
219,-40
220,-40
221,-20
222,-60
223,-40
224,-60
225,-60
226,0
227,-20
228,-40
229,-40
230,-40
231,-20
232,-100
233,-40
234,-60
235,-60
236,-60
237,-60
238,-80
239,-80
240,-40
241,-20
242,-60
243,-40
244,-40
245,-20
246,-40
247,-20
248,0
249,-20
250,-40
251,-60
252,-60
253,-40
254,-40
255,-20
256,-20
257,-60
258,0
259,-40
260,-60
261,-40
262,-20
263,-20
264,-40
265,-20
266,-40
267,-20
268,0
