,score
0,-40
1,-60
2,-20
3,-60
4,-40
5,-20
6,0
7,-80
8,0
9,-40
10,-60
11,-40
12,-40
13,64
14,-40
15,-60
16,-80
17,-60
18,-40
19,-80
20,-20
21,-20
22,-40
23,-20
24,-40
25,-40
26,-20
27,-40
28,-40
29,-60
30,-60
31,-20
32,-80
33,-20
34,-20
35,-60
36,-40
37,-60
38,-20
39,-60
40,60
41,-60
42,-20
43,-60
44,-40
45,-20
46,-80
47,-60
48,-60
49,-60
50,-40
51,-20
52,-40
53,40
54,-40
55,0
56,-60
57,-20
58,-100
59,-60
60,-40
61,-60
62,-20
63,-20
64,-40
65,-40
66,-40
67,-20
68,-80
69,-20
70,-20
71,0
72,-40
73,-60
74,-20
75,-40
76,-60
77,-60
78,-20
79,-60
80,0
81,-60
82,-20
83,-20
84,-20
85,0
86,-20
87,-20
88,-40
89,-100
90,-20
91,-20
92,-40
93,-60
94,-40
95,-20
96,-40
97,-20
98,-80
99,0
100,-60
101,-40
102,0
103,-60
104,-60
105,-40
106,-40
107,-40
108,-100
109,-40
110,-60
111,0
112,-20
113,-40
114,-20
115,-60
116,-40
117,-80
118,-40
119,-20
120,-40
121,-40
122,-20
123,-20
124,0
125,-60
126,-40
127,-40
128,-40
129,-20
130,-20
131,-80
132,-20
133,0
134,-40
135,-60
136,-20
137,-40
138,-60
139,-40
140,-40
141,-40
142,-60
143,0
144,-40
145,-20
146,-20
147,0
148,-60
149,-20
150,-60
151,-40
152,-60
153,-40
154,-40
155,0
156,-20
157,-20
158,-60
159,-40
160,84
161,-20
162,0
163,-40
164,-40
165,-80
166,-40
167,0
168,-20
169,88
170,-40
171,0
172,-40
173,0
174,-20
175,-80
176,-80
177,0
178,42
179,-60
180,-40
181,-40
182,-60
183,0
184,-20
185,-40
186,-80
187,0
188,56
189,-40
190,-60
191,-40
192,-40
193,0
194,-40
195,-40
196,-40
197,-60
198,0
199,-20
200,-20
201,-20
202,-40
203,-60
204,-20
205,0
206,-40
207,-20
208,-20
209,-40
210,-20
211,-60
212,-20
213,-60
214,-20
215,-60
216,-80
217,0
218,0
219,-20
220,0
221,-20
222,-60
223,0
224,-40
225,-40
226,-20
227,-60
228,-20
229,-20
230,0
231,-60
232,-40
233,-20
234,-40
235,-40
236,-40
237,0
238,-20
239,-40
240,0
241,-60
242,0
243,-60
244,-80
245,0
246,58
247,-20
248,-40
249,-20
250,-40
251,-40
252,-100
253,-60
254,0
255,-40
256,-40
257,-60
258,-60
259,-40
260,-40
261,-40
262,-20
263,-60
264,-40
265,-60
266,-40
267,-40
268,-60
269,0
270,-40
271,-40
272,-60
273,-40
274,-20
275,-40
276,-40
277,-40
278,-60
279,-20
280,-40
281,-20
282,-60
283,-40
284,76
285,-80
286,-20
287,-20
288,-40
289,-60
290,-20
291,-20
292,-40
293,0
294,-40
295,-40
296,0
297,-40
298,54
299,-60
300,-40
301,-60
302,-80
303,-60
304,-40
305,-20
306,-60
307,-40
308,0
309,0
310,-20
311,-60
312,0
313,0
314,0
315,-40
316,0
317,-40
318,-40
319,-20
320,-20
321,-60
322,-60
323,-20
324,-40
325,-80
326,-40
327,-60
328,0
329,-40
330,-40
331,-20
332,-40
333,-40
334,-40
335,-60
336,-40
337,0
338,-40
339,-80
340,-80
341,-100
342,0
343,-60
344,-60
345,-40
346,-20
347,0
348,-60
349,-40
350,-20
351,-20
352,-40
353,-60
354,0
355,-40
356,-40
357,-20
358,-40
359,-60
360,-40
361,-80
362,-20
363,-60
364,-40
365,-40
366,-20
367,-20
368,-60
369,-60
370,74
371,-40
372,-40
373,-80
374,-40
375,-20
376,0
377,-60
378,0
379,-60
380,-40
381,-40
382,-20
383,-40
384,0
385,-40
386,-60
387,-20
388,-100
389,-60
390,-60
391,-40
392,-20
393,-80
394,0
395,0
396,-80
397,-60
398,-80
399,-40
400,-40
401,-40
402,-20
403,-20
404,-80
405,-60
406,-20
407,-20
408,-80
409,-60
410,-80
411,-40
412,-100
413,-60
414,-40
415,-60
416,-80
417,-40
418,-40
419,100
420,24
421,-40
422,-40
423,-80
424,-60
425,-40
426,-40
427,-40
428,-40
429,-20
430,-20
431,-60
432,-60
433,-60
434,-40
435,-40
436,-60
437,-20
438,-40
439,-40
440,-80
441,-60
442,-60
443,-60
444,-60
445,-60
446,-60
447,-20
448,-20
449,-60
450,-60
451,-60
452,-40
453,0
454,-60
455,-40
456,-60
457,-40
458,-60
459,-60
460,-40
461,-100
462,-40
463,-20
464,74
465,-40
466,-20
467,-60
468,-60
469,-60
470,-40
471,0
472,-60
473,-40
474,-20
475,-80
476,-60
477,-20
478,-60
479,-20
480,50
481,-80
482,-60
483,-40
484,-20
485,0
486,-40
487,-40
488,-60
489,-80
