,score
0,-20
1,-80
2,-20
3,-20
4,-20
5,-40
6,-20
7,-60
8,-40
9,-60
10,-60
11,-40
12,-40
13,-40
14,-80
15,-40
16,-80
17,-40
18,-20
19,-60
20,-80
21,-60
22,-80
23,-40
24,-20
25,-40
26,-20
27,-40
28,-20
29,-40
30,-40
31,-20
32,-20
33,46
34,-20
35,-60
36,-40
37,-20
38,-80
39,-40
40,-40
41,-80
42,-20
43,-20
44,0
45,-40
46,-40
47,-60
48,-60
49,-40
50,0
51,-40
52,-20
53,0
54,-60
55,-40
56,-20
57,-40
58,-20
59,0
60,-60
61,-60
62,0
63,0
64,-60
65,-40
66,-40
67,-40
68,-40
69,-20
70,-60
71,-40
72,-60
73,-40
74,-40
75,-20
76,0
77,0
78,-20
79,-40
80,-20
81,-40
82,-20
83,-40
84,0
85,-40
86,-80
87,-40
88,-60
89,-40
90,-20
91,-20
92,-60
93,-60
94,-60
95,-60
96,-40
97,-80
98,-40
99,-60
100,-20
101,-60
102,-20
103,-40
104,-20
105,-60
106,-40
107,-20
108,-60
109,-40
110,-100
111,-60
112,-40
113,-40
114,-20
115,-60
116,-80
117,-20
118,-20
119,-80
120,-40
121,-40
122,-20
123,0
124,-60
125,-20
126,-40
127,-40
128,-40
129,-20
130,-40
131,-40
132,-60
133,-60
134,-60
135,-60
136,-40
137,-40
138,44
139,-60
140,-60
141,0
142,-20
143,-40
144,-60
145,-80
146,-100
147,-80
148,-60
149,-40
150,-60
151,-20
152,-40
153,-40
154,-20
155,-80
156,0
157,-20
158,-60
159,-100
160,0
161,0
162,-40
163,-20
164,-40
165,0
166,-40
167,-20
168,-40
169,-80
170,-20
171,-40
172,-60
173,-40
174,0
175,-60
176,-60
177,-20
178,-40
179,48
180,-80
181,-60
182,-40
183,-40
184,0
185,-20
186,-40
187,0
188,0
189,-40
190,-40
191,-60
192,0
193,-20
194,-20
195,-80
196,-40
197,-60
198,-60
199,-40
200,0
201,-20
202,0
203,-40
204,0
205,-40
206,-60
207,-40
208,-40
209,-80
210,-20
211,-40
212,-80
213,-80
214,-80
215,-20
216,0
217,-20
218,-20
219,-40
220,-20
221,-60
222,-60
223,-100
224,-40
225,54
226,-60
227,64
228,-20
229,-20
230,-60
231,-60
232,-60
233,0
234,-20
235,-60
236,-60
237,-20
238,-60
239,-60
240,-20
241,-20
242,-40
243,-40
244,-60
245,-40
246,-20
247,-40
248,-20
249,-60
250,-20
251,-40
252,-40
253,0
254,-20
255,-60
256,0
257,-60
258,-20
259,-40
260,-20
261,-40
262,-20
263,-40
264,-80
265,-40
266,-60
267,-60
268,-60
269,-60
270,-20
271,-40
272,-40
273,-20
274,-40
275,-60
276,-60
277,-20
278,-80
279,-20
280,-20
281,-20
282,-20
283,-20
284,-20
285,-40
286,-20
287,0
288,-40
289,-40
290,-60
291,-60
292,-20
293,-20
294,-20
295,-40
296,-40
297,-20
298,20
299,-40
300,-40
301,62
302,-20
303,-20
304,-60
305,-20
306,-80
307,0
308,-20
309,-40
310,-20
311,0
312,-80
313,-60
314,-40
315,-40
316,-100
317,-40
318,-40
319,-40
320,-20
321,-20
322,62
323,-80
324,-40
325,-20
326,-80
327,-20
328,-20
329,-60
330,-40
331,-60
332,0
333,-40
334,0
335,92
336,-60
337,-20
338,-20
339,-40
340,-80
341,-20
342,-20
343,-40
344,-60
345,-60
346,-20
347,-20
348,-20
349,-20
350,-20
351,0
352,0
353,-40
354,0
355,-40
356,-80
357,0
358,26
359,-80
360,-20
361,0
362,-20
363,-60
364,-40
365,-20
366,-80
367,-80
368,-20
369,-40
370,-20
371,-40
372,-60
373,-60
374,-40
375,-20
376,-20
377,-60
378,-60
379,-60
380,-20
381,-20
382,-60
383,-20
384,-40
385,-20
386,-20
387,-20
388,-80
389,-40
390,-80
391,0
392,-20
393,-60
394,-40
395,-40
396,0
397,-20
398,-20
399,-80
400,-20
401,-20
402,-20
403,-20
404,-60
405,-80
406,0
407,-40
408,-60
409,-80
410,-40
411,-60
412,-40
413,-20
414,-20
415,-60
416,-20
417,-40
418,0
419,-40
420,-60
421,-40
422,-40
423,-40
424,-80
425,-60
426,-20
427,-20
428,-40
429,-40
430,-20
431,-40
432,-40
433,-80
434,-80
435,-40
436,-40
437,-40
438,0
439,-20
440,-80
441,-60
442,-60
443,0
444,20
445,-40
446,-40
447,-20
448,-40
449,-40
450,-40
451,0
452,-40
453,-20
454,-40
455,-60
456,-40
457,-20
458,0
459,0
460,-40
461,-80
462,-20
463,-40
464,-20
465,-20
466,-60
467,0
468,-20
469,-40
470,-60
471,-20
472,-20
473,0
474,-40
475,0
476,-20
477,0
478,-20
479,-20
480,-40
481,-40
482,-20
483,-20
484,-40
485,0
486,-20
487,-40
488,-60
489,-20
490,-20
491,0
492,0
493,-80
494,0
495,-40
496,-40
497,-40
498,-80
499,-20
