,score
0,-40
1,-160
2,-120
3,-200
4,-160
5,-40
6,-120
7,-40
8,-160
9,-120
10,-160
11,-120
12,-80
13,-80
14,-120
15,-120
16,-120
17,-40
18,-120
19,-160
20,-80
21,-80
22,-120
23,-40
24,-40
25,-40
26,-160
27,-200
28,-80
29,-120
30,-120
31,-120
32,-120
33,-200
34,-120
35,-80
36,-80
37,-40
38,-120
39,-120
40,-80
41,-40
42,-120
43,-80
44,-120
45,-40
46,-80
47,-120
48,-80
49,-120
50,-120
51,-160
52,0
53,-120
54,-120
55,-40
56,0
57,-120
58,-40
59,-120
60,-80
61,-120
62,-80
63,-160
64,-200
65,-160
66,-160
67,-120
68,-80
69,-120
70,0
71,-160
72,-80
73,-80
74,-40
75,-80
76,-200
77,-160
78,-160
79,-160
80,-120
81,-120
82,-80
83,-80
84,-160
85,-160
86,-120
87,-80
88,-80
89,-80
90,0
91,-80
92,-80
93,-40
94,-200
95,-40
96,-120
97,-160
98,-160
99,-80
100,-80
101,-160
102,-160
103,-80
104,-40
105,-160
106,-120
107,-120
108,-120
109,-200
110,-40
111,-200
112,-120
113,-160
114,-120
115,-120
116,-120
117,-80
118,-40
119,-40
120,-80
121,-80
122,-160
123,-120
124,-40
125,-40
126,-80
127,-80
128,-40
129,-80
130,-40
131,-120
132,-40
133,-80
134,-160
135,-120
136,-120
137,-80
138,-80
139,-160
140,-120
141,-40
142,-40
143,-80
144,-120
145,0
146,-160
147,-120
148,-120
149,-160
150,-160
151,-80
152,-40
153,-120
154,-120
155,-80
156,-160
157,-120
158,-160
159,-120
160,-160
161,-120
162,-120
163,-80
164,-200
165,-120
166,-200
167,-80
168,-120
169,0
170,-120
171,-160
172,-120
173,-200
174,-160
175,-200
176,-120
177,-160
178,-160
179,-160
180,-120
181,-80
182,-120
183,-40
184,-120
185,-120
186,-120
187,-120
188,-120
189,-160
190,-120
191,-120
192,-160
193,-120
194,-80
195,0
196,-80
197,0
198,-80
199,-80
200,-80
201,-120
202,-120
203,-80
204,-40
205,-40
206,-80
207,-40
208,-80
209,-120
210,0
211,-80
212,-40
213,-120
214,-160
215,-160
216,-120
217,-80
218,-200
219,-160
220,-160
221,-160
222,-120
223,-120
224,-120
225,-160
226,-40
227,-120
228,-120
229,-120
230,-120
231,-160
232,-120
233,-160
234,-80
235,-80
236,-120
237,-120
238,-80
239,-40
240,-200
241,-120
242,-160
243,-120
244,-120
245,-120
246,-40
247,-160
248,-80
249,-80
250,-40
251,-160
252,-120
253,-120
254,-120
255,-40
256,-40
257,-160
258,-80
259,-160
260,-120
261,-40
262,-80
263,-80
264,-80
265,-120
266,-40
267,-80
268,-40
269,-120
270,-40
271,-160
272,-80
273,-200
274,-120
275,-200
276,-80
277,-40
278,-120
279,-40
280,-160
281,-80
282,-120
283,-120
284,-80
285,-80
286,-160
287,-80
288,-80
289,-40
290,-120
291,-120
292,-160
293,-200
294,-160
295,-120
296,-120
297,-120
298,-120
299,-40
300,-120
301,-160
302,-200
303,-160
304,-120
305,-160
306,-80
307,-200
308,-120
309,-80
310,-80
311,-120
312,-200
313,-120
314,-120
315,-40
316,-80
317,-120
318,-160
319,-80
320,-80
321,-40
322,-80
323,-40
324,-120
325,-120
326,-80
327,-80
328,-120
329,-200
330,-80
331,-80
332,-80
333,-80
334,-80
335,-120
336,-120
337,-160
338,-80
339,-80
340,-120
341,-80
342,-80
343,-40
344,-80
345,-120
346,-80
347,-160
348,-80
349,-80
350,-120
351,-80
352,-40
353,-160
354,-80
355,-120
356,-160
357,-80
358,-80
359,-120
360,-80
361,-160
362,-160
363,-200
364,-160
365,0
366,-160
367,-120
368,-80
369,-120
370,-160
371,-120
372,-200
373,-160
374,-120
375,-80
376,-120
377,-120
378,-80
379,-160
380,-120
381,-200
382,-160
383,-40
384,-80
385,-200
386,-160
387,-80
388,-160
389,-80
390,-160
391,-120
392,-160
393,-160
394,-160
395,-120
396,-80
397,-80
398,-80
399,-120
400,-80
401,-80
402,-160
403,-80
404,-80
405,-40
406,-80
407,-160
408,-200
409,-80
410,-200
411,-200
412,-120
413,-160
414,-120
415,-200
416,-80
417,-160
418,-160
419,-80
420,-80
421,-120
422,-160
423,-40
424,-80
425,-160
426,-40
427,-160
428,-160
429,-200
430,-40
431,-120
432,-120
433,-160
434,-40
435,-80
436,-200
437,-160
438,-120
439,-160
440,-200
441,-160
442,-40
443,-80
444,-160
445,-80
446,-80
447,-80
448,-80
449,-160
450,-80
451,-120
452,-120
453,-40
454,-120
455,-120
456,-80
457,-120
458,-120
459,-120
460,-160
461,-80
462,-120
463,-40
464,-200
465,-120
466,-200
467,-80
468,-80
469,-80
470,-200
471,-160
472,-120
473,-80
474,-160
475,-40
476,-80
477,-80
478,-200
479,-160
480,-80
481,-80
482,-80
483,-120
484,-120
485,-120
486,-80
487,-120
488,-40
489,-160
490,-80
491,-40
492,-200
493,-160
494,-160
495,-160
496,-80
497,-80
498,-160
499,-80
