,score
0,58
1,-10
2,20
3,42
4,-6
5,60
6,42
7,2
8,-40
9,28
10,36
11,-20
12,-34
13,38
14,16
15,-54
16,68
17,-60
18,-8
19,-10
20,42
21,18
22,40
23,86
24,-18
25,80
26,58
27,14
28,-20
29,-52
30,64
31,8
32,38
33,-60
34,-6
35,4
36,10
37,-38
38,-2
39,60
40,-12
41,-40
42,-10
43,44
44,-46
45,0
46,56
47,-14
48,-24
49,-80
50,2
51,12
52,-68
53,8
54,46
55,18
56,104
57,86
58,-10
59,12
60,-20
61,144
62,32
63,-4
64,-60
65,0
66,56
67,82
68,2
69,-100
70,0
71,-20
72,64
73,64
74,12
75,-14
76,-22
77,86
78,90
79,64
80,28
81,-34
82,-12
83,24
84,28
85,86
86,56
87,-30
88,-30
89,72
90,20
91,-18
92,-34
93,64
94,-80
95,46
96,10
97,-42
98,10
99,52
100,20
101,-46
102,48
103,-60
104,56
105,-32
106,44
107,26
108,16
109,-10
110,80
111,-26
112,-8
113,-40
114,64
115,-24
116,-16
117,90
118,20
119,12
120,84
121,50
122,56
123,-16
124,56
125,18
126,-20
127,-40
128,4
129,-70
130,74
131,0
132,64
133,18
134,-72
135,84
136,42
137,38
138,22
139,64
140,-76
141,46
142,44
143,-14
144,66
145,-6
146,10
147,68
148,-60
149,86
150,-6
151,16
152,116
153,-4
154,84
155,-28
156,44
157,2
158,30
159,26
160,24
161,2
162,20
163,-60
164,-12
165,40
166,-26
167,-54
168,90
169,60
170,-46
171,104
172,80
173,78
174,-4
175,102
176,32
177,26
178,-60
179,0
180,90
181,20
182,100
183,54
184,-20
185,-40
186,-10
187,-26
188,-40
189,80
190,92
191,72
192,-2
193,-8
194,-50
195,54
196,-12
197,34
198,118
199,212
200,34
201,-26
202,10
203,106
204,-2
205,-64
206,40
207,-24
208,44
209,42
210,-2
211,12
212,34
213,34
214,36
215,84
216,44
217,-66
218,-28
219,48
220,40
221,88
222,6
223,24
224,-4
225,-38
226,44
227,78
228,70
229,44
230,38
231,-64
232,90
233,30
234,-4
235,-34
236,-32
237,38
238,-6
239,60
240,-36
241,16
242,-70
243,52
244,-52
245,-62
246,-50
247,-28
248,30
249,54
250,94
251,22
252,22
253,70
254,36
255,56
256,-18
257,0
258,24
259,16
260,2
261,-24
262,-52
263,-22
264,26
265,82
266,-30
267,10
268,66
269,52
270,32
271,-26
272,42
273,10
274,4
275,2
276,46
277,132
278,74
279,54
280,4
281,60
282,22
283,64
284,26
285,94
286,48
287,-22
288,66
289,40
290,38
291,38
292,-26
293,-8
294,28
295,-24
296,44
297,-38
298,70
299,78
300,-36
301,34
302,84
303,36
304,56
305,-26
306,-80
307,-10
308,56
309,12
310,-22
311,22
312,92
313,110
314,-26
315,86
316,4
317,-54
318,98
319,-20
320,86
321,-24
322,98
323,66
324,-74
325,62
326,-8
327,64
328,20
329,14
330,40
331,-40
332,-100
333,62
334,54
335,20
336,102
337,34
338,46
339,-42
340,-42
341,40
342,34
343,76
344,42
345,52
346,50
347,140
348,54
349,-12
350,8
351,54
352,-20
353,36
354,80
355,30
356,4
357,6
358,-30
359,48
360,28
361,-28
362,92
363,-28
364,84
365,-14
366,116
367,48
368,56
369,4
370,-52
371,-68
372,10
373,0
374,40
375,66
376,22
377,88
378,-30
379,40
380,88
381,-10
382,-16
383,44
384,42
385,50
386,-18
387,44
388,-2
389,40
390,56
391,20
392,2
393,124
394,-30
395,72
396,158
397,82
398,-2
399,36
400,60
401,-28
402,12
403,28
404,-6
405,-66
406,-26
407,84
408,34
409,4
410,-2
411,4
412,64
413,64
414,56
415,34
416,-12
417,-44
418,52
419,-16
420,58
421,-44
422,46
423,2
424,18
425,-32
426,10
427,4
428,34
429,2
430,96
431,-20
432,32
433,90
434,56
435,46
436,6
437,60
438,178
439,40
440,78
441,46
442,2
443,26
444,88
445,-20
446,68
447,66
448,24
449,34
450,58
451,62
452,-36
453,0
454,-40
455,30
456,26
457,28
458,-18
459,-10
460,18
461,-44
462,-52
463,26
464,58
465,84
466,84
467,-30
468,102
469,102
470,20
471,64
472,-50
473,-26
474,54
475,-12
476,14
477,70
478,-34
479,-52
480,16
481,158
482,-22
483,48
484,-18
485,14
486,78
487,64
488,40
489,72
490,38
491,42
492,-56
493,-12
494,2
495,-22
496,-10
497,82
498,88
499,36
500,42
501,-36
502,68
503,-48
504,80
505,4
506,-28
507,104
508,100
509,24
510,48
511,-54
512,-88
513,-12
514,78
515,36
516,64
517,66
518,4
519,24
520,-10
521,-30
522,-18
523,44
524,22
525,34
526,28
527,-14
528,38
529,-86
530,4
531,86
532,-38
533,76
534,-38
535,62
536,18
537,62
538,150
539,40
540,-24
541,-20
542,64
543,-22
544,-100
545,-16
546,10
547,12
548,-54
549,40
550,44
551,84
552,-30
553,72
554,-18
555,74
556,14
557,174
558,12
559,8
560,-14
561,-12
562,20
563,62
564,-28
565,56
566,-16
567,-26
568,66
569,54
570,94
571,-80
572,-60
573,-78
574,-32
575,-18
576,50
577,58
578,42
579,-80
580,-34
581,14
582,30
583,64
584,18
585,0
586,-30
587,50
588,34
589,2
590,-2
591,54
592,-40
593,-44
594,2
595,-24
596,-58
597,16
598,-100
599,30
600,-26
601,14
602,94
603,20
604,46
605,-44
606,104
607,132
608,66
609,86
610,-2
611,34
612,92
613,6
614,6
615,4
616,-46
617,-42
618,-22
619,66
620,106
621,-78
622,78
623,134
624,98
625,96
626,62
627,12
628,-18
629,10
630,-12
631,-34
632,64
633,20
634,20
635,42
636,-44
637,-8
638,0
639,14
640,64
641,70
642,4
643,28
644,-54
645,-8
646,64
647,-24
648,12
649,48
650,52
651,14
652,-38
653,-36
654,-60
655,0
656,98
657,44
658,42
659,0
660,8
661,32
662,78
663,62
664,52
665,50
666,54
667,52
668,40
669,74
670,-8
671,70
672,40
673,104
674,-2
675,44
676,62
677,2
678,64
679,-24
680,-18
681,88
682,-44
683,36
684,2
685,94
686,32
687,-30
688,-94
689,20
690,72
691,36
692,66
693,22
694,46
695,-52
696,94
697,28
698,-24
699,14
700,42
701,94
702,72
703,56
704,-36
705,-22
706,-80
707,48
708,52
709,6
710,78
711,60
712,-36
713,-46
714,64
715,-34
716,-52
717,78
718,20
719,64
720,52
721,28
722,52
723,44
724,-22
725,26
726,-18
727,-14
728,-26
729,68
730,28
731,76
732,46
733,20
734,90
735,32
736,18
737,34
738,36
739,-10
740,100
741,64
742,110
743,108
744,48
745,56
746,-12
747,-12
748,2
749,68
750,42
751,66
752,12
753,42
754,32
755,14
756,-24
757,84
758,-16
759,-2
760,84
761,90
762,90
763,0
764,-2
765,-14
766,94
767,58
768,108
769,94
770,72
771,104
772,98
773,34
774,40
775,-12
776,28
777,-14
778,102
779,40
780,126
781,82
782,-12
783,74
784,4
785,80
786,-18
787,12
788,92
789,62
790,78
791,70
792,18
793,76
794,-52
795,34
796,92
797,4
798,2
799,46
800,44
801,36
802,-6
803,-60
804,-36
805,94
806,102
807,70
808,20
809,2
810,72
811,-62
812,22
813,52
814,-24
815,80
816,22
817,-8
818,-12
819,102
820,2
821,56
822,-12
823,56
824,74
825,6
826,46
827,32
828,-46
829,48
830,22
831,104
832,74
833,-2
834,-32
835,36
836,56
837,40
838,-64
839,-8
840,-28
841,62
842,52
843,100
844,54
845,-62
846,24
847,68
848,44
849,80
850,88
851,90
852,46
853,26
854,-46
855,90
856,46
857,12
858,60
859,80
860,62
861,74
862,66
863,70
864,48
865,10
866,66
867,-14
868,80
869,-6
870,30
871,30
872,30
873,2
874,14
875,86
876,-28
877,86
878,92
879,6
880,18
881,52
882,30
883,106
884,66
885,-20
886,4
887,34
888,66
889,-16
890,86
891,-66
892,36
893,50
894,58
895,62
896,44
897,44
898,-38
899,68
900,68
901,48
902,-2
903,4
904,-4
905,-20
906,56
907,12
908,68
909,14
910,-4
911,76
912,46
913,74
914,-8
915,-100
916,142
917,-100
918,82
919,24
920,22
921,-2
922,-30
923,90
924,46
925,40
926,12
927,0
928,-4
929,72
930,86
931,66
932,-10
933,98
934,52
935,-22
936,40
937,78
938,98
939,70
940,64
941,30
942,0
943,28
944,-6
945,22
946,28
947,42
948,112
949,0
950,72
951,-12
952,-12
953,42
954,118
955,90
956,56
957,68
958,46
959,88
960,78
961,-6
962,4
963,-60
964,56
965,0
966,70
967,88
968,-44
969,50
970,-38
971,58
972,62
973,86
974,24
975,-18
976,-6
977,4
978,4
979,94
980,-18
981,66
982,68
983,36
984,-80
985,108
986,54
987,84
988,30
989,112
990,72
991,18
992,60
993,-56
994,78
995,98
996,-22
997,102
998,26
999,46
1000,-6
1001,102
1002,46
1003,-14
1004,-18
1005,-38
1006,38
1007,48
1008,90
1009,86
1010,32
1011,60
1012,20
1013,46
1014,70
1015,-6
1016,14
1017,4
1018,8
1019,32
1020,18
1021,70
1022,-4
1023,32
1024,6
1025,8
1026,62
1027,106
1028,102
1029,-44
1030,30
1031,32
1032,-20
1033,22
1034,24
1035,46
1036,12
1037,40
1038,78
1039,92
1040,-12
1041,40
1042,-6
1043,74
1044,68
1045,-10
1046,4
1047,26
1048,44
1049,6
1050,68
1051,-50
1052,12
1053,104
1054,24
1055,92
1056,68
1057,100
1058,58
1059,56
1060,70
1061,34
1062,110
1063,52
1064,22
1065,-2
1066,36
1067,82
1068,80
1069,84
1070,84
1071,-80
1072,-24
1073,108
1074,88
1075,98
1076,-12
1077,64
1078,74
1079,26
1080,36
1081,102
1082,102
1083,90
1084,70
1085,28
1086,-24
1087,88
1088,84
1089,30
1090,100
1091,-10
1092,-12
1093,88
1094,-48
1095,32
1096,76
1097,0
1098,110
1099,-22
1100,42
1101,20
1102,48
1103,42
1104,104
1105,-14
1106,34
1107,-24
1108,0
1109,88
1110,70
1111,72
1112,26
1113,6
1114,20
1115,82
1116,58
1117,-40
1118,62
1119,94
1120,74
1121,2
1122,94
1123,102
1124,104
1125,32
1126,56
1127,88
1128,26
1129,34
1130,16
1131,24
1132,26
1133,-20
1134,52
1135,-18
1136,32
1137,-40
1138,26
1139,102
1140,80
1141,-14
1142,68
1143,102
1144,-14
1145,-28
1146,-40
1147,82
1148,-36
1149,50
1150,80
1151,90
1152,48
1153,78
1154,28
1155,-40
1156,-18
1157,52
1158,90
1159,32
1160,48
1161,-38
1162,102
1163,80
1164,52
1165,26
1166,132
1167,38
1168,80
1169,102
1170,46
1171,62
1172,32
1173,-14
1174,-2
1175,94
1176,96
1177,68
1178,56
1179,-14
1180,-8
1181,14
1182,96
1183,62
1184,12
1185,48
1186,44
1187,-2
1188,30
1189,98
1190,-8
1191,56
1192,72
1193,44
1194,22
1195,22
1196,24
1197,-50
1198,16
1199,64
1200,86
1201,82
1202,-2
1203,36
1204,92
1205,82
1206,20
1207,94
1208,-10
1209,78
1210,80
1211,36
1212,86
1213,104
1214,84
1215,92
1216,100
1217,54
1218,66
1219,78
1220,66
1221,64
1222,2
1223,26
1224,28
1225,32
1226,96
1227,90
1228,32
1229,72
1230,42
1231,20
1232,42
1233,68
1234,52
1235,54
1236,-4
1237,-38
1238,70
1239,72
1240,-8
1241,6
1242,18
1243,78
1244,38
1245,24
1246,96
1247,52
1248,76
1249,42
1250,10
1251,-38
1252,70
1253,72
1254,72
1255,108
1256,82
1257,60
1258,66
1259,80
1260,80
1261,32
1262,30
1263,52
1264,18
1265,58
1266,-16
1267,188
1268,6
1269,110
1270,36
1271,66
1272,102
1273,0
1274,56
1275,-14
1276,-48
1277,26
1278,54
1279,102
1280,76
1281,42
1282,48
1283,80
1284,80
1285,62
1286,16
1287,64
1288,80
1289,-8
1290,20
1291,94
1292,88
1293,6
1294,20
1295,90
1296,-8
1297,78
1298,-10
1299,30
1300,46
1301,30
1302,80
1303,106
1304,22
1305,62
1306,-6
1307,38
1308,74
1309,22
1310,86
1311,4
1312,-10
1313,36
1314,64
1315,112
1316,12
1317,138
1318,10
1319,2
1320,72
1321,58
1322,40
1323,10
1324,78
1325,84
1326,72
1327,52
1328,46
1329,100
1330,4
1331,14
1332,32
1333,0
1334,44
1335,-80
1336,58
1337,38
1338,-38
1339,70
1340,46
1341,-2
1342,50
1343,24
1344,68
1345,-2
1346,80
1347,-36
1348,32
1349,10
1350,56
1351,56
1352,32
1353,40
1354,-18
1355,96
1356,46
1357,68
1358,-16
1359,40
1360,-42
1361,30
1362,24
1363,30
1364,-4
1365,104
1366,-20
1367,58
1368,104
1369,76
1370,82
1371,62
1372,62
1373,-20
1374,120
1375,62
1376,22
1377,70
1378,50
1379,-8
1380,44
1381,12
1382,36
1383,62
1384,108
1385,82
1386,26
1387,-26
1388,42
1389,82
1390,50
1391,2
1392,22
1393,90
1394,24
1395,64
1396,-18
1397,30
1398,28
1399,70
1400,78
1401,-30
1402,162
1403,-18
1404,80
1405,-34
1406,8
1407,-60
1408,26
1409,18
1410,28
1411,102
1412,62
1413,86
1414,6
1415,82
1416,78
1417,-40
1418,-14
1419,-12
1420,84
1421,-22
1422,56
1423,-16
1424,102
1425,84
1426,74
1427,56
1428,18
1429,-56
1430,-14
1431,-8
1432,54
1433,108
1434,84
1435,30
1436,28
1437,214
1438,28
1439,110
1440,-32
1441,58
1442,60
1443,86
1444,106
1445,44
1446,-36
1447,4
1448,68
1449,44
1450,-10
1451,96
1452,22
1453,68
1454,-4
1455,36
1456,26
1457,36
1458,-16
1459,96
1460,44
1461,64
1462,-20
1463,58
1464,26
1465,98
1466,18
1467,28
1468,64
1469,42
1470,6
1471,-28
1472,102
1473,74
1474,50
1475,-10
1476,-14
1477,50
1478,76
1479,106
1480,80
1481,-18
1482,6
1483,-16
1484,72
1485,68
1486,40
1487,-8
1488,34
1489,-4
1490,80
1491,4
1492,28
1493,24
1494,2
1495,62
1496,-8
1497,2
1498,22
1499,-12
1500,84
1501,84
1502,42
1503,-20
1504,6
1505,-12
1506,-40
1507,-18
1508,66
1509,90
1510,6
1511,104
1512,112
1513,88
1514,106
1515,-26
1516,52
1517,48
1518,26
1519,90
1520,-20
1521,-36
1522,24
1523,80
1524,52
1525,62
1526,58
1527,114
1528,32
1529,8
1530,14
1531,8
1532,64
1533,22
1534,112
1535,86
1536,50
1537,34
1538,32
1539,28
1540,76
1541,56
1542,-34
1543,20
1544,2
1545,50
1546,70
1547,44
1548,8
1549,78
1550,46
1551,-12
1552,-36
1553,128
1554,-42
1555,-18
1556,-4
1557,44
1558,44
1559,68
1560,84
1561,4
1562,40
1563,96
1564,32
1565,14
1566,-12
1567,20
1568,8
1569,34
1570,68
1571,62
1572,-8
1573,100
1574,6
1575,102
1576,40
1577,12
1578,40
1579,80
1580,70
1581,72
1582,90
1583,18
1584,24
1585,-12
1586,32
1587,-2
1588,46
1589,24
1590,-2
1591,52
1592,106
1593,100
1594,-52
1595,52
1596,70
1597,-22
1598,84
1599,18
1600,28
1601,66
1602,200
1603,62
1604,42
1605,100
1606,26
1607,108
1608,-20
1609,50
1610,40
1611,82
1612,78
1613,90
1614,80
1615,108
1616,84
1617,14
1618,4
1619,4
1620,-2
1621,36
1622,68
1623,58
1624,90
1625,60
1626,48
1627,52
1628,6
1629,50
1630,12
1631,-34
1632,66
1633,10
1634,-14
1635,20
1636,16
1637,60
1638,38
1639,-42
1640,20
1641,62
1642,88
1643,90
1644,50
1645,32
1646,70
1647,150
1648,60
1649,36
1650,-6
1651,-40
1652,-26
1653,84
1654,36
1655,8
1656,-12
1657,52
1658,68
1659,52
1660,28
1661,74
1662,52
1663,20
1664,-18
1665,42
1666,34
1667,102
1668,34
1669,-38
1670,-4
1671,38
1672,24
1673,-58
1674,46
1675,44
1676,48
1677,72
1678,96
1679,44
1680,42
1681,0
1682,76
1683,38
1684,-36
1685,74
1686,66
1687,74
1688,8
1689,74
1690,6
1691,68
