,score
788,432
789,308
790,400
791,428
792,364
793,464
794,388
795,364
796,520
797,1424
798,928
799,344
800,560
801,576
802,356
803,468
804,460
805,308
806,752
807,1060
808,516
809,960
810,780
811,468
812,360
813,312
814,388
815,460
816,572
817,740
818,424
819,524
820,412
821,268
822,556
823,420
824,532
825,476
826,420
827,460
828,696
829,360
830,672
831,780
832,1024
833,992
834,776
835,472
836,744
837,688
838,916
839,780
840,340
841,416
842,516
843,572
844,696
845,504
846,676
847,904
848,732
849,360
850,512
851,424
852,372
853,564
854,404
855,608
856,740
857,400
858,764
859,340
860,864
861,720
862,368
863,976
864,648
865,788
866,432
867,700
868,796
869,520
870,284
871,640
872,348
873,660
874,688
875,728
876,536
877,1172
878,580
879,496
880,704
881,784
882,612
883,320
884,436
885,488
886,592
887,412
888,816
889,456
890,420
891,712
892,456
893,1208
894,340
895,464
896,700
897,312
898,836
899,692
900,524
901,480
902,368
903,592
904,524
905,1400
906,328
907,760
908,296
909,512
910,368
911,488
912,968
913,420
914,592
915,440
916,996
917,644
918,748
919,536
920,400
921,788
922,1400
923,924
924,676
925,460
926,680
927,532
928,528
929,612
930,768
931,984
932,360
933,664
934,408
935,492
936,492
937,328
938,544
939,696
940,676
941,420
942,880
943,608
944,684
945,576
946,760
947,416
948,532
949,604
950,456
951,848
952,560
953,428
954,340
955,824
956,1092
957,1404
958,868
959,1212
960,640
961,372
962,676
963,908
964,416
965,484
966,420
967,484
968,792
969,368
970,564
971,492
972,508
973,724
974,1268
975,880
976,644
977,648
978,780
979,756
980,332
981,580
982,372
983,380
984,620
985,440
986,848
987,1076
988,428
989,588
990,452
991,536
992,632
993,584
994,1976
995,456
996,536
997,380
998,452
999,496
