,score
0,390
1,822
2,462
3,490
4,300
5,572
6,524
7,808
8,1094
9,300
10,528
11,768
12,756
13,868
14,40
15,-40
16,442
17,1218
18,614
19,668
20,392
21,514
22,1074
23,516
24,744
25,640
26,-40
27,300
28,240
29,468
30,620
31,814
32,506
33,100
34,1252
35,300
36,180
37,360
38,440
39,818
40,400
41,626
42,480
43,784
44,512
45,970
46,100
47,-80
48,660
49,690
50,460
51,60
52,-20
53,766
54,1202
55,760
56,804
57,120
58,488
59,480
60,402
61,-20
62,516
63,-80
64,434
65,420
66,200
67,-100
68,608
69,844
70,406
71,472
72,776
73,902
74,464
75,620
76,550
77,-60
78,0
79,856
80,100
81,480
82,280
83,736
84,690
85,786
86,684
87,-80
88,140
89,448
90,-60
91,890
92,456
93,932
94,320
95,516
96,412
97,982
98,-20
99,432
100,220
101,300
102,450
103,486
104,760
105,220
106,462
107,902
108,684
109,468
110,530
111,160
112,320
113,-80
114,280
115,418
116,594
117,520
118,644
119,584
120,400
121,-20
122,402
123,610
124,682
125,1218
126,622
127,808
128,400
129,510
130,420
131,100
132,614
133,578
134,500
135,548
136,514
137,670
138,-80
139,364
140,464
141,430
142,642
143,340
144,556
145,810
146,-20
147,-60
148,220
149,400
150,360
151,220
152,100
153,968
154,666
155,836
156,420
157,340
158,630
159,240
160,466
161,520
162,680
163,220
164,474
165,462
166,388
167,734
168,-40
169,540
170,948
171,574
172,704
173,784
174,572
175,524
176,60
177,340
178,456
179,942
180,466
181,140
182,826
183,100
184,40
185,420
186,572
187,540
188,576
189,140
190,404
191,548
192,946
193,454
194,606
195,160
196,200
197,100
198,540
199,886
200,462
201,980
202,380
203,604
204,40
205,578
206,576
207,748
208,474
209,880
210,512
211,638
212,120
213,300
214,160
215,422
216,668
217,630
218,360
219,804
220,420
221,398
222,836
223,604
224,480
225,480
226,650
227,0
228,640
229,240
230,682
231,524
232,564
233,504
234,484
235,438
236,526
237,400
238,1236
239,788
240,-40
241,664
242,886
243,240
244,370
245,494
246,420
247,812
248,620
249,444
250,480
251,778
252,464
253,588
254,946
255,396
256,666
257,880
258,774
259,140
260,0
261,120
262,-60
263,80
264,532
265,536
266,120
267,438
268,478
269,662
270,468
271,596
272,160
273,524
274,644
275,300
276,368
277,968
278,912
279,682
280,180
281,600
282,510
283,-20
284,684
285,890
286,300
287,406
288,630
289,850
290,40
291,1072
292,488
293,666
294,844
295,508
296,260
297,550
298,554
299,500
300,646
301,924
302,-80
303,400
304,540
305,478
306,828
307,380
308,706
309,640
310,540
311,584
312,708
313,498
314,1048
315,510
316,-20
317,526
318,540
319,520
320,1112
321,420
322,862
323,456
324,386
325,676
326,340
327,542
328,660
329,140
330,772
331,902
332,688
333,510
334,482
335,260
336,240
337,454
338,452
339,220
340,384
341,1070
342,-100
343,822
344,676
345,806
346,414
347,-40
348,-60
349,514
350,640
351,432
352,806
353,200
354,920
355,914
356,694
357,538
358,746
359,454
360,740
361,362
362,40
363,60
364,826
365,596
366,678
367,160
368,716
369,480
370,140
371,942
372,344
373,416
374,548
375,520
376,524
377,962
378,632
379,320
380,-20
381,506
382,320
383,502
384,734
385,440
386,620
387,484
388,760
389,300
390,1022
391,578
392,746
393,60
394,464
395,-40
396,720
397,180
398,634
399,100
400,490
401,340
402,712
403,1094
404,-60
405,916
406,502
407,-60
408,800
409,340
410,598
411,180
412,466
413,566
414,60
415,340
416,520
417,280
418,702
419,640
420,856
421,484
422,928
423,722
424,638
425,420
426,642
427,864
428,120
429,40
430,220
431,462
432,320
433,858
434,490
435,460
436,472
437,572
438,526
439,564
440,872
441,80
442,-40
443,340
444,502
445,522
446,468
447,100
448,664
449,620
450,568
451,460
452,440
453,438
454,638
455,300
456,564
457,1200
458,506
459,652
460,400
461,-20
462,550
463,760
464,-20
465,776
466,494
467,634
468,514
469,552
470,674
471,992
472,240
473,240
474,582
475,520
476,510
477,836
478,416
479,376
480,422
481,420
482,518
483,582
484,-20
485,412
486,470
487,440
488,660
489,140
490,614
491,814
492,540
493,512
494,512
495,898
496,916
497,648
498,-80
499,736
500,380
501,120
502,506
503,502
504,512
505,626
506,794
507,502
508,-100
509,400
510,848
511,500
512,472
513,940
514,462
515,510
516,498
517,726
518,120
519,360
520,486
521,-20
522,542
523,448
524,488
525,588
526,614
527,-100
528,674
529,500
530,510
531,802
532,20
533,640
534,932
535,552
536,890
537,320
538,418
539,140
540,956
541,560
542,572
543,574
544,-100
545,782
546,516
547,610
548,908
549,382
550,1204
551,414
552,444
553,400
554,492
555,300
556,-40
557,816
558,438
559,952
560,440
561,100
562,760
563,1714
564,702
565,412
566,280
567,624
568,422
569,712
570,528
571,592
572,896
573,180
574,822
575,802
576,580
577,914
578,582
579,300
580,100
581,420
582,498
583,480
584,80
585,506
586,1084
587,-40
588,536
589,-60
590,832
591,640
592,890
593,814
594,450
595,120
596,0
597,676
598,522
599,480
600,524
601,448
602,-20
603,460
604,800
605,460
606,524
607,434
608,778
609,798
610,504
611,40
612,60
613,502
614,452
615,240
616,378
617,360
618,458
619,820
620,1194
621,-60
622,512
623,300
624,568
625,740
626,502
627,766
628,500
629,418
630,710
631,532
632,386
633,540
634,652
635,0
636,140
637,498
638,746
639,1058
640,378
641,546
642,760
643,648
644,756
645,-20
646,896
647,846
648,566
649,1234
650,524
651,520
652,566
653,280
654,666
655,674
656,396
657,906
658,916
659,568
660,364
661,908
662,340
663,510
664,506
665,300
666,400
667,1078
668,478
669,240
670,-40
671,240
672,422
673,502
674,732
675,1208
676,782
677,640
678,680
679,412
680,60
681,476
682,536
