,score
0,290
1,260
2,342
3,476
4,664
5,336
6,476
7,230
8,248
9,296
10,362
11,160
12,240
13,268
14,280
15,212
16,342
17,434
18,280
19,350
20,430
21,408
22,286
23,-100
24,0
25,528
26,326
27,314
28,274
29,326
30,534
31,372
32,310
33,318
34,392
35,224
36,334
37,568
38,390
39,478
40,160
41,292
42,306
43,274
44,200
45,454
46,390
47,366
48,-60
49,284
50,276
51,416
52,248
53,358
54,250
55,278
56,686
57,258
58,228
59,40
60,160
61,468
62,40
63,334
64,198
65,308
66,328
67,426
68,258
69,296
70,374
71,330
72,482
73,-80
74,40
75,580
76,298
77,340
78,228
79,268
80,458
81,448
82,592
83,310
84,436
85,260
86,496
87,338
88,160
89,466
90,256
91,398
92,286
93,160
94,180
95,356
96,324
97,678
98,464
99,516
100,278
101,326
102,330
103,470
104,470
105,332
106,370
107,302
108,190
109,386
110,368
111,246
112,374
113,264
114,378
115,462
116,528
117,492
118,320
119,526
120,228
121,380
122,262
123,438
124,574
125,480
126,216
127,220
128,246
129,294
130,446
131,552
132,288
133,282
134,390
135,348
136,140
137,226
138,282
139,246
140,370
141,358
142,120
143,250
144,256
145,320
146,304
147,272
148,40
149,352
150,364
151,404
152,260
153,274
154,490
155,272
156,366
157,320
158,414
159,256
160,296
161,100
162,336
163,292
164,324
165,302
166,324
167,270
168,140
169,482
170,340
171,356
172,656
173,272
174,258
175,244
176,528
177,120
178,292
179,502
180,366
181,262
182,340
183,376
184,270
185,342
186,580
187,556
188,462
189,278
190,336
191,40
192,298
193,264
194,-60
195,238
196,362
197,332
198,464
199,300
200,376
201,242
202,268
203,266
204,406
205,318
206,216
207,508
208,320
209,476
210,316
211,236
212,318
213,692
214,452
215,278
216,422
217,260
218,320
219,408
220,806
221,120
222,250
223,308
224,266
225,274
226,582
227,382
228,312
229,546
230,326
231,404
232,100
233,420
234,236
235,226
236,436
237,314
238,248
239,274
240,302
241,306
242,364
243,210
244,362
245,408
246,222
247,206
248,192
249,308
250,230
251,368
252,476
253,254
254,318
255,280
256,292
257,244
258,210
259,254
260,388
261,344
262,286
263,354
264,302
265,484
266,422
267,200
268,248
269,330
270,282
271,458
272,254
273,500
274,60
275,224
276,286
277,330
278,264
279,362
280,254
281,252
282,232
283,282
284,490
285,368
286,472
287,360
288,368
289,-20
290,642
291,256
292,236
293,540
294,366
295,504
296,442
297,204
298,518
299,704
300,338
301,420
302,384
303,464
304,238
305,310
306,232
307,272
308,526
309,412
310,422
311,436
312,280
313,302
314,324
315,226
316,318
317,268
318,304
319,250
320,276
321,260
322,278
323,352
324,530
325,324
326,340
327,276
328,466
329,606
330,480
331,320
332,140
333,260
334,350
335,426
336,390
337,386
338,386
339,310
340,366
341,270
342,246
343,416
344,354
345,502
346,286
347,332
348,356
349,270
350,40
351,252
352,314
353,340
354,300
355,522
356,280
357,296
358,526
359,328
360,396
361,518
362,694
363,268
364,-40
365,346
366,60
367,242
368,682
369,378
370,478
371,254
372,264
373,290
374,278
375,490
376,234
377,446
378,40
379,284
380,292
381,354
382,270
383,240
384,248
385,254
386,294
387,232
388,478
389,270
390,236
391,262
392,522
393,376
394,406
395,656
396,340
397,376
398,342
399,698
400,302
401,358
402,238
403,808
404,314
405,556
406,426
407,-20
408,362
409,284
410,406
411,582
412,518
413,216
414,810
415,428
416,186
417,434
418,270
419,378
420,520
421,298
422,692
423,286
424,412
425,40
426,270
427,572
428,-100
429,690
430,402
431,232
432,288
433,352
434,496
435,574
436,270
437,590
438,376
439,250
440,282
441,390
442,232
443,280
444,328
445,454
446,516
447,460
448,320
449,320
450,260
451,702
452,418
453,-20
454,420
455,322
456,280
457,260
458,308
459,588
460,362
461,594
462,274
463,328
464,274
465,256
466,428
467,312
468,362
469,448
470,226
471,448
472,256
473,368
474,316
475,568
476,272
477,286
478,326
479,374
480,178
481,424
482,382
483,508
484,352
485,228
486,460
487,312
488,312
489,660
490,244
491,344
492,384
493,222
494,264
495,512
496,454
497,120
498,160
499,242
500,292
501,388
502,266
503,690
504,234
505,262
506,286
507,286
508,356
509,476
510,490
511,386
512,100
513,360
514,40
515,278
516,160
517,280
518,466
519,328
520,700
521,344
522,420
523,246
524,224
525,478
526,266
527,264
528,600
529,232
530,316
531,326
532,264
533,308
534,316
535,510
536,280
537,550
538,332
539,376
540,288
541,346
542,160
543,40
544,226
545,236
546,424
547,502
548,0
549,450
550,258
551,366
552,442
553,234
554,432
555,588
556,278
557,360
558,694
559,352
560,288
561,350
562,224
563,328
564,332
565,328
566,204
567,274
568,218
569,282
570,354
571,258
572,244
573,430
574,274
575,198
576,420
577,428
578,494
579,316
580,210
581,538
582,352
583,292
584,276
585,170
586,278
587,264
588,254
589,398
590,380
591,294
592,446
593,508
594,342
595,484
596,276
597,274
598,350
599,278
600,236
601,400
602,474
603,386
604,440
605,666
606,360
607,430
608,474
609,392
610,304
611,304
612,262
613,336
614,188
615,490
616,264
617,262
618,284
619,526
620,314
621,274
622,248
623,-60
624,244
625,280
626,294
627,358
628,440
629,490
630,340
631,682
632,306
633,396
634,354
635,472
636,260
637,366
638,458
639,296
640,220
641,418
642,568
643,248
644,262
645,314
646,316
647,348
648,344
649,410
650,316
651,100
652,320
653,224
654,252
655,280
656,328
657,204
658,306
659,310
660,212
661,580
662,404
663,320
664,404
665,268
666,272
667,326
668,334
669,296
670,420
671,374
672,232
673,510
674,490
675,302
676,344
677,304
678,332
679,350
680,330
681,304
682,412
683,374
684,240
685,266
686,348
687,244
688,286
689,252
690,280
691,-20
692,302
693,252
694,206
695,342
696,0
697,378
698,274
699,140
700,508
701,466
702,242
703,462
704,470
705,244
706,376
707,480
708,314
709,278
710,364
711,400
712,308
713,328
714,290
715,658
716,140
717,370
718,276
719,282
720,482
721,352
722,300
723,530
724,240
725,236
726,510
727,292
728,244
729,488
730,478
731,270
732,494
733,318
734,584
735,498
736,238
737,684
738,240
739,692
740,688
741,284
742,346
743,378
744,338
745,292
746,314
747,604
748,522
749,396
750,846
751,414
752,648
753,596
754,344
755,490
756,542
757,584
758,268
759,294
760,562
761,238
762,518
763,390
764,436
765,442
766,346
767,220
768,450
769,424
770,404
771,484
772,590
773,318
774,418
775,304
776,324
777,202
778,506
779,264
780,186
781,256
782,310
783,478
784,316
785,314
786,266
787,512
788,586
789,474
790,306
791,518
792,242
793,374
794,304
795,240
796,240
797,326
798,336
799,382
800,218
801,374
802,302
803,254
804,574
805,292
806,224
807,374
808,188
809,500
810,-60
811,496
812,254
813,258
814,100
815,528
816,400
817,296
818,296
819,634
820,358
821,506
822,278
823,234
824,-20
825,350
826,482
827,320
828,296
829,456
830,290
831,486
832,-40
833,358
834,580
835,504
836,0
837,250
838,362
839,282
840,494
841,598
842,282
843,254
844,362
845,314
846,372
847,490
848,636
849,312
850,524
851,510
852,534
853,280
854,322
855,220
856,262
857,308
858,558
859,362
860,332
861,286
862,440
863,514
864,354
865,290
866,276
867,398
868,298
869,488
870,370
871,408
872,400
873,258
874,584
875,612
876,246
877,274
878,384
879,468
880,228
881,254
882,192
883,356
884,674
885,456
886,282
887,590
888,384
889,498
890,562
891,100
892,352
893,500
894,284
895,354
896,320
897,326
898,542
899,308
900,252
901,250
902,306
903,524
904,486
905,518
906,464
907,254
908,704
909,502
910,296
911,342
912,336
913,202
914,652
915,500
916,494
917,272
918,218
919,338
920,228
921,286
922,346
923,490
924,252
925,290
926,590
