,score
0,872
1,500
2,660
3,544
4,644
5,1000
6,288
7,748
8,624
9,524
10,476
11,756
12,388
13,424
14,600
15,696
16,740
17,1052
18,648
19,628
20,884
21,564
22,460
23,748
24,628
25,376
26,772
27,696
28,552
29,468
30,316
31,1632
32,520
33,792
34,648
35,604
36,956
37,280
38,348
39,420
40,620
41,544
42,492
43,404
44,900
45,500
46,364
47,828
48,424
49,412
50,452
51,480
52,324
53,680
54,788
55,648
56,840
57,564
58,672
59,352
60,852
61,976
62,788
63,456
64,688
65,576
66,336
67,952
68,520
69,324
70,500
71,436
72,444
73,412
74,548
75,996
76,664
77,808
78,748
79,608
80,628
81,420
82,308
83,1200
84,532
85,732
86,644
87,828
88,388
89,540
90,528
91,324
92,472
93,1032
94,508
95,324
96,540
97,752
98,968
99,440
100,648
101,564
102,524
103,556
104,832
105,888
106,404
107,364
108,412
109,860
110,468
111,448
112,1044
113,420
114,1228
115,416
116,480
117,420
118,440
119,428
120,888
121,664
122,760
123,1412
124,864
125,472
126,428
127,460
128,500
129,452
130,744
131,536
132,984
133,376
134,616
135,448
136,732
137,648
138,644
139,532
140,336
141,440
142,620
143,468
144,276
145,388
146,468
147,260
148,556
149,732
150,708
151,844
152,752
153,576
154,680
155,472
156,568
157,468
158,616
159,492
160,644
161,764
162,488
163,556
164,1364
165,440
166,456
167,1720
168,564
169,348
170,720
171,1004
172,908
173,716
174,536
175,628
176,516
177,368
178,1188
179,964
180,444
181,856
182,648
183,596
184,592
185,672
186,368
187,712
188,520
189,724
190,520
191,424
192,968
193,340
194,1484
195,468
196,1132
197,464
198,416
199,700
200,1016
201,536
202,568
203,436
204,736
205,392
206,360
207,628
208,408
209,468
210,528
211,804
212,440
213,712
214,628
215,1016
216,580
217,512
218,572
219,560
220,772
221,464
222,352
223,444
224,428
225,388
226,616
227,412
228,512
229,432
230,772
231,496
232,568
233,1420
234,520
235,416
236,408
237,692
238,528
239,408
240,564
241,420
242,1684
243,252
244,764
245,588
246,672
247,216
248,472
249,788
250,1060
251,988
252,456
253,536
254,508
255,316
256,1404
257,756
258,460
259,504
260,464
261,368
262,512
263,572
264,440
265,1020
266,604
267,480
268,380
269,740
270,672
271,424
272,692
273,1212
274,964
275,668
276,472
277,992
278,528
279,568
280,580
281,380
282,468
283,368
284,392
285,336
286,588
287,720
288,1052
289,296
290,600
291,536
292,1196
293,536
294,756
295,1204
296,760
297,552
298,356
299,412
300,592
301,596
302,1076
303,408
304,328
305,576
