,score
0,188
1,216
2,256
3,180
4,220
5,248
6,148
7,144
8,308
9,260
10,208
11,180
12,108
13,244
14,176
15,216
16,180
17,256
18,284
19,160
20,212
21,224
22,224
23,112
24,192
25,272
26,256
27,228
28,148
29,184
30,368
31,48
32,88
33,200
34,220
35,180
36,136
37,184
38,148
39,156
40,204
41,192
42,232
43,180
44,132
45,184
46,356
47,184
48,84
49,204
50,160
51,176
52,248
53,104
54,188
55,144
56,176
57,176
58,148
59,236
60,216
61,356
62,172
63,164
64,228
65,0
66,208
67,112
68,164
69,168
70,264
71,196
72,228
73,260
74,248
75,168
76,48
77,164
78,216
79,208
80,-160
81,184
82,164
83,180
84,264
85,204
86,216
87,156
88,180
89,208
90,216
91,96
92,200
93,204
94,204
95,144
96,160
97,196
98,368
99,212
100,192
101,148
102,212
103,172
104,148
105,172
106,140
107,196
108,232
109,140
110,172
111,224
112,200
113,200
114,148
115,180
116,228
117,164
118,168
119,456
120,180
121,200
122,180
123,208
124,192
125,184
126,200
127,176
128,216
129,312
130,176
131,196
132,180
133,208
134,112
135,196
136,168
137,156
138,180
139,212
140,168
141,196
142,204
143,216
144,208
145,208
146,168
147,204
148,180
149,172
150,220
151,152
152,-80
153,188
154,220
155,208
156,208
157,232
158,176
159,184
160,208
161,228
162,192
163,212
164,396
165,172
166,212
167,200
168,172
169,244
170,200
171,216
172,216
173,256
174,116
175,204
176,172
177,196
178,332
179,172
180,132
181,136
182,268
183,208
184,208
185,216
186,236
187,164
188,352
189,220
190,40
191,244
192,284
193,192
194,196
195,220
196,248
197,176
198,196
199,92
200,208
201,168
202,208
203,212
204,180
205,212
206,204
207,204
208,168
209,232
210,216
211,180
212,140
213,136
214,176
215,244
216,192
217,204
218,172
219,176
220,212
221,200
222,216
223,80
224,192
225,224
226,216
227,272
228,208
229,0
230,216
231,172
232,212
233,200
234,168
235,184
236,104
237,196
238,200
239,256
240,220
241,168
242,144
243,192
244,172
245,200
246,116
247,168
248,184
249,192
250,140
251,176
252,192
253,204
254,108
255,196
256,212
257,188
258,160
259,108
260,188
261,112
262,140
263,200
264,192
265,216
266,124
267,204
268,76
269,204
270,252
271,168
272,204
273,184
274,236
275,232
276,212
277,176
278,208
279,212
280,140
281,204
282,192
283,196
284,192
285,152
286,196
287,296
288,184
289,216
290,220
291,204
292,0
293,212
294,220
295,224
296,216
297,188
298,216
299,220
300,220
301,212
302,188
303,160
304,200
305,212
306,224
307,208
308,220
309,168
310,276
311,156
312,132
313,196
314,220
315,208
316,208
317,172
318,240
319,104
320,180
321,220
322,44
323,164
324,216
325,172
326,184
327,140
328,228
329,196
330,200
331,328
332,392
333,140
334,184
335,88
336,284
337,196
338,80
339,236
340,196
341,208
342,220
343,148
344,216
345,108
346,208
347,164
348,204
349,208
350,180
351,192
352,232
353,196
354,172
355,192
356,152
357,216
358,128
359,0
360,184
361,124
362,196
363,212
364,212
365,204
366,112
367,276
368,184
369,204
370,172
371,376
372,208
373,128
374,184
375,184
376,156
377,324
378,76
379,212
380,204
381,88
382,152
383,188
384,148
385,120
386,200
387,164
388,172
389,148
390,152
391,332
392,224
393,204
394,340
395,188
396,164
397,188
398,180
399,208
400,264
401,188
402,196
403,108
404,172
405,172
406,216
407,224
408,292
409,184
410,168
411,248
412,120
413,192
414,300
415,120
416,192
417,296
418,152
419,180
420,112
421,160
422,184
423,332
424,184
425,344
426,208
427,228
428,268
429,152
430,212
431,232
432,144
433,136
434,156
435,208
436,200
437,212
438,76
439,148
440,192
441,204
442,144
443,52
444,176
445,244
446,216
447,260
448,216
449,140
450,196
451,152
452,340
453,184
454,204
455,172
456,168
457,180
458,212
459,232
460,84
461,312
462,276
463,172
464,192
465,196
466,212
467,156
468,208
469,212
470,232
471,252
472,176
473,-40
474,196
475,40
476,152
477,300
478,204
479,200
480,280
481,108
482,220
483,160
484,148
485,216
486,212
487,176
488,216
489,188
490,88
491,360
492,208
493,44
494,152
495,192
496,172
497,180
498,164
499,392
500,100
501,188
502,164
503,208
504,116
505,144
506,300
507,192
508,228
509,180
510,224
511,200
512,176
513,212
514,192
515,204
516,164
517,168
518,188
519,200
520,108
521,184
522,208
523,168
524,196
525,176
526,132
527,204
528,172
529,176
530,172
531,196
532,168
533,160
534,184
535,92
536,200
537,288
538,148
539,200
540,160
541,172
542,224
543,260
544,216
545,216
546,144
547,168
548,188
549,124
550,220
551,76
552,232
553,196
554,168
555,284
556,148
557,220
558,224
559,136
560,200
561,196
562,192
563,204
564,140
565,172
566,136
567,224
568,208
569,404
570,156
571,188
572,192
573,192
574,200
575,256
576,192
577,208
578,184
579,244
580,216
581,208
582,208
583,180
584,280
585,192
586,156
587,284
588,176
589,164
590,124
591,240
592,316
593,216
594,148
595,308
596,200
597,300
598,228
599,96
600,56
601,200
602,128
603,200
604,196
605,216
606,188
607,224
608,184
609,220
610,256
611,216
612,180
613,176
614,228
615,188
616,200
617,224
618,176
619,200
620,268
621,296
622,168
623,232
624,224
625,188
626,208
627,212
628,140
629,212
630,200
631,180
632,100
633,140
634,152
635,192
636,244
637,248
638,212
639,164
640,196
641,208
642,204
643,184
644,200
645,180
646,200
647,48
648,120
649,184
650,208
651,188
652,208
653,212
654,148
655,216
656,384
657,196
658,160
659,164
660,180
661,256
662,204
663,188
664,208
665,176
666,180
667,-120
668,236
669,116
670,184
671,212
672,268
673,176
674,180
675,168
676,188
677,192
678,208
679,220
680,156
681,112
682,332
683,200
684,176
685,188
686,244
687,148
688,132
689,264
690,184
691,196
692,216
693,204
694,176
695,0
696,160
697,104
698,216
699,304
700,324
701,244
702,168
703,152
704,200
705,184
706,260
707,196
708,244
709,152
710,188
711,180
712,200
713,204
714,188
715,216
716,156
717,204
718,208
719,216
720,164
721,192
722,204
723,152
724,232
725,156
726,228
727,76
728,220
729,160
730,188
731,204
732,308
733,220
734,260
735,156
736,164
737,184
738,208
739,224
740,224
741,216
742,100
743,188
744,212
745,200
746,88
747,220
748,228
749,260
750,200
751,208
752,140
753,132
754,196
755,192
756,204
757,196
758,204
759,200
760,212
761,152
762,152
763,208
764,148
765,144
766,208
767,204
768,200
769,116
770,228
771,208
772,148
773,220
774,184
775,204
776,220
777,84
778,112
779,120
780,188
781,272
782,220
783,208
784,220
785,184
786,232
787,252
788,232
789,212
790,344
791,216
792,204
793,224
794,352
795,256
796,180
797,168
798,376
799,180
800,168
801,212
802,228
803,212
804,136
805,192
806,180
807,268
808,220
809,204
810,236
811,216
812,196
813,248
814,204
815,196
816,228
817,128
818,212
819,184
820,172
821,196
822,156
823,148
824,192
825,212
826,188
827,336
828,244
829,192
830,192
831,236
832,200
833,192
834,180
835,212
836,204
837,212
838,40
839,252
840,216
841,168
842,216
843,180
844,192
845,208
846,196
847,220
848,188
849,184
850,224
851,192
852,168
853,176
854,136
855,224
856,280
857,196
858,196
859,212
860,176
861,260
862,208
863,164
864,200
865,252
866,276
867,212
868,220
869,196
870,220
871,208
872,208
873,200
874,260
875,132
876,212
877,188
878,108
879,228
880,300
881,128
882,200
883,204
884,232
885,212
886,392
887,140
888,160
889,212
890,184
891,208
892,184
893,180
894,212
895,224
896,176
897,0
898,180
899,180
900,184
901,184
902,180
903,236
904,192
905,200
906,220
907,208
908,188
909,152
910,168
911,224
912,144
913,204
914,216
915,224
916,248
917,208
918,176
919,188
920,216
921,188
922,216
923,196
924,200
925,180
926,200
927,216
928,212
929,172
930,220
931,204
932,144
933,132
934,324
935,252
936,304
937,220
938,208
939,196
940,232
941,220
942,260
943,208
944,244
945,216
946,180
947,172
948,176
949,172
950,208
951,192
952,164
953,208
954,236
955,172
956,512
957,208
958,196
959,220
960,188
