,score
0,120
1,-40
2,0
3,0
4,80
5,-80
6,60
7,40
8,0
9,0
10,0
11,-20
12,-20
13,-100
14,100
15,140
16,140
17,-20
18,-20
19,80
20,80
21,-60
22,-60
23,100
24,120
25,-80
26,100
27,-20
28,-20
29,40
30,-40
31,-60
32,60
33,80
34,-100
35,-20
36,-40
37,0
38,-40
39,20
40,-60
41,100
42,40
43,-20
44,0
45,0
46,-20
47,20
48,80
49,-40
50,-60
51,-80
52,-40
53,20
54,40
55,190
56,-60
57,40
58,20
59,100
60,20
61,-20
62,40
63,80
64,-60
65,60
66,200
67,60
68,-80
69,20
70,-40
71,-80
72,40
73,0
74,120
75,-20
76,20
77,-100
78,60
79,40
80,100
81,-80
82,-100
83,20
84,60
85,100
86,0
87,0
88,40
89,-60
90,160
91,202
92,-40
93,0
94,40
95,-100
96,-20
97,0
98,-60
99,80
100,100
101,140
102,-20
103,80
104,40
105,-80
106,20
107,0
108,0
109,-80
110,-20
111,0
112,40
113,80
114,196
115,80
116,0
117,40
118,60
119,0
120,-20
121,-80
122,140
123,-80
124,-20
125,40
126,-20
127,-20
128,140
129,-80
130,196
131,-100
132,80
133,-100
134,20
135,224
136,-20
137,-60
138,100
139,40
140,40
141,40
142,80
143,-80
144,-100
145,20
146,-40
147,0
148,120
149,222
150,20
151,-40
152,120
153,-40
154,60
155,140
156,-40
157,-60
158,-80
159,100
160,100
161,20
162,20
163,-100
164,-20
165,160
166,100
167,0
168,80
169,-20
170,100
171,40
172,100
173,-40
174,-80
175,60
176,40
177,192
178,60
179,40
180,100
181,-60
182,80
183,-60
184,40
185,20
186,-40
187,20
188,80
189,-60
190,-80
191,140
192,100
193,40
194,-60
195,60
196,120
197,20
198,60
199,40
200,-20
201,40
202,0
203,-80
204,80
205,60
206,40
207,-40
208,40
209,-60
210,0
211,0
212,60
213,20
214,-60
215,20
216,-40
217,194
218,140
219,40
220,-20
221,100
222,0
223,-20
224,40
225,-40
226,100
227,0
228,-20
229,188
230,-40
231,-80
232,40
233,100
234,-40
235,120
236,80
237,-20
238,-20
239,-40
240,-60
241,-20
242,-100
243,-60
244,40
245,-40
246,40
247,60
248,80
249,0
250,120
251,60
252,20
253,160
254,-60
255,120
256,-80
257,-80
258,-100
259,20
260,-60
261,100
262,-100
263,-60
264,-40
265,-20
266,-20
267,0
268,80
269,40
270,20
271,20
272,0
273,20
274,-40
275,-60
276,0
277,160
278,-40
279,0
280,60
281,60
282,0
283,160
284,140
285,0
286,0
287,0
288,-60
289,40
290,160
291,140
292,-40
293,-60
294,-60
295,-40
296,-80
297,-80
298,-20
299,-20
300,40
301,-20
302,-60
303,0
304,-20
305,20
306,60
307,100
308,160
309,184
310,-20
311,0
312,-40
313,0
314,-80
315,40
316,-40
317,80
318,-20
319,60
320,-20
321,-100
322,20
323,20
324,80
325,20
326,100
327,-60
328,0
329,140
330,20
331,-40
332,-40
333,-40
334,-60
335,-40
336,60
337,0
338,0
339,-20
340,0
341,-80
342,40
343,20
344,-40
345,60
346,-40
347,20
348,80
349,100
350,-40
351,-40
352,40
353,20
354,-60
355,-100
356,0
357,80
358,60
359,-60
360,80
361,0
362,80
363,40
364,20
365,160
366,-100
367,0
368,60
369,-60
370,-20
371,60
372,0
373,100
374,-20
375,20
376,-80
377,-40
378,100
379,-60
380,-80
381,40
382,120
383,-40
384,-80
385,-80
386,60
387,-80
388,-40
389,20
390,20
391,-60
392,80
393,-40
394,-40
395,0
396,60
397,60
398,-100
399,60
400,120
401,20
402,120
403,80
404,80
405,20
406,-60
407,40
408,-60
409,-20
410,60
411,160
412,60
413,-40
414,40
415,188
416,60
417,-100
418,-40
419,-60
420,-20
421,60
422,160
423,-100
424,-100
425,0
426,60
427,-20
428,-40
429,100
430,-60
431,20
432,-60
433,100
434,60
435,80
436,80
437,-40
438,-40
439,-20
440,40
441,-40
442,0
443,80
444,0
445,20
446,0
447,120
448,-20
449,120
450,20
451,-100
452,-20
453,60
454,40
455,100
456,0
457,-20
458,-60
459,100
460,60
461,-80
462,140
463,-20
464,-20
465,60
466,-20
467,120
468,80
469,60
470,0
471,100
472,120
473,-100
474,-80
475,-20
476,140
477,60
478,0
479,-40
480,20
481,20
482,0
483,20
484,0
485,-20
486,-100
487,-20
488,80
489,-60
490,20
491,-20
492,236
493,100
494,0
495,-20
496,160
497,20
498,160
499,120
500,-20
501,20
502,40
503,-80
504,-40
505,0
506,40
507,20
508,20
509,20
510,100
511,222
512,-60
513,0
514,100
515,0
516,-60
517,-20
518,-100
519,60
520,100
521,-40
522,-40
523,0
524,120
525,100
526,-60
527,0
528,60
529,40
530,20
531,-20
532,20
533,-60
534,0
535,60
536,-40
537,-20
538,-20
539,0
540,60
541,100
542,40
543,100
544,0
545,20
546,60
547,80
548,-40
549,-20
550,100
551,-80
552,-80
553,80
554,-100
555,20
556,20
557,-100
558,-60
559,-80
560,-40
561,-80
562,20
563,60
564,-20
565,-20
566,0
567,60
568,100
569,80
570,-60
571,-20
572,-40
573,-40
574,-40
575,-20
576,160
577,-100
578,40
579,60
580,-100
581,-80
582,190
583,60
584,120
585,-100
586,40
587,20
588,80
589,0
590,-60
591,-80
592,60
593,-20
594,160
595,0
596,-20
597,20
598,-60
599,-100
600,-40
601,-40
602,-40
603,-40
604,40
605,40
606,-60
607,20
608,20
609,-60
610,-40
611,-20
612,60
613,40
614,-40
615,100
616,-40
617,-20
618,-60
619,80
620,-40
621,-20
622,20
623,0
624,-60
625,-20
626,120
627,120
628,60
629,20
630,0
631,-60
632,-60
633,0
634,-20
635,-60
636,-20
637,100
638,40
639,40
640,120
641,100
642,100
643,0
644,-60
645,60
646,20
647,0
648,40
649,80
650,-60
651,20
652,160
653,40
654,120
655,-80
656,120
657,60
658,120
659,188
660,-60
661,-100
662,0
663,40
664,-40
665,-80
666,40
667,-20
668,-40
669,100
670,20
671,140
672,20
673,-20
674,20
675,140
676,20
677,40
678,-60
679,20
680,80
681,-60
682,-80
683,20
684,0
685,0
686,100
687,0
688,40
689,-80
690,-20
691,100
692,60
693,-60
694,20
695,20
696,-80
697,-100
698,0
699,140
700,40
701,-60
702,140
703,-80
704,-20
705,40
706,120
707,100
708,20
709,120
710,-20
711,80
712,20
713,20
714,140
715,120
716,100
717,140
718,100
719,-100
720,0
721,40
722,0
723,20
724,120
725,100
