,score
0,-60
1,-80
2,-20
3,-20
4,-40
5,-40
6,-40
7,-40
8,-80
9,-60
10,-80
11,-40
12,-60
13,-80
14,-40
15,0
16,-60
17,-80
18,-40
19,-20
20,-60
21,-20
22,-20
23,-60
24,-20
25,-20
26,-20
27,-20
28,-40
29,-40
30,-60
31,-40
32,-40
33,0
34,-40
35,20
36,-80
37,-60
38,-60
39,-40
40,-60
41,-80
42,-80
43,-40
44,-60
45,-40
46,-60
47,-60
48,-80
49,-60
50,-80
51,-60
52,-80
53,20
54,-20
55,-40
56,-60
57,-60
58,-80
59,-20
60,-40
61,-40
62,0
63,-60
64,-60
65,-40
66,-20
67,-20
68,20
69,-40
70,-40
71,-40
72,-60
73,0
74,0
75,0
76,-40
77,-20
78,-60
79,-20
80,-80
81,-40
82,-40
83,0
84,-80
85,-40
86,-40
87,-60
88,-20
89,20
90,-20
91,-60
92,-60
93,-60
94,-60
95,-20
96,-80
97,-60
98,0
99,-20
100,-40
101,-60
102,-40
103,-40
104,20
105,-40
106,20
107,-80
108,-60
109,20
110,-40
111,-20
112,-40
113,-20
114,-20
115,0
116,-20
117,-40
118,-20
119,-60
120,-40
121,0
122,-80
123,-40
124,-20
125,-20
126,-60
127,-20
128,-40
129,0
130,0
131,-20
132,-40
133,-60
134,-20
135,-40
136,20
137,-40
138,-40
139,-40
140,-20
141,-40
142,-80
143,-20
144,-20
145,-80
146,-20
147,-20
148,-40
149,-20
150,-80
151,-20
152,0
153,0
154,-80
155,-40
156,-60
157,-60
158,-60
159,-60
160,-80
161,-80
162,20
163,-40
164,0
165,20
166,-20
167,20
168,-60
169,-40
170,-20
171,-40
172,-80
173,-20
174,-40
175,-40
176,-20
177,-60
178,-100
179,-100
180,-60
181,-40
182,-80
183,20
184,-40
185,0
186,-40
187,-20
188,-60
189,0
190,-40
191,-40
192,40
193,0
194,20
195,-80
196,-60
197,-40
198,20
199,0
200,0
201,-40
202,-20
203,-40
204,-40
205,-40
206,0
207,0
208,20
209,-40
210,-20
211,-20
212,-80
213,-80
214,-20
215,-40
216,-60
217,-40
218,-20
219,-20
220,-100
221,0
222,-40
223,-40
224,0
225,-60
226,-60
227,-60
228,-80
229,0
230,-20
231,-40
232,20
233,-40
234,-60
235,-40
236,-40
237,-20
238,0
239,-20
240,-20
241,-60
242,40
243,-60
244,-40
245,-80
246,20
247,-40
248,-40
249,0
250,-60
251,-20
252,-40
253,-60
254,-60
255,-20
256,0
257,-60
258,-40
259,20
260,0
261,-40
262,-20
263,20
264,-20
265,-40
266,0
267,0
268,-40
269,-40
270,0
271,-40
272,-60
273,-20
274,-60
275,-20
276,-60
277,-80
278,-40
279,-60
280,-20
281,0
282,-40
283,-40
284,-80
285,-20
286,-20
287,-40
288,-40
289,-40
290,0
291,-40
292,-60
293,0
294,-20
295,0
296,20
297,-80
298,-40
299,-20
300,-40
301,0
302,-100
303,-40
304,-60
305,-60
306,-80
307,-80
308,0
309,-60
310,-40
311,-40
312,-40
313,-20
314,0
315,-20
316,-60
317,-20
318,-20
319,-80
320,-40
321,-60
322,-20
323,-20
324,0
325,-80
326,-20
327,-80
328,0
329,-40
330,0
331,-60
332,40
333,-40
334,0
335,20
336,0
337,-20
338,0
339,-20
340,-20
341,0
342,0
343,-20
344,-80
345,-40
346,-20
347,-60
348,-80
349,-40
350,-60
351,-20
352,-100
353,0
354,40
355,-60
356,20
357,-60
358,-20
359,-20
360,-20
361,-40
362,-20
363,0
364,-20
365,-60
366,-40
367,-40
368,0
369,-40
370,-20
371,-40
372,-60
373,0
374,-40
375,-40
376,-40
377,-40
378,-40
379,-20
380,-20
381,-40
382,0
383,-20
384,-40
385,-40
386,-20
387,-40
388,-20
389,-40
390,-60
391,-20
392,-60
393,-40
394,-20
395,-60
396,-20
397,-60
398,-40
399,-40
400,66
401,0
402,-60
403,-60
404,0
405,-80
406,-20
407,-20
408,0
409,20
410,-20
411,20
412,-40
413,0
414,-40
415,-60
416,20
417,-60
418,-20
419,0
420,-60
421,-20
422,-60
423,0
424,20
425,-60
426,-20
427,0
428,0
429,0
430,-20
431,-20
432,-40
433,0
434,0
435,-20
436,-60
437,-20
438,0
439,0
440,-20
441,-40
442,-40
443,0
444,-20
445,-40
446,-40
447,-60
448,-40
449,0
450,-20
451,20
452,-60
453,-20
454,-40
455,-40
456,-20
457,-20
458,-40
459,-60
460,-40
461,0
462,0
463,-40
464,0
465,-40
466,20
467,-60
468,0
469,0
470,-40
471,-20
472,-40
473,20
474,-20
475,-60
476,-20
477,0
478,-20
479,-20
480,-20
481,-40
482,-40
483,-20
484,-80
485,20
486,-20
487,-80
488,-60
489,-20
490,-20
491,-20
492,-20
493,-40
494,0
495,-60
496,-40
497,-20
498,-20
499,0
500,0
501,-20
502,-80
503,-80
504,0
505,0
506,-20
507,-80
508,-40
509,20
510,-40
511,-60
512,-20
513,-20
514,0
515,20
516,-20
517,0
518,-40
519,-60
520,-100
521,-60
522,-60
523,-20
524,0
525,-60
526,-40
527,-40
528,-20
529,20
530,-60
531,-20
532,-20
533,0
534,-40
535,-40
536,-20
537,-40
538,-40
539,20
540,0
541,20
542,0
543,-20
544,-60
545,-20
546,-40
547,0
548,0
549,-20
550,-20
551,-40
552,-40
553,-40
554,-20
555,-20
556,0
557,20
558,-20
559,-20
560,-40
561,-40
562,-40
563,-20
564,-40
565,-40
566,-40
567,20
568,0
569,-40
570,-20
571,-20
572,-40
573,-60
574,-60
575,-80
576,-40
577,0
578,0
579,-20
580,0
581,-40
582,-40
583,-40
584,-20
585,0
586,-20
587,-40
588,-60
589,-40
590,-60
591,0
592,0
593,-20
594,20
595,-20
596,-40
597,-80
598,-40
599,-60
600,-40
601,-20
602,-20
603,-20
604,20
605,20
606,-60
607,-20
608,0
609,20
610,-20
611,-40
612,-20
613,-40
614,-20
615,-20
616,-80
617,-20
618,20
619,0
620,0
621,20
622,0
623,-20
624,-80
625,0
626,-40
627,-20
628,-20
629,-60
630,20
631,-20
632,-60
633,0
634,-20
635,20
636,-60
637,-40
638,-60
639,0
640,-60
