,score
673,-60
674,-80
675,20
676,0
677,0
678,-20
679,-20
680,-60
681,0
682,-80
683,-20
684,-80
685,-80
686,0
687,-20
688,-20
689,-100
690,-40
691,-40
692,-60
693,-40
694,-40
695,-20
696,0
697,-40
698,-40
699,-20
700,-20
701,-40
702,-40
703,-60
704,-20
705,40
706,-20
707,0
708,0
709,-100
710,-80
711,-20
712,-60
713,0
714,40
715,-60
716,-40
717,0
718,-40
719,-20
720,40
721,-80
722,-20
723,-40
724,20
725,-40
726,-20
727,-80
728,-40
729,-40
730,-20
731,-40
732,-60
733,0
734,-40
735,-20
736,-20
737,-80
738,20
739,-20
740,0
741,-40
742,-40
743,20
744,0
745,-80
746,0
747,-40
748,60
749,-60
750,-40
751,-40
752,20
753,20
754,-20
755,0
756,0
757,0
758,-40
759,-20
760,-60
761,-20
762,-20
763,-60
764,20
765,-20
766,0
767,20
768,0
769,-80
770,-20
771,40
772,0
773,-40
774,0
775,-20
776,-20
777,-40
778,-20
779,-20
780,-100
781,-20
782,-20
783,-20
784,-40
785,-40
786,-80
787,0
788,-60
789,-20
790,-40
791,-40
792,-40
793,-20
794,-40
795,0
796,-20
797,-20
798,-20
799,-20
800,-60
801,-60
802,-80
803,0
804,0
805,-40
806,-60
807,-40
808,-20
809,20
810,-20
811,20
812,0
813,0
814,-40
815,-60
816,-20
817,0
818,40
819,-60
820,40
821,-20
822,-20
823,20
824,0
825,-40
826,80
827,-60
828,-20
829,0
830,-60
831,-80
832,20
833,0
834,-40
835,-60
836,-40
837,-60
838,-40
839,-20
840,-100
841,-80
842,-20
843,20
844,-60
845,40
846,-20
847,-40
848,0
849,-20
850,-40
851,-20
852,-40
853,-40
854,-20
855,-40
856,-100
857,-80
858,-40
859,0
860,-80
861,20
862,-60
863,-40
864,0
865,0
866,-80
867,-60
868,-40
869,20
870,-60
871,-60
872,-80
873,0
874,-40
875,40
876,-80
877,-20
878,-20
879,0
880,0
881,-40
882,-40
883,-60
884,-20
885,20
886,0
887,-40
888,0
889,-60
890,-40
891,-20
892,-20
893,-20
894,-20
895,-80
896,-80
897,-20
898,-20
899,-60
900,0
901,-40
902,0
903,-40
904,-80
905,0
906,-20
907,-20
908,0
