,score
674,-80
675,40
676,20
677,-60
678,0
679,-80
680,0
681,-100
682,-20
683,-40
684,20
685,-60
686,-20
687,20
688,0
689,-60
690,-80
691,-40
692,0
693,20
694,20
695,20
696,-40
697,-80
698,-40
699,-20
700,-40
701,-80
702,20
703,-20
704,-40
705,-40
706,-60
707,20
708,-20
709,-40
710,0
711,0
712,0
713,-20
714,-20
715,0
716,-60
717,-40
718,-20
719,-60
720,-40
721,20
722,0
723,0
724,-40
725,-40
726,40
727,0
728,-80
729,-20
730,-40
731,-40
732,-20
733,-20
734,-20
735,-40
736,0
737,-40
738,40
739,-40
740,20
741,0
742,0
743,0
744,0
745,-40
746,-40
747,-40
748,-20
749,-20
750,-60
751,20
752,0
753,-20
754,0
755,0
756,-20
757,0
758,-40
759,-20
760,-20
761,0
762,0
763,-20
764,-40
765,20
766,20
767,-20
768,-40
769,20
770,20
771,-60
772,-80
773,-60
774,-20
775,20
776,-60
777,20
778,0
779,20
780,-40
781,-40
782,-20
783,20
784,20
785,-20
786,0
787,-80
788,-40
789,0
790,-40
791,-40
792,0
793,0
794,-60
795,-40
796,-60
797,-20
798,-60
799,-20
800,0
801,20
802,0
803,-20
804,-60
805,-20
806,-60
807,-60
808,-60
809,-40
810,-20
811,-60
812,-20
813,0
814,0
815,-20
816,40
817,-20
818,0
819,0
820,0
821,-60
822,20
823,20
824,0
825,-40
826,-80
827,-20
828,20
829,0
830,-20
831,-60
832,20
833,0
834,-20
835,-40
836,-20
837,-60
838,-20
839,-40
840,0
841,-20
842,-40
843,-40
844,-40
845,-40
846,-60
847,-60
848,-60
849,-40
850,-20
851,-40
852,-40
853,-20
854,0
855,-20
856,-20
857,-60
858,0
859,-20
860,-40
861,-40
862,40
863,-20
864,-20
865,40
866,-40
867,-20
868,-40
869,-40
870,-40
871,20
872,-40
873,-60
874,-40
875,-60
876,-20
877,-20
878,0
879,0
880,-40
881,-20
882,-20
883,20
884,20
885,0
886,0
887,0
888,20
889,-60
890,-20
891,-20
892,-60
893,0
894,0
895,-60
896,-40
897,-20
898,20
899,-40
900,0
901,0
902,-20
903,-20
904,-20
905,-80
906,20
907,0
908,-20
909,-20
910,-20
911,0
912,-60
913,-40
914,-80
915,0
916,-20
917,-20
918,-60
919,-20
920,0
921,20
922,-60
923,0
924,-60
925,0
926,0
927,0
928,0
929,40
930,-20
931,-40
932,-20
933,-40
934,-60
935,0
936,0
937,0
938,0
939,-40
940,-80
941,0
942,-40
943,-40
944,0
945,-20
946,-40
947,-20
948,-20
949,-20
950,0
951,-40
952,0
953,40
954,-20
955,20
956,-40
957,-20
958,40
959,0
960,-60
961,-60
962,20
963,20
964,-40
965,-20
966,-80
967,-20
968,-40
969,40
970,-20
971,-40
972,-20
973,-40
974,40
975,-40
976,-40
977,-20
978,40
979,-20
980,-20
981,-60
982,-40
983,0
984,40
985,-40
986,-60
987,-40
988,-40
989,40
990,-80
991,-40
992,-60
993,-60
994,-40
995,-20
996,20
997,-40
998,-60
999,0
