,score
0,-60
1,-20
2,-40
3,-80
4,-20
5,-20
6,-60
7,-40
8,-20
9,-20
10,-40
11,-100
12,-20
13,-60
14,-20
15,-20
16,-40
17,-20
18,-60
19,-60
20,-40
21,-20
22,-40
23,-40
24,0
25,0
26,-60
27,-60
28,-40
29,-80
30,-80
31,-80
32,-40
33,-20
34,-40
35,0
36,-60
37,-20
38,-40
39,-20
40,-20
41,-40
42,-80
43,-20
44,-60
45,-20
46,-40
47,-40
48,-40
49,-40
50,-20
51,-80
52,-20
53,-20
54,-60
55,-80
56,-40
57,-60
58,0
59,-60
60,42
61,0
62,-20
63,0
64,-40
65,-40
66,-40
67,-80
68,-40
69,0
70,0
71,-40
72,-20
73,-60
74,-80
75,82
76,-40
77,-40
78,-60
79,-80
80,-80
81,-20
82,-40
83,-40
84,-60
85,-20
86,-20
87,-20
88,-40
89,0
90,-40
91,-60
92,0
93,-60
94,-40
95,-20
96,-40
97,0
98,-40
99,-100
100,-20
101,-40
102,0
103,0
104,-40
105,-40
106,-40
107,-80
108,-80
109,-20
110,-60
111,-60
112,-80
113,-20
114,-20
115,-20
116,-20
117,0
118,-60
119,-20
120,-20
121,-40
122,-20
123,-20
124,-40
125,-60
126,0
127,-40
128,-20
129,-40
130,-20
131,-20
132,-100
133,0
134,-20
135,-20
136,-80
137,94
138,-80
139,0
140,-60
141,-40
142,-20
143,-20
144,-60
145,-80
146,-40
147,-60
148,-60
149,-80
150,-20
151,-60
152,-60
153,-40
154,-40
155,-20
156,-20
157,-20
158,-40
159,-60
160,-40
161,-20
162,-60
163,-20
164,-60
165,-40
166,-20
167,-60
168,0
169,-20
170,-60
171,-60
172,-20
173,-20
174,-60
175,-80
176,-40
177,-40
178,-60
179,-60
180,-60
181,0
182,-40
183,-60
184,-40
185,-40
186,-60
187,-40
188,-40
189,0
190,0
191,0
192,-20
193,-40
194,-40
195,-20
196,-60
197,-40
198,-80
199,-40
200,-40
201,-40
202,-60
203,-80
204,-60
205,-40
206,-60
207,-60
208,-60
209,-20
210,-40
211,-60
212,-20
213,-60
214,-20
215,-40
216,-60
217,-40
218,-40
219,-40
220,-20
221,-40
222,-60
223,-60
224,-40
225,-40
226,-20
227,-60
228,-40
229,0
230,-60
231,-20
232,-20
233,-20
234,-40
235,-20
236,-20
237,0
238,-60
239,-40
240,-40
241,-40
242,-20
243,-40
244,0
245,0
246,-60
247,-40
248,-20
249,-40
250,-20
251,0
252,-40
253,-20
254,-60
255,-40
256,-60
257,-80
258,-40
259,0
260,-40
261,-20
262,-80
263,-60
264,-20
265,-40
266,0
267,0
268,-40
269,-20
270,-20
271,-20
272,-60
273,-60
274,-20
275,-80
276,-40
277,-80
278,-40
279,-40
280,-40
281,-60
282,-40
283,-60
284,-40
285,-60
286,-20
287,-20
288,0
289,0
290,-20
291,-40
292,70
293,-60
294,-20
295,-60
296,-20
297,-60
298,46
299,-60
300,-20
301,-40
302,-60
303,-80
304,-20
305,-40
306,-40
307,-40
308,-20
309,-20
310,-40
311,0
312,-20
313,-60
314,-40
315,-60
316,-40
317,-40
318,-20
319,-60
320,-40
321,0
322,-40
323,-20
324,-20
325,0
326,-40
327,-60
328,-20
329,-60
330,0
331,-60
332,-40
333,-20
334,0
335,-40
336,-40
337,-80
338,-40
339,-80
340,-80
341,-40
342,-40
343,-60
344,-20
345,0
346,0
347,-60
348,-40
349,-40
350,-20
351,-40
352,-60
353,0
354,-20
355,-80
356,-40
357,-20
358,-40
359,-100
360,-20
361,-80
362,-40
363,-60
364,0
365,-20
366,-80
367,-20
368,-60
369,-20
370,-40
371,-100
372,-60
373,40
374,0
375,-40
376,0
377,-60
378,-60
379,-20
380,-40
381,-40
382,-40
383,-40
384,-60
385,-80
386,0
387,-40
388,-20
389,-40
390,-20
391,-80
392,-20
393,-20
394,-40
395,-40
396,-40
397,-60
398,-20
399,-40
400,-40
401,-40
402,0
403,-60
404,-40
405,-40
406,0
407,0
408,0
409,-20
410,-40
411,-80
412,-60
413,0
414,-80
415,-20
416,-60
417,0
418,-60
419,-80
420,-60
421,-60
422,-60
423,-20
424,-20
425,-60
426,-20
427,0
428,0
429,-40
430,-40
431,-40
432,-20
433,-20
434,-40
435,-60
436,-40
437,-80
438,-20
439,-20
440,-40
441,42
442,-40
443,-40
444,-40
445,-80
446,0
447,-60
448,-60
449,-20
450,-60
451,-40
452,-40
453,58
454,-20
455,-40
456,-20
457,-40
458,-80
459,-40
460,-60
461,-20
462,0
463,-60
464,-60
465,-20
466,-20
467,-40
468,-40
469,-40
470,-40
471,-60
472,80
473,0
474,-20
475,0
476,-20
477,-40
478,-40
479,-80
480,48
481,-40
482,-40
483,0
484,-60
485,-20
486,0
487,-20
488,-40
489,-40
490,-20
491,-60
492,0
493,-60
494,-40
495,-40
496,-20
497,-60
498,-40
499,-20
500,38
501,0
502,-20
503,-20
504,0
505,-20
506,-40
507,48
508,-40
509,-20
510,0
511,-20
512,-60
513,-40
514,0
515,-20
516,60
517,-40
518,0
519,-60
520,-60
521,-20
522,-40
523,-20
524,-20
525,-40
526,-40
527,-20
528,-60
529,0
530,-20
531,-40
532,-60
533,-40
534,-20
535,-20
536,0
537,26
538,-40
539,-20
540,-60
541,-60
542,-60
543,0
544,-60
545,0
546,-60
547,-20
548,-60
549,0
550,-40
551,-40
552,-40
553,0
554,-20
555,-20
556,0
557,-60
558,0
559,-40
560,-20
561,-40
562,-20
563,-40
564,-20
565,-20
566,-20
567,-40
568,34
569,-20
570,0
571,-60
572,-60
573,-80
574,46
575,-20
576,-20
577,26
578,-20
