,score
0,681
1,1062
2,417
3,285
4,453
5,393
6,402
7,-120
8,501
9,303
10,-150
11,294
12,717
13,390
14,489
15,843
16,555
17,333
18,459
19,480
20,519
21,900
22,363
23,459
24,639
25,486
26,546
27,681
28,252
29,375
30,438
31,540
32,489
33,618
34,471
35,522
36,372
37,408
38,735
39,357
40,417
41,477
42,747
43,297
44,519
45,474
46,780
47,540
48,381
49,246
50,351
51,432
52,390
53,789
54,423
55,441
56,468
57,297
58,549
59,384
60,780
61,546
62,417
63,591
64,348
65,240
66,438
67,477
68,738
69,678
70,882
71,696
72,261
73,369
74,465
75,324
76,447
77,390
78,438
79,537
80,522
81,300
82,291
83,645
84,534
85,360
86,621
87,981
88,747
89,393
90,375
91,405
92,306
93,618
94,513
95,528
96,1122
97,375
98,819
99,351
100,396
101,363
102,342
103,999
104,327
105,588
106,699
107,-60
108,540
109,330
110,489
111,351
112,318
113,891
114,696
115,411
116,558
117,549
118,297
119,549
120,303
121,432
122,438
123,258
124,309
125,297
126,912
127,798
128,432
129,585
130,603
131,867
132,291
133,459
134,456
135,447
136,636
137,366
138,507
139,546
140,618
141,342
142,522
143,327
144,402
145,315
146,714
147,351
148,444
149,474
150,315
151,168
152,285
153,402
154,321
155,270
156,522
157,507
158,336
159,411
160,381
161,468
162,669
163,738
164,522
165,198
166,447
167,822
168,285
169,306
170,474
171,516
172,399
173,447
174,411
175,321
176,471
177,348
178,882
179,456
180,675
181,972
182,246
183,732
184,477
185,588
186,591
187,624
188,399
189,504
190,405
191,378
192,624
193,312
194,342
195,393
196,336
197,294
198,681
199,516
200,330
201,636
202,459
203,288
204,417
205,171
206,387
207,426
208,555
209,387
210,399
211,762
212,516
213,441
214,285
215,1017
216,351
217,657
218,513
219,495
220,570
221,426
222,390
223,399
224,570
225,309
226,444
227,321
228,390
229,504
230,630
231,372
232,267
233,369
234,744
235,309
236,444
237,372
238,252
239,384
240,612
241,270
242,699
243,261
244,528
245,294
246,627
247,387
248,399
249,837
250,378
251,1041
252,351
253,543
254,408
255,384
256,408
257,729
258,417
259,312
260,600
261,528
262,429
263,336
264,822
265,816
266,552
267,549
268,60
269,693
270,249
271,546
272,303
273,489
274,729
275,246
276,408
277,354
278,498
279,483
280,297
281,795
282,366
283,492
284,399
285,720
286,456
287,744
288,384
289,378
290,873
291,321
292,396
293,456
294,447
295,645
296,420
297,642
298,549
299,495
300,351
301,546
302,357
303,507
304,396
305,450
306,957
307,474
308,402
309,432
310,801
311,318
312,555
313,330
314,897
315,306
316,447
317,333
318,468
319,342
320,402
321,552
322,300
323,351
324,327
325,444
326,522
327,393
328,495
329,1251
330,435
331,219
332,507
333,426
334,393
335,546
336,861
337,252
338,438
339,345
340,540
341,30
342,549
343,519
344,510
345,399
346,306
347,387
348,396
349,381
350,612
351,513
352,726
353,432
354,429
355,828
356,573
357,216
358,333
359,495
360,657
361,321
362,567
363,486
364,579
365,549
366,393
367,396
368,474
369,303
370,489
371,738
372,996
373,579
374,510
375,120
376,396
377,435
378,237
379,519
380,453
381,210
382,507
383,411
384,477
385,90
386,783
387,321
388,657
389,396
390,756
391,444
392,429
393,399
394,465
395,717
396,351
397,522
398,378
399,324
400,588
401,1056
402,378
403,297
404,624
405,345
406,543
407,678
408,711
409,348
410,342
411,744
412,315
413,522
414,198
415,396
416,801
417,468
418,369
419,531
420,360
421,315
422,456
423,423
424,510
425,510
426,399
427,636
428,519
429,663
430,309
431,690
432,363
433,360
434,357
435,210
436,351
437,378
438,795
439,333
440,243
441,462
442,420
443,297
444,402
445,525
446,546
447,525
448,627
449,282
450,396
451,381
452,435
453,411
454,465
455,561
456,462
457,366
458,1056
459,387
460,546
461,720
462,516
463,438
464,306
465,852
466,612
467,687
468,297
469,654
470,354
471,462
472,195
473,378
474,441
475,489
476,180
477,624
478,744
479,390
480,1026
481,411
482,933
483,381
484,744
485,417
486,405
487,573
488,276
489,273
490,363
491,261
492,741
493,447
494,855
495,-90
496,645
497,336
498,351
499,453
500,411
501,402
502,399
503,348
504,402
505,336
506,396
507,669
508,375
509,432
510,381
511,318
512,360
513,738
514,471
515,879
516,498
517,303
518,450
519,378
520,324
521,867
522,735
523,825
524,351
525,549
526,504
527,747
528,546
529,522
530,333
531,300
532,432
533,396
534,561
535,393
536,225
537,471
538,306
539,243
540,261
541,336
542,420
543,750
544,294
545,225
546,630
547,393
548,360
549,342
550,423
551,837
552,459
553,321
554,498
555,552
556,399
557,579
558,765
559,417
560,540
561,609
562,369
563,297
564,408
565,480
566,585
567,294
568,495
569,456
570,522
571,777
572,327
573,426
574,495
575,732
576,528
577,1038
578,546
579,282
580,675
581,561
582,924
583,399
584,840
585,387
586,432
587,429
588,360
589,474
590,510
591,345
592,381
593,309
594,420
595,390
596,411
597,483
598,501
599,747
600,777
601,321
602,312
603,561
604,306
605,456
606,462
607,735
608,414
609,297
610,501
611,396
612,312
613,288
614,393
615,375
616,402
617,468
618,396
619,270
620,342
621,474
622,681
623,429
624,897
625,240
626,492
627,735
628,642
629,531
630,402
631,543
632,528
633,255
634,837
635,447
636,333
637,504
638,330
639,387
640,357
641,387
642,894
643,558
644,612
645,591
646,408
647,372
648,450
649,444
650,456
651,759
652,489
653,534
654,492
655,423
656,381
657,363
658,456
659,366
660,411
661,354
662,1017
663,366
664,522
665,498
666,336
667,369
668,384
669,399
670,525
671,723
672,375
673,708
674,669
675,315
676,420
677,426
678,900
679,318
680,519
681,612
682,351
683,711
684,423
685,495
686,372
687,414
688,306
689,408
690,339
691,372
692,441
693,273
694,429
695,456
696,507
697,429
698,588
699,462
700,372
701,417
702,468
703,405
704,471
705,300
706,483
707,360
708,795
709,501
710,633
711,480
712,708
713,306
714,471
715,366
716,783
717,453
718,327
719,270
720,384
721,312
722,585
723,258
724,501
725,333
726,618
727,549
728,606
729,447
730,573
731,249
732,759
733,645
734,396
735,750
736,444
737,432
738,423
739,624
740,756
741,306
742,618
743,438
744,573
745,465
746,873
747,693
748,501
749,327
750,399
751,240
752,405
753,624
754,735
755,420
756,429
757,384
758,855
759,543
760,999
761,450
762,492
763,483
764,429
765,363
766,267
767,348
768,387
769,351
770,249
771,420
772,381
773,438
774,369
775,351
776,630
777,393
778,462
779,681
780,309
781,372
782,312
783,711
784,831
785,1047
786,291
787,402
788,288
789,345
790,279
791,891
792,363
793,546
794,645
795,255
796,555
797,567
798,1251
799,471
800,519
801,255
802,408
803,591
804,393
805,270
806,633
807,402
