,score
782,602
783,550
784,380
785,606
786,1108
787,504
788,484
789,340
790,300
791,602
792,760
793,492
794,588
795,932
796,886
797,716
798,722
799,550
800,382
801,546
802,458
803,436
804,420
805,458
806,558
807,424
808,736
809,646
810,180
811,458
812,506
813,408
814,280
815,526
816,478
817,140
818,1010
819,634
820,594
821,502
822,280
823,680
824,588
825,260
826,880
827,710
828,448
829,60
830,220
831,672
832,964
833,452
834,598
835,100
836,456
837,522
838,940
839,866
840,260
841,482
842,542
843,752
844,410
845,600
846,578
847,862
848,300
849,500
850,592
851,422
852,140
853,590
854,552
855,824
856,600
857,1086
858,410
859,614
860,554
861,486
862,522
863,320
864,468
865,558
866,400
867,550
868,360
869,378
870,-20
871,974
872,260
873,730
874,494
875,340
876,1084
877,180
878,552
879,750
880,446
881,240
882,434
883,468
884,900
885,562
886,560
887,496
888,462
889,538
890,392
891,604
892,426
893,528
894,548
895,100
896,524
897,510
898,460
899,500
900,644
901,726
902,486
903,434
904,552
905,432
906,954
907,524
908,508
909,640
910,380
911,472
912,842
913,954
914,736
915,340
916,200
917,320
918,504
919,722
920,726
921,844
922,710
923,782
924,674
925,0
926,484
927,448
928,660
929,532
930,580
931,460
932,388
933,400
934,810
935,622
936,508
937,60
938,562
939,604
940,452
941,838
942,906
943,434
944,960
945,160
946,992
947,604
948,392
949,504
950,488
951,480
952,618
953,100
954,400
955,478
956,470
957,834
958,804
959,450
960,856
961,478
962,442
963,582
964,734
965,710
966,432
967,458
968,528
969,434
970,568
971,836
972,470
973,1076
974,100
975,692
976,488
977,452
978,240
979,526
980,474
981,280
982,710
983,396
984,486
985,476
986,340
987,474
988,786
989,658
990,676
991,416
992,220
993,428
994,618
995,666
996,786
997,400
998,480
999,1084
