,score
0,398
1,290
2,412
3,400
4,520
5,200
6,302
7,382
8,400
9,272
10,676
11,676
12,238
13,250
14,484
15,256
16,0
17,270
18,228
19,340
20,310
21,266
22,60
23,254
24,682
25,228
26,246
27,266
28,238
29,330
30,432
31,0
32,534
33,226
34,706
35,350
36,316
37,306
38,464
39,326
40,276
41,160
42,290
43,302
44,222
45,276
46,318
47,224
48,236
49,430
50,-20
51,450
52,422
53,60
54,326
55,460
56,280
57,342
58,500
59,580
60,286
61,40
62,620
63,286
64,210
65,370
66,336
67,234
68,306
69,274
70,294
71,340
72,204
73,308
74,484
75,332
76,414
77,286
78,696
79,304
80,120
81,210
82,252
83,292
84,228
85,282
86,350
87,332
88,610
89,452
90,258
91,554
92,290
93,300
94,440
95,506
96,248
97,234
98,342
99,276
100,316
101,240
102,354
103,436
104,240
105,474
106,266
107,900
108,500
109,652
110,294
111,-100
112,262
113,242
114,254
115,316
116,414
117,294
118,316
119,0
120,348
121,486
122,310
123,260
124,252
125,250
126,306
127,468
128,274
129,0
130,372
131,336
132,208
133,280
134,480
135,234
136,266
137,348
138,426
139,230
140,388
141,318
142,390
143,336
144,260
145,342
146,270
147,558
148,232
149,284
150,284
151,424
152,408
153,256
154,306
155,388
156,352
157,248
158,362
159,234
160,0
161,684
162,538
163,356
164,228
165,546
166,224
167,462
168,372
169,526
170,412
171,492
172,230
173,442
174,384
175,522
176,488
177,516
178,490
179,226
180,476
181,458
182,308
183,396
184,590
185,600
186,246
187,296
188,360
189,272
190,358
191,302
192,218
193,572
194,468
195,420
196,322
197,298
198,468
199,210
200,436
201,490
202,284
203,302
204,778
205,476
206,340
207,290
208,314
209,274
210,388
211,336
212,430
213,268
214,424
215,792
216,418
217,430
218,292
219,484
220,380
221,398
222,282
223,428
224,404
225,282
226,354
227,548
228,290
229,630
230,582
231,60
232,694
233,60
234,252
235,414
236,364
237,322
238,456
239,310
240,366
241,416
242,264
243,366
244,260
245,292
246,598
247,394
248,354
249,316
250,276
251,372
252,484
253,300
254,196
255,352
256,594
257,366
258,570
259,354
260,400
261,378
262,508
263,316
264,442
265,236
266,290
267,364
268,376
269,358
270,226
271,470
272,234
273,490
274,20
275,322
276,428
277,1056
278,316
