,score
0,400
1,620
2,360
3,492
4,240
5,392
6,534
7,-20
8,260
9,408
10,676
11,380
12,742
13,650
14,60
15,-20
16,800
17,708
18,466
19,1432
20,400
21,422
22,180
23,40
24,1226
25,510
26,390
27,596
28,-20
29,456
30,240
31,696
32,960
33,578
34,482
35,446
36,566
37,612
38,1126
39,680
40,554
41,748
42,-20
43,652
44,300
45,0
46,710
47,260
48,392
49,-20
50,240
51,624
52,614
53,834
54,866
55,852
56,160
57,834
58,834
59,476
60,502
61,360
62,544
63,544
64,930
65,912
66,360
67,492
68,668
69,556
70,492
71,688
72,452
73,514
74,140
75,-60
76,498
77,742
78,538
79,-40
80,-40
81,220
82,600
83,100
84,528
85,60
86,1018
87,498
88,760
89,576
90,532
91,544
92,836
93,432
94,730
95,818
96,140
97,40
98,640
99,180
100,140
101,652
102,320
103,402
104,60
105,-80
106,80
107,942
108,672
109,-80
110,-20
111,418
112,808
113,460
114,674
115,460
116,756
117,598
118,702
119,120
120,496
121,552
122,240
123,684
124,752
125,682
126,806
127,594
128,120
129,120
130,498
131,432
132,1094
133,460
134,682
135,160
136,644
137,732
138,394
139,80
140,876
141,794
142,566
143,918
144,466
145,160
146,678
147,420
148,466
149,416
150,520
151,1640
152,140
153,858
154,80
155,466
156,888
157,260
158,676
159,180
160,400
161,200
162,426
163,644
164,576
165,364
166,878
167,794
168,60
169,280
170,462
171,-80
172,40
173,412
174,496
175,600
176,458
177,414
178,240
179,844
180,918
181,464
182,446
183,20
184,120
185,1084
186,574
187,160
188,618
189,608
190,454
191,816
192,414
193,80
194,658
195,580
196,584
197,680
198,20
199,320
200,446
201,620
202,522
203,580
204,460
205,750
206,462
207,898
208,652
209,100
210,506
211,946
212,472
213,480
214,644
215,60
216,570
217,-80
218,470
219,60
220,506
221,718
222,160
223,200
224,-20
225,444
226,530
227,420
228,160
229,622
230,640
231,656
232,544
233,674
234,1068
235,-60
236,436
237,544
238,240
239,512
240,564
241,568
242,432
243,372
244,512
245,750
246,260
247,560
248,628
249,960
250,612
251,842
252,876
253,616
254,1100
255,556
256,474
257,548
258,704
259,658
260,396
261,390
262,636
263,540
264,518
265,506
266,418
267,528
268,474
269,680
