,score
0,340
1,320
2,1560
3,520
4,1528
5,320
6,420
7,2120
8,0
9,540
10,100
11,540
12,420
13,20
14,1040
15,40
16,480
17,500
18,0
19,280
20,520
21,460
22,0
23,2200
24,360
25,40
26,-40
27,360
28,1240
29,40
30,860
31,1000
32,60
33,320
34,20
35,-40
36,320
37,1020
38,-20
39,880
40,340
41,-100
42,-60
43,100
44,820
45,100
46,-60
47,1060
48,1080
49,-80
50,220
51,400
52,-40
53,1562
54,40
55,-20
56,1720
57,240
58,500
59,300
60,-80
61,1460
62,-80
63,1100
64,360
65,340
66,-20
67,660
68,380
69,280
70,3346
71,1240
72,1020
73,220
74,1390
75,220
76,1660
77,280
78,780
79,620
80,40
81,640
82,1100
83,-100
84,600
85,160
86,-80
87,880
88,-80
89,1740
90,240
91,140
92,840
93,1000
94,220
95,860
96,760
97,-20
98,160
99,-80
100,-20
101,2340
102,240
103,580
104,1320
105,300
106,-20
107,780
108,1180
109,140
110,960
111,380
112,220
113,680
114,-60
115,1100
116,420
117,100
118,1180
119,-40
120,540
121,460
122,920
123,160
124,0
125,-80
126,580
127,100
128,480
129,800
130,620
131,980
132,100
133,180
134,580
135,200
136,60
137,40
138,1400
139,340
140,300
141,160
142,20
143,960
144,1480
145,1642
146,580
147,-100
148,1960
149,540
150,480
151,1460
152,80
153,660
154,2340
155,540
156,-40
157,0
158,560
159,140
160,-20
161,0
162,1080
163,560
164,280
165,100
166,460
167,700
168,1140
169,100
170,520
171,980
172,-20
173,0
174,380
175,580
176,680
177,300
178,120
179,1328
180,460
181,1300
182,960
183,220
184,280
185,0
186,380
187,520
188,400
189,60
190,700
191,800
192,960
193,1674
194,-100
195,140
196,2380
197,160
198,-100
199,400
200,-100
201,1564
202,900
203,1252
204,460
205,1360
206,-80
207,320
208,80
209,100
210,300
211,1180
212,460
213,260
214,80
215,800
216,200
217,-40
218,-80
219,40
220,120
221,-40
222,140
223,420
224,120
225,-100
226,1260
227,640
228,-80
229,60
230,900
231,1340
232,-100
233,120
234,1180
235,20
236,300
237,900
238,220
239,20
240,360
241,520
242,-80
243,100
244,-20
245,-20
246,220
247,220
248,1080
249,680
250,-60
251,260
252,660
253,160
254,1440
255,440
256,1020
257,1220
258,400
259,520
260,1560
261,2230
262,1560
263,320
264,760
265,120
266,720
267,120
268,300
269,240
270,480
271,-100
272,-80
273,480
274,300
275,220
276,300
277,40
278,0
279,120
280,100
281,1200
282,120
283,1040
284,180
285,1534
286,280
287,1580
288,640
289,620
290,1620
291,200
292,1000
293,-80
294,180
295,-20
296,960
297,240
298,440
299,-60
300,1980
301,400
302,-80
303,400
304,740
305,220
306,1346
307,2192
308,240
309,3804
310,120
311,1974
312,1060
313,380
314,1600
315,440
316,240
317,560
318,620
319,720
320,180
321,400
322,420
323,240
324,-20
325,2040
326,880
327,400
328,1580
329,380
330,-20
331,-60
332,1120
333,160
334,180
335,100
336,580
337,460
338,360
339,40
340,700
341,380
342,460
343,2920
344,160
345,1920
346,1360
347,520
348,1060
349,2372
350,200
351,40
352,1300
353,1200
354,-20
355,380
356,140
357,-60
358,-80
359,2188
360,1540
361,600
362,1700
363,820
364,120
365,500
366,360
367,900
368,940
369,800
370,60
371,600
372,100
373,240
374,-100
375,40
376,340
377,300
378,1740
379,40
380,1360
381,500
382,160
383,100
384,260
385,240
386,1140
387,1900
388,660
389,820
390,420
391,40
392,260
393,620
394,1000
395,420
396,540
397,60
398,-60
399,400
400,980
401,480
402,600
403,940
404,880
405,-20
406,100
407,1140
408,400
409,460
410,140
411,300
412,40
413,80
414,840
415,260
416,160
417,420
418,260
419,2684
420,1574
421,580
422,40
423,1780
424,1040
425,60
426,600
427,60
428,200
429,120
430,420
431,-20
432,540
433,-100
434,-100
435,420
436,1040
437,100
438,460
439,1000
440,-60
441,-60
442,40
443,260
444,3320
445,600
446,540
447,-60
448,460
449,40
450,720
451,20
452,0
453,1180
454,-40
455,60
456,980
457,180
458,640
459,40
460,-80
461,2052
462,140
463,100
464,300
465,-80
466,540
467,40
468,1792
469,240
470,400
471,1440
472,340
473,0
474,220
475,1160
476,160
477,760
478,1480
479,220
480,460
481,2448
482,800
483,-100
484,800
485,-20
486,80
487,-40
488,540
489,700
490,1800
491,860
492,-60
493,660
494,1100
495,-40
496,220
497,780
498,100
499,820
500,20
501,560
502,-80
503,-20
504,40
505,-60
506,1060
507,60
508,-80
509,480
510,200
511,340
512,180
513,840
514,120
515,40
516,320
517,100
518,300
519,400
520,540
521,620
522,960
523,480
524,660
525,320
526,280
527,180
528,-20
529,760
530,780
531,220
532,1200
533,120
534,-20
535,-100
536,780
537,840
538,260
539,640
540,1060
541,-40
542,700
543,420
544,640
545,760
546,420
547,760
548,-20
549,860
550,880
551,2482
552,1140
553,600
554,1200
555,60
556,80
557,-40
558,400
559,220
560,1380
561,-80
562,540
563,340
564,280
565,480
566,580
567,1080
568,540
569,40
570,440
571,840
572,1582
573,1260
574,1484
575,240
576,40
577,1780
578,560
579,720
580,2040
581,1060
582,300
583,360
584,1360
585,-80
586,280
587,420
588,200
589,-40
590,860
591,1140
592,220
593,760
594,680
595,620
596,60
597,1180
598,2020
599,40
600,860
601,60
602,-20
603,1140
604,1522
