,score
0,564
1,844
2,692
3,432
4,744
5,528
6,704
7,1016
8,608
9,336
10,428
11,568
12,772
13,384
14,972
15,692
16,660
17,532
18,456
19,636
20,484
21,348
22,416
23,1036
24,380
25,428
26,504
27,472
28,752
29,396
30,660
31,504
32,792
33,452
34,280
35,536
36,448
37,820
38,472
39,772
40,320
41,576
42,384
43,432
44,400
45,452
46,368
47,624
48,460
49,848
50,520
51,564
52,516
53,888
54,556
55,776
56,972
57,408
58,480
59,292
60,2232
61,1460
62,520
63,476
64,336
65,472
66,568
67,1180
68,944
69,636
70,464
71,436
72,1464
73,448
74,440
75,440
76,988
77,612
78,360
79,564
80,848
81,996
82,592
83,688
84,420
85,728
86,528
87,404
88,716
89,1352
90,324
91,816
92,440
93,732
94,520
95,604
96,668
97,648
98,736
99,228
100,780
101,992
102,432
103,524
104,568
105,532
106,324
107,272
108,452
109,688
110,968
111,436
112,984
113,824
114,1148
115,572
116,644
117,332
118,1144
119,568
120,448
121,484
122,692
123,552
124,432
125,508
126,784
127,336
128,440
129,344
130,772
131,1028
132,1020
133,776
134,712
135,724
136,404
137,392
138,712
139,552
140,364
141,560
142,732
143,500
144,1040
145,316
146,492
147,380
148,808
149,664
150,416
151,288
152,532
153,784
154,904
155,492
156,424
157,748
158,344
159,420
160,416
161,596
162,528
163,668
164,496
165,388
166,424
167,468
168,848
169,684
170,592
171,632
172,940
173,976
174,368
175,328
176,452
177,552
178,360
179,548
180,516
181,600
182,468
183,560
184,396
185,588
186,848
187,856
188,644
189,644
190,520
191,684
192,556
193,668
194,416
195,556
196,612
197,584
198,708
199,280
200,600
201,668
202,720
203,684
204,668
205,388
206,404
207,256
208,676
209,572
210,428
211,320
212,1200
213,600
214,428
215,572
216,432
217,636
218,460
219,296
220,716
221,468
222,840
223,780
224,376
225,984
226,612
227,500
228,976
229,256
230,424
231,496
232,416
233,344
234,452
235,308
236,720
237,652
238,580
239,636
240,692
241,688
242,648
243,552
244,696
245,1424
246,780
247,372
248,468
249,300
250,428
251,536
252,528
253,424
254,1208
255,476
256,968
257,600
258,364
259,428
260,260
261,380
262,360
263,328
264,888
265,400
266,400
267,860
268,428
269,448
270,428
271,448
272,932
273,400
274,540
275,436
276,384
277,340
278,304
279,572
280,396
281,400
282,740
283,496
284,316
285,656
286,608
287,856
288,740
289,468
290,452
291,600
292,416
293,368
294,452
295,384
296,340
297,392
298,712
299,1024
300,704
301,828
302,1220
303,472
304,252
305,504
306,952
307,380
308,452
309,576
310,960
311,508
312,272
313,528
314,612
315,564
316,348
317,556
318,404
319,452
320,412
321,484
322,552
323,448
324,396
325,568
326,388
327,1016
328,656
329,536
330,508
331,596
332,980
333,724
334,368
335,932
336,1300
337,504
338,856
339,388
340,836
341,704
342,428
343,512
344,772
345,480
346,412
347,572
348,432
349,388
350,836
351,596
352,668
353,784
354,764
355,532
356,1008
357,444
358,636
359,640
360,952
361,740
362,708
363,656
364,576
365,492
366,544
367,1092
368,520
369,1728
370,704
371,516
372,444
373,2096
