,score
0,-20
1,-80
2,-20
3,-20
4,-40
5,-40
6,-80
7,-60
8,-40
9,-80
10,-60
11,-40
12,-60
13,-40
14,-40
15,0
16,-100
17,-60
18,-60
19,-40
20,0
21,0
22,-40
23,-20
24,-40
25,-40
26,-40
27,-40
28,-20
29,-20
30,-20
31,-80
32,-20
33,-40
34,-60
35,-40
36,-40
37,-60
38,-40
39,-20
40,-40
41,-40
42,-60
43,-20
44,-40
45,-80
46,-40
47,-40
48,-40
49,-20
50,0
51,0
52,-20
53,-60
54,0
55,-80
56,-40
57,0
58,-60
59,-80
60,-20
61,-20
62,-20
63,-40
64,-80
65,-20
66,-60
67,-40
68,-80
69,36
70,-40
71,-20
72,-80
73,-40
74,-20
75,-60
76,0
77,-40
78,-40
79,-20
80,-40
81,-20
82,-60
83,-60
84,-80
85,-40
86,-40
87,-60
88,-60
89,-100
90,-20
91,-40
92,-40
93,-40
94,-60
95,-40
96,-60
97,-100
98,-60
99,-80
100,0
101,-60
102,-40
103,-40
104,-60
105,-40
106,-60
107,-60
108,-60
109,0
110,0
111,-20
112,0
113,-60
114,-40
115,-40
116,-20
117,-40
118,-80
119,-60
120,-20
121,-40
122,-20
123,-60
124,-80
125,-20
126,-80
127,-80
128,-60
129,-60
130,-20
131,0
132,-60
133,-40
134,-40
135,-20
136,-20
137,-40
138,-60
139,-40
140,-40
141,-60
142,-60
143,-40
144,-40
145,-40
146,-40
147,-40
148,-40
149,-40
150,0
151,-40
152,-20
153,-40
154,-40
155,-20
156,-60
157,-40
158,-100
159,-40
160,-60
161,-20
162,-40
163,-20
164,0
165,-20
166,-40
167,20
168,-40
169,0
170,-40
171,-60
172,-20
173,-40
174,-80
175,-20
176,-60
177,-40
178,-20
179,-60
180,-20
181,-40
182,-40
183,-40
184,-40
185,-40
186,-40
187,72
188,-20
189,-20
190,-40
191,0
192,0
193,-40
194,-40
195,-20
196,-20
197,-20
198,0
199,-20
200,0
201,-60
202,-20
203,-20
204,-40
205,-20
206,0
207,-40
208,-40
209,-40
210,-20
211,-20
212,0
213,-40
214,-20
215,-40
216,0
217,-20
218,-80
219,-20
220,-60
221,-20
222,-20
223,-80
224,0
225,-40
226,-40
227,0
228,-60
229,-80
230,-40
231,0
232,-20
233,54
234,-60
235,-60
236,0
237,-20
238,-60
239,38
240,-60
241,0
242,-40
243,-20
244,-60
245,0
246,-60
247,-40
248,0
249,-40
250,-20
251,-60
252,-40
253,-40
254,-40
255,-20
256,0
257,46
258,-40
259,0
260,-20
261,-40
262,-40
263,-60
264,-40
265,-20
266,-60
267,-20
268,-20
269,-20
270,-40
271,-40
272,-40
273,-20
274,-40
275,-40
276,-40
277,0
278,-40
279,-40
280,-60
281,34
282,-20
283,-60
284,-60
285,-40
286,-40
287,-80
288,0
289,-20
290,-20
291,-60
292,-80
293,-60
294,0
295,-40
296,-80
297,-80
298,-60
299,-20
300,-40
301,-40
302,0
303,-40
304,-20
305,56
306,-100
307,-40
308,-40
309,-40
310,-40
311,-40
312,0
313,-20
314,0
315,-40
316,0
317,-20
318,-40
319,-40
320,-40
321,-40
322,-60
323,-20
324,-80
325,-60
326,-40
327,0
328,-60
329,-60
330,0
331,-20
332,-40
333,-20
334,-40
335,-40
336,-20
337,-20
338,-60
339,-40
340,-60
341,-60
342,0
343,34
344,-40
345,-60
346,-60
347,-20
348,-20
349,-60
350,-100
351,-20
352,-20
353,-40
354,-40
355,-20
356,-20
357,-40
358,-60
359,-60
360,-40
361,-60
362,0
363,-40
364,-40
365,-20
366,0
367,-20
368,-40
369,-20
370,0
371,0
372,-40
373,-60
374,-20
375,-60
376,-40
377,-20
378,-60
379,-60
380,-40
381,-20
382,-80
383,-40
384,-60
385,-60
386,-40
387,-40
388,-20
389,0
390,-20
391,0
392,-40
393,0
394,-40
395,-20
396,-40
397,-20
398,-40
399,0
400,-20
401,-40
402,56
403,-40
404,76
405,-40
406,-40
407,-20
408,-20
409,-80
410,-20
411,-60
412,34
413,0
414,-40
415,-60
416,-20
417,0
418,0
419,-20
420,-60
421,-40
422,-20
423,-80
424,0
425,-20
426,-60
427,-40
428,0
429,-60
430,-20
431,-20
432,-60
433,-60
434,-20
435,-20
436,-40
437,-20
438,0
439,-60
440,-60
441,-20
442,-40
443,-40
444,-40
445,-40
446,-20
447,-20
448,-40
449,-20
450,-60
451,0
452,-20
453,0
454,26
455,-20
456,-60
457,-20
458,-20
459,0
460,-40
461,-60
462,-60
