,score
0,384
1,363
2,387
3,438
4,348
5,387
6,393
7,684
8,492
9,375
10,402
11,513
12,435
13,522
14,582
15,255
16,762
17,288
18,330
19,543
20,489
21,516
22,492
23,396
24,462
25,303
26,312
27,405
28,354
29,690
30,384
31,534
32,363
33,498
34,732
35,1041
36,363
37,615
38,381
39,504
40,699
41,285
42,417
43,549
44,333
45,372
46,438
47,456
48,546
49,378
50,531
51,489
52,393
53,468
54,342
55,282
56,60
57,435
58,453
59,420
60,177
61,294
62,627
63,372
64,489
65,465
66,198
67,426
68,708
69,789
70,366
71,1014
72,480
73,315
74,471
75,390
76,291
77,336
78,675
79,336
80,753
81,615
82,624
83,561
84,330
85,495
86,492
87,711
88,1251
89,678
90,558
91,744
92,312
93,456
94,345
95,480
96,270
97,339
98,393
99,621
100,384
101,471
102,444
103,444
104,723
105,420
106,420
107,396
108,594
109,774
110,228
111,249
112,903
113,318
114,372
115,432
116,492
117,483
118,234
119,582
120,816
121,741
122,468
123,411
124,600
125,603
126,408
127,282
128,810
129,423
130,561
131,231
132,393
133,459
134,1116
135,510
136,363
137,516
138,450
139,330
140,441
141,570
142,315
143,456
144,480
145,513
146,312
147,507
148,420
149,459
150,471
151,444
152,0
153,435
154,732
155,981
156,426
157,339
158,315
159,285
160,357
161,375
162,555
163,309
164,258
165,255
166,303
167,1002
168,216
169,288
170,468
171,714
172,474
173,453
174,381
175,573
176,300
177,342
178,348
179,384
180,753
181,321
182,450
183,339
184,810
185,708
186,399
187,1611
188,330
189,453
190,891
191,324
192,483
193,375
194,363
195,618
196,291
197,459
198,534
199,705
200,429
201,561
202,318
203,705
204,585
205,483
206,279
207,465
208,348
209,573
210,780
211,375
212,639
213,297
214,453
215,408
216,864
217,393
218,495
219,393
220,354
221,312
222,318
223,561
224,288
225,402
226,561
227,939
228,246
229,366
230,255
231,312
232,444
233,282
234,360
235,474
236,393
237,303
238,282
239,618
240,444
241,342
242,828
243,549
244,294
245,372
246,333
247,444
248,426
249,426
250,1047
251,354
252,378
253,1257
254,357
255,423
256,504
257,306
258,480
259,405
260,432
261,648
262,513
263,444
264,264
265,534
266,429
267,315
268,702
269,618
270,684
271,357
272,426
273,849
274,639
275,330
276,306
277,462
278,282
279,609
280,549
281,1047
282,411
283,747
284,483
285,612
286,303
287,381
288,588
289,348
290,480
291,381
292,339
293,378
294,486
295,339
296,384
297,417
298,324
299,315
300,480
301,336
302,555
303,297
304,411
305,564
306,492
307,693
308,552
309,294
310,366
311,327
312,750
313,531
314,408
315,297
316,261
317,453
318,507
319,369
320,372
321,270
322,369
323,315
324,783
325,762
326,300
327,705
328,573
329,492
330,267
331,558
332,450
333,456
334,435
335,720
336,408
337,300
338,453
339,717
340,453
341,993
342,528
343,150
344,366
345,321
346,525
347,582
348,453
349,252
350,393
351,621
352,390
353,633
354,507
355,834
356,342
357,357
358,384
359,432
360,261
361,525
362,-60
363,306
364,552
365,510
366,312
367,330
368,357
369,420
370,336
371,462
372,249
373,441
374,405
375,270
376,318
