,score
784,772
785,434
786,962
787,560
788,668
789,480
790,576
791,662
792,140
793,646
794,720
795,714
796,696
797,530
798,632
799,492
800,586
801,520
802,100
803,662
804,466
805,320
806,60
807,778
808,942
809,682
810,472
811,40
812,632
813,888
814,40
815,586
816,400
817,706
818,524
819,398
820,534
821,498
822,372
823,546
824,1102
825,670
826,962
827,550
828,986
829,554
830,1250
831,640
832,514
833,420
834,558
835,260
836,552
837,468
838,508
839,986
840,686
841,506
842,650
843,486
844,422
845,564
846,842
847,764
848,380
849,496
850,768
851,260
852,520
853,476
854,724
855,970
856,952
857,482
858,966
859,468
860,560
861,-100
862,714
863,434
864,220
865,576
866,1128
867,464
868,334
869,200
870,382
871,604
872,662
873,806
874,570
875,550
876,280
877,850
878,340
879,524
880,792
881,140
882,476
883,520
884,160
885,372
886,60
887,876
888,854
889,300
890,320
891,526
892,432
893,420
894,496
895,1052
896,300
897,954
898,1240
899,280
900,476
901,492
902,468
903,460
904,646
905,630
906,444
907,488
908,340
909,340
910,836
911,848
912,494
913,572
914,484
915,880
916,512
917,220
918,-80
919,510
920,60
921,240
922,668
923,260
924,622
925,362
926,902
927,530
928,400
929,260
930,466
931,1212
932,160
933,586
934,536
935,652
936,472
937,682
938,-20
939,424
940,966
941,180
942,468
943,492
944,956
945,710
946,340
947,532
948,400
949,464
950,444
951,614
952,440
953,578
954,368
955,428
956,478
957,774
958,810
959,620
960,690
961,394
962,476
963,622
964,410
965,642
966,468
967,826
968,400
969,180
970,544
971,424
972,664
973,416
974,1112
975,654
976,40
977,538
978,240
979,558
980,506
981,140
982,652
983,600
984,448
985,402
986,436
987,436
988,762
989,778
990,458
991,442
992,544
993,570
994,916
995,506
996,430
997,528
998,540
999,434
