,score
758,710
759,760
760,1562
761,880
762,680
763,758
764,680
765,796
766,0
767,540
768,300
769,760
770,-40
771,740
772,300
773,160
774,700
775,840
776,660
777,682
778,560
779,1140
780,650
781,200
782,910
783,812
784,690
785,744
786,-100
787,668
788,580
789,100
790,700
791,260
792,120
793,640
794,990
795,1122
796,832
797,500
798,360
799,340
800,660
801,460
802,1542
803,746
804,40
805,760
806,300
807,1250
808,-40
809,908
810,682
811,60
812,40
813,660
814,1136
815,638
816,40
817,858
818,1216
819,220
820,-40
821,1100
822,1332
823,998
824,280
825,1428
826,1374
827,874
828,160
829,694
830,578
831,822
832,1182
833,580
834,760
835,1214
836,180
837,160
838,220
839,880
840,732
841,838
842,720
843,280
844,-100
845,340
846,940
847,1124
848,220
849,380
850,460
851,918
852,-80
853,660
854,1322
855,820
856,280
857,200
858,320
859,646
860,400
861,140
862,-80
863,240
864,656
865,750
866,440
867,100
868,1412
869,662
870,1282
871,1276
872,824
873,710
874,716
875,460
876,460
877,1020
878,80
879,400
880,140
881,-20
882,420
883,766
884,400
885,660
886,662
887,900
888,730
889,400
890,962
891,694
892,420
893,40
894,400
895,160
896,1756
897,794
898,946
899,734
900,280
901,540
902,640
903,340
904,770
905,696
906,400
907,600
908,1306
909,820
910,1058
911,700
912,300
913,1446
914,674
915,720
916,1150
917,728
918,1084
919,-20
920,620
921,1390
922,1060
923,540
924,1040
925,880
926,916
927,992
928,-80
929,-20
930,858
931,566
932,1408
933,860
934,200
935,1252
936,180
937,260
938,640
939,824
940,1254
941,940
942,0
943,-100
944,480
945,608
946,1266
947,100
948,260
949,600
950,838
951,1486
952,600
953,1594
954,180
955,740
956,820
957,634
958,300
959,540
960,698
961,780
962,578
963,830
964,40
965,600
966,140
967,804
968,260
969,744
970,600
971,738
972,700
973,500
974,660
975,1250
976,240
977,340
978,760
979,80
980,660
981,540
982,160
983,1008
984,360
985,240
986,700
987,624
988,520
989,1294
990,1260
991,1094
992,180
993,754
994,740
995,988
996,660
997,300
998,742
999,-60
