,score
0,-60
1,-40
2,-20
3,-20
4,-20
5,-40
6,-40
7,-60
8,-80
9,-40
10,22
11,-40
12,-80
13,-60
14,-20
15,-40
16,-40
17,30
18,0
19,-60
20,-40
21,-40
22,-20
23,-40
24,-20
25,-40
26,-60
27,-80
28,-60
29,-40
30,-40
31,-80
32,-20
33,-60
34,-60
35,-40
36,-40
37,-40
38,-20
39,0
40,-60
41,-60
42,-20
43,-80
44,-40
45,-60
46,-40
47,-80
48,-40
49,-20
50,-40
51,-60
52,-40
53,52
54,-80
55,-20
56,-60
57,-100
58,-20
59,-40
60,0
61,0
62,-60
63,-80
64,-80
65,-20
66,-20
67,-60
68,-40
69,-20
70,-40
71,-20
72,-60
73,-20
74,-60
75,-20
76,-40
77,-60
78,-60
79,-40
80,-20
81,-60
82,-20
83,-40
84,0
85,-40
86,-20
87,-80
88,-40
89,-20
90,-40
91,-20
92,0
93,-20
94,-40
95,-40
96,-40
97,-60
98,-20
99,-40
100,0
101,-20
102,-60
103,-20
104,-20
105,-20
106,-60
107,-40
108,-40
109,-20
110,-20
111,-40
112,-40
113,-20
114,-80
115,-40
116,-20
117,-60
118,-20
119,-40
120,-40
121,-40
122,-40
123,-40
124,-40
125,-40
126,0
127,-40
128,-20
129,-40
130,-60
131,-40
132,-40
133,0
134,-60
135,-40
136,-80
137,-100
138,-60
139,-60
140,-40
141,-20
142,-20
143,0
144,-20
145,-60
146,-40
147,-20
148,-60
149,-40
150,-40
151,-20
152,-80
153,-40
154,-20
155,-40
156,-40
157,-40
158,-40
159,-40
160,0
161,0
162,-40
163,-40
164,-40
165,0
166,-40
167,-40
168,0
169,-40
170,-20
171,-20
172,0
173,-60
174,-20
175,-20
176,0
177,-40
178,-100
179,0
180,-60
181,-20
182,-60
183,-60
184,0
185,-40
186,-60
187,-60
188,-60
189,-40
190,-80
191,-60
192,-40
193,0
194,-60
195,-40
196,-20
197,-40
198,-60
199,-40
200,-80
201,-40
202,-20
203,-20
204,0
205,-80
206,0
207,-20
208,-60
209,-20
210,-20
211,-40
212,-60
213,-60
214,-80
215,32
216,-20
217,-20
218,-60
219,-80
220,-20
221,-20
222,-20
223,-40
224,66
225,-40
226,-60
227,-40
228,20
229,34
230,-20
231,0
232,-20
233,-100
234,-40
235,-20
236,-40
237,-60
238,-20
239,-60
240,-20
241,-20
242,-20
243,-80
244,-80
245,-40
246,-80
247,-60
248,-40
249,-80
250,-40
251,-20
252,-60
253,-40
254,-20
255,-60
256,-40
257,0
258,-100
259,-20
260,-20
261,0
262,-40
263,-40
264,-40
265,-40
266,-40
267,-40
268,0
269,-40
270,-20
271,24
272,0
273,-40
274,-20
275,-60
276,-40
277,-40
278,0
279,-40
280,-20
281,-60
282,-40
283,-40
284,-20
285,-60
286,-40
287,-20
288,-80
289,-80
290,-40
291,0
292,-80
293,-20
294,-60
295,-40
296,-40
297,-20
298,-80
299,-20
300,-60
301,-20
302,-60
303,-60
304,-100
305,-60
306,-40
307,0
308,-40
309,-60
310,0
311,-20
312,-80
313,-20
314,-40
315,-20
316,-40
317,-40
318,-20
319,-80
320,-40
321,-20
322,-40
323,-80
324,-40
325,-40
326,-40
327,-80
328,-40
329,-40
330,-60
331,-60
332,0
333,-60
334,-40
335,-20
336,-20
337,-60
338,-20
339,0
340,-40
341,-40
342,-20
343,-40
344,-40
345,-80
346,-20
347,94
348,-20
349,-40
350,-20
351,0
352,-80
353,-60
354,-40
355,0
356,-20
357,-40
358,-100
359,-40
360,-40
361,-60
362,0
363,-20
364,-40
365,-60
366,-60
367,24
368,0
369,-20
370,-40
371,-80
372,-60
373,-20
374,-60
375,-20
376,-60
377,-20
378,-20
379,-40
380,-40
381,-40
382,-40
383,-20
384,-40
385,-20
386,-40
387,-40
388,-20
389,-60
390,-20
391,-60
392,-20
393,-40
394,-20
395,-20
396,-20
397,-40
398,-60
399,-20
400,-40
401,-20
402,0
403,-20
404,-100
405,-60
406,-40
407,-60
408,-60
409,-20
410,-80
411,-60
412,-20
413,-60
414,-20
415,-60
416,-40
417,-40
418,0
419,-40
420,-40
421,0
422,-60
423,-60
424,0
425,-20
426,-60
427,0
428,-60
429,-60
430,-20
431,-20
432,-20
433,-40
434,-60
435,-20
436,-40
437,-100
438,0
439,0
440,-60
441,-60
442,-40
443,-60
444,-20
445,-20
446,-60
447,0
448,-80
449,-20
450,-40
451,0
452,-60
453,-20
454,-40
455,-20
456,-20
457,-20
458,-40
459,-80
460,-20
461,-40
462,-80
463,0
464,-60
465,-40
466,-40
467,-40
468,-20
469,-60
470,0
471,-20
472,-60
473,0
474,-20
475,-20
476,-60
477,-40
478,-60
479,-20
480,-60
481,0
482,-20
483,-40
484,-20
485,-40
486,-20
487,-20
488,-20
489,-40
490,-60
491,-40
492,-40
493,-20
