,score
0,-80
1,-80
2,-160
3,-40
4,-80
5,-200
6,-80
7,-40
8,-120
9,-160
10,-120
11,136
12,-80
13,-160
14,-80
15,-80
16,-160
17,-120
18,-80
19,-160
20,-120
21,-40
22,-200
23,-120
24,-120
25,-80
26,-120
27,-120
28,-120
29,-80
30,-160
31,-160
32,-120
33,0
34,-160
35,-80
36,-80
37,-80
38,-40
39,-80
40,-80
41,-80
42,-80
43,-160
44,-80
45,-120
46,-160
47,-120
48,-120
49,-80
50,-120
51,-120
52,-80
53,-120
54,-40
55,-40
56,-80
57,-40
58,-200
59,-80
60,-120
61,-80
62,-80
63,-80
64,-120
65,-80
66,-160
67,-120
68,-80
69,-200
70,-200
71,-120
72,-120
73,-80
74,-80
75,-160
76,-160
77,-80
78,-80
79,-120
80,-160
81,-40
82,-160
83,-120
84,-80
85,-120
86,-40
87,-160
88,-160
89,-160
90,-160
91,-120
92,-120
93,-120
94,-120
95,0
96,-40
97,-120
98,-80
99,-80
100,-40
101,-120
102,-200
103,-200
104,-200
105,-200
106,-120
107,-80
108,0
109,-80
110,-40
111,-80
112,-80
113,-80
114,0
115,-40
116,-80
117,-160
118,-80
119,-120
120,-200
121,-80
122,-160
123,-80
124,-160
125,-120
126,0
127,-160
128,-80
129,-120
130,-200
131,-120
132,-120
133,-120
134,-120
135,-160
136,-80
137,-120
138,-80
139,-120
140,-80
141,-80
142,-120
143,-160
144,-160
145,-200
146,-200
147,-80
148,-160
149,-120
150,-120
151,-80
152,-160
153,-120
154,-80
155,-80
156,-120
157,-160
158,-160
159,-160
160,-120
161,-160
162,-80
163,-40
164,-160
165,-80
166,-120
167,-160
168,-120
169,-120
170,-80
171,-160
172,-120
173,-120
174,-80
175,-200
176,-160
177,-120
178,-40
179,-160
180,-160
181,-80
182,-200
183,-160
184,-160
185,-120
186,-120
187,-40
188,-80
189,-80
190,-160
191,-160
192,-160
193,-80
194,-160
195,-160
196,-160
197,-200
198,-120
199,-120
200,-120
201,-160
202,-80
203,-120
204,-80
205,-120
206,-120
207,-120
208,-80
209,-120
210,-160
211,-160
212,-80
213,-80
214,-120
215,-120
216,-40
217,-120
218,-160
219,-80
220,-80
221,0
222,-160
223,-160
224,-120
225,-120
226,-120
227,-120
228,-160
229,-120
230,-160
231,-160
232,-120
233,-80
234,-120
235,-120
236,-160
237,-120
238,-80
239,-160
240,-80
241,-120
242,-120
243,-200
244,-80
245,-160
246,-120
247,-120
248,-160
249,-160
250,-80
251,-120
252,-120
253,-40
254,-200
255,-80
256,-80
257,-80
258,-80
259,-120
260,-160
261,-80
262,-80
263,-80
264,-80
265,-160
266,-160
267,-120
268,-160
269,-160
270,-200
271,-160
272,-80
273,-80
274,-160
275,-160
276,-80
277,-80
278,-160
279,-120
280,-200
281,-40
282,-160
283,-160
284,-120
285,-40
286,-120
287,-200
288,-160
289,-200
290,-120
291,-80
292,-80
293,-160
294,-40
295,-120
296,-120
297,-200
298,-80
299,-80
300,-200
301,-120
302,0
303,-80
304,-120
305,-80
306,-120
307,-40
308,-120
309,-200
310,-120
311,-200
312,-40
313,-200
314,-80
315,-160
316,-120
317,0
318,-120
319,-80
320,-80
321,-200
322,-80
323,-120
324,-120
325,-80
326,-160
327,-80
328,-80
329,-40
330,-80
331,-120
332,-80
333,-80
334,-80
335,-120
336,-120
337,-160
338,0
339,-120
340,-160
341,-160
342,-40
343,-120
344,-200
345,-120
346,-80
347,-120
348,-160
349,-160
350,-120
351,-120
352,-80
353,-120
354,-80
355,-80
356,-80
357,-40
358,-200
359,-40
360,-160
361,-160
362,-80
363,-80
364,0
365,-160
366,0
367,-120
368,-120
369,-160
370,-120
371,-80
372,-160
373,-80
374,-40
375,-120
376,0
377,-120
378,-80
379,-160
380,-80
381,0
382,-80
383,-200
384,-160
385,-120
386,-120
387,-80
388,-120
389,-80
390,-160
391,-160
392,-80
393,-120
394,-40
395,-40
396,-80
397,-120
398,-160
399,-160
400,-200
401,-80
402,-120
403,-120
404,-80
405,-160
406,-80
407,-160
408,-160
409,-40
410,-120
411,-160
412,-120
413,-40
414,-160
415,-80
416,-120
417,-160
418,-40
419,-120
420,-80
421,-80
422,-40
423,0
